TimeUS,LiftMax,BatVolt,BatRes,ThLimit,timestamp
406586795.0,0.8703536987304688,0.9255080223083496,0.0,1.0,1668050578.905816
406686711.0,0.8700346350669861,0.92531818151474,0.0,1.0,1668050579.005732
406786798.0,0.8706451654434204,0.9256814122200012,0.0,1.0,1668050579.105819
406886940.0,0.8710880875587463,0.9259448647499084,0.0,1.0,1668050579.205961
406986898.0,0.8711547255516052,0.9259845018386841,0.0,1.0,1668050579.305919
407086795.0,0.8706715703010559,0.9256971478462219,0.0,1.0,1668050579.405816
407186764.0,0.8702352643013,0.9254375696182251,0.0,1.0,1668050579.505785
407286775.0,0.8690763711929321,0.9247478246688843,0.0,1.0,1668050579.605796
407386790.0,0.868634045124054,0.9244844317436218,0.0,1.0,1668050579.705811
407486703.0,0.8695184588432312,0.9250109791755676,0.0,1.0,1668050579.805724
407586841.0,0.869138240814209,0.9247846603393555,0.0,1.0,1668050579.905862
407686782.0,0.8694782853126526,0.9249870777130127,0.0,1.0,1668050580.0058029
407786692.0,0.8705081939697266,0.9255999326705933,0.0,1.0,1668050580.105713
407887278.0,0.8710702657699585,0.9259342551231384,0.0,1.0,1668050580.206299
407986736.0,0.8718725442886353,0.9264112710952759,0.0,1.0,1668050580.305757
408086752.0,0.8721266388893127,0.9265623092651367,0.0,1.0,1668050580.405773
408186682.0,0.871799111366272,0.9263676404953003,0.0,1.0,1668050580.505703
408286855.0,0.8716472387313843,0.9262773394584656,0.0,1.0,1668050580.605876
408386697.0,0.8711998462677002,0.926011323928833,0.0,1.0,1668050580.705718
408486825.0,0.8705736994743347,0.9256389141082764,0.0,1.0,1668050580.805846
408586823.0,0.8705695867538452,0.9256364703178406,0.0,1.0,1668050580.905844
408686752.0,0.87195885181427,0.9264625906944275,0.0,1.0,1668050581.005773
408786915.0,0.8718306422233582,0.9263863563537598,0.0,1.0,1668050581.105936
408886978.0,0.8725161552429199,0.9267938137054443,0.0,1.0,1668050581.205999
408986761.0,0.8729849457740784,0.9270723462104797,0.0,1.0,1668050581.305782
409086782.0,0.8725482821464539,0.9268128871917725,0.0,1.0,1668050581.405803
409186780.0,0.8734195828437805,0.927330493927002,0.0,1.0,1668050581.505801
409286766.0,0.8747667670249939,0.9281303286552429,0.0,1.0,1668050581.605787
409386759.0,0.8755561709403992,0.9285987019538879,0.0,1.0,1668050581.70578
409486690.0,0.8775548338890076,0.9297836422920227,0.0,1.0,1668050581.805711
409586741.0,0.8778883218765259,0.9299812316894531,0.0,1.0,1668050581.905762
409686907.0,0.8777412176132202,0.9298940896987915,0.0,1.0,1668050582.005928
409786695.0,0.8762316107749939,0.9289993047714233,0.0,1.0,1668050582.105716
409886759.0,0.8768602609634399,0.9293720126152039,0.0,1.0,1668050582.20578
409986762.0,0.8762236833572388,0.9289945960044861,0.0,1.0,1668050582.305783
410086745.0,0.8763256072998047,0.9290550351142883,0.0,1.0,1668050582.405766
410186773.0,0.8753973245620728,0.928504467010498,0.0,1.0,1668050582.505794
410286724.0,0.8738919496536255,0.9276109933853149,0.0,1.0,1668050582.605745
410386782.0,0.8730236887931824,0.927095353603363,0.0,1.0,1668050582.705803
410486667.0,0.8732860088348389,0.9272511601448059,0.0,1.0,1668050582.805688
410586937.0,0.8740478157997131,0.9277035593986511,0.0,1.0,1668050582.905958
410686786.0,0.8745551109313965,0.9280046820640564,0.0,1.0,1668050583.005807
410786694.0,0.8753935098648071,0.9285022020339966,0.0,1.0,1668050583.105715
410886756.0,0.8747362494468689,0.9281122088432312,0.0,1.0,1668050583.205777
410986696.0,0.8736952543258667,0.9274942278862,0.0,1.0,1668050583.305717
411086745.0,0.8737686276435852,0.9275377988815308,0.0,1.0,1668050583.405766
411186740.0,0.8742194175720215,0.9278054237365723,0.0,1.0,1668050583.505761
411286789.0,0.8752700090408325,0.9284289479255676,0.0,1.0,1668050583.60581
411386754.0,0.8761258125305176,0.9289365410804749,0.0,1.0,1668050583.705775
411486885.0,0.877863883972168,0.9299667477607727,0.0,1.0,1668050583.805906
411586793.0,0.8796630501747131,0.931032121181488,0.0,1.0,1668050583.905814
411686812.0,0.8807365894317627,0.9316672682762146,0.0,1.0,1668050584.005833
411786852.0,0.8802308440208435,0.9313681125640869,0.0,1.0,1668050584.1058729
411886752.0,0.8779839277267456,0.9300378561019897,0.0,1.0,1668050584.2057729
411986758.0,0.877386748790741,0.929684042930603,0.0,1.0,1668050584.305779
412086758.0,0.8774093985557556,0.9296974539756775,0.0,1.0,1668050584.405779
412186780.0,0.8779937624931335,0.9300436973571777,0.0,1.0,1668050584.505801
412286754.0,0.8765890002250671,0.9292111992835999,0.0,1.0,1668050584.6057749
412386849.0,0.8767567873001099,0.92931067943573,0.0,1.0,1668050584.70587
412486884.0,0.8772862553596497,0.9296244978904724,0.0,1.0,1668050584.805905
412586790.0,0.8781730532646179,0.9301499128341675,0.0,1.0,1668050584.905811
412686701.0,0.8781160116195679,0.9301161170005798,0.0,1.0,1668050585.005722
412786714.0,0.8785349726676941,0.9303642511367798,0.0,1.0,1668050585.105735
412886850.0,0.8789349794387817,0.9306011199951172,0.0,1.0,1668050585.205871
412986748.0,0.880161464214325,0.9313270449638367,0.0,1.0,1668050585.305769
413086764.0,0.8805098533630371,0.93153315782547,0.0,1.0,1668050585.405785
413186704.0,0.8799909949302673,0.9312261939048767,0.0,1.0,1668050585.505725
413286842.0,0.8795504570007324,0.9309654831886292,0.0,1.0,1668050585.605863
413386705.0,0.8790404796600342,0.9306635856628418,0.0,1.0,1668050585.705726
413486784.0,0.8785582184791565,0.9303780198097229,0.0,1.0,1668050585.805805
413586831.0,0.8788735866546631,0.9305647611618042,0.0,1.0,1668050585.905852
413686715.0,0.8784484267234802,0.930312991142273,0.0,1.0,1668050586.0057359
413786796.0,0.8788452744483948,0.9305480122566223,0.0,1.0,1668050586.105817
413886918.0,0.8784830570220947,0.9303334951400757,0.0,1.0,1668050586.205939
413986697.0,0.8790765404701233,0.9306849241256714,0.0,1.0,1668050586.305718
414086658.0,0.8793835043907166,0.9308666586875916,0.0,1.0,1668050586.405679
414186803.0,0.8804444670677185,0.9314944744110107,0.0,1.0,1668050586.505824
414286728.0,0.8812601566314697,0.9319769144058228,0.0,1.0,1668050586.605749
414386790.0,0.8816725015640259,0.9322206974029541,0.0,1.0,1668050586.705811
414486709.0,0.8834448456764221,0.9332679510116577,0.0,1.0,1668050586.80573
414586846.0,0.8841649889945984,0.9336931705474854,0.0,1.0,1668050586.905867
414686706.0,0.8868257403373718,0.9352627992630005,0.0,1.0,1668050587.005727
414786673.0,0.888649582862854,0.9363373517990112,0.0,1.0,1668050587.105694
414886770.0,0.8904181122779846,0.9373782873153687,0.0,1.0,1668050587.205791
414986759.0,0.8895083069801331,0.9368429183959961,0.0,1.0,1668050587.30578
415086969.0,0.890521764755249,0.9374392628669739,0.0,1.0,1668050587.40599
415186721.0,0.8920090794563293,0.9383138418197632,0.0,1.0,1668050587.505742
415286680.0,0.8910674452781677,0.9377602338790894,0.0,1.0,1668050587.605701
415386758.0,0.890521764755249,0.9374392628669739,0.0,1.0,1668050587.705779
415486723.0,0.8875856995582581,0.9357106685638428,0.0,1.0,1668050587.805744
415586775.0,0.8872100114822388,0.935489296913147,0.0,1.0,1668050587.905796
415686871.0,0.8855020403862,0.934482216835022,0.0,1.0,1668050588.005892
415786770.0,0.8845426440238953,0.9339160919189453,0.0,1.0,1668050588.105791
415886778.0,0.882453441619873,0.9326822757720947,0.0,1.0,1668050588.205799
415986966.0,0.8803859353065491,0.9314598441123962,0.0,1.0,1668050588.305987
416086786.0,0.8777119517326355,0.9298767447471619,0.0,1.0,1668050588.405807
416186709.0,0.8773621916770935,0.9296694993972778,0.0,1.0,1668050588.50573
416286802.0,0.8766072988510132,0.929222047328949,0.0,1.0,1668050588.605823
416386688.0,0.8749629259109497,0.9282467365264893,0.0,1.0,1668050588.705709
416486748.0,0.8734124302864075,0.9273262619972229,0.0,1.0,1668050588.805769
416586953.0,0.8693875670433044,0.9249330759048462,0.0,1.0,1668050588.905974
416686895.0,0.8692623972892761,0.924858570098877,0.0,1.0,1668050589.0059159
416786729.0,0.8700695633888245,0.9253389835357666,0.0,1.0,1668050589.10575
416886953.0,0.8704155683517456,0.9255448579788208,0.0,1.0,1668050589.205974
416986689.0,0.874335765838623,0.9278745055198669,0.0,1.0,1668050589.30571
417086765.0,0.8739299774169922,0.9276335835456848,0.0,1.0,1668050589.405786
417186765.0,0.8749517202377319,0.9282400608062744,0.0,1.0,1668050589.505786
417286883.0,0.8762810826301575,0.9290286302566528,0.0,1.0,1668050589.605904
417386739.0,0.8768752813339233,0.9293808937072754,0.0,1.0,1668050589.70576
417486731.0,0.8772430419921875,0.929598867893219,0.0,1.0,1668050589.805752
417586770.0,0.8778102397918701,0.9299349784851074,0.0,1.0,1668050589.905791
417686766.0,0.8779107332229614,0.929994523525238,0.0,1.0,1668050590.005787
417786850.0,0.8781528472900391,0.9301379323005676,0.0,1.0,1668050590.105871
417886777.0,0.8792409300804138,0.9307822585105896,0.0,1.0,1668050590.205798
417986774.0,0.8799329996109009,0.9311918616294861,0.0,1.0,1668050590.305795
418086903.0,0.8806448578834534,0.931613028049469,0.0,1.0,1668050590.405924
418186795.0,0.8811396956443787,0.9319056868553162,0.0,1.0,1668050590.505816
418286745.0,0.8818072080612183,0.932300329208374,0.0,1.0,1668050590.605766
418386733.0,0.880854606628418,0.9317370653152466,0.0,1.0,1668050590.705754
418486783.0,0.8839207887649536,0.9335489869117737,0.0,1.0,1668050590.805804
418586699.0,0.8827602863311768,0.9328635931015015,0.0,1.0,1668050590.90572
418686872.0,0.8838879466056824,0.9335296154022217,0.0,1.0,1668050591.005893
418786874.0,0.8819930553436279,0.9324101805686951,0.0,1.0,1668050591.105895
418886783.0,0.8821509480476379,0.9325035214424133,0.0,1.0,1668050591.2058039
418986735.0,0.8781442046165466,0.9301328063011169,0.0,1.0,1668050591.305756
419086773.0,0.8773306012153625,0.9296507835388184,0.0,1.0,1668050591.405794
419186693.0,0.874959409236908,0.9282446503639221,0.0,1.0,1668050591.505714
419286772.0,0.8745777606964111,0.9280181527137756,0.0,1.0,1668050591.605793
419386750.0,0.873432993888855,0.9273384809494019,0.0,1.0,1668050591.705771
419486782.0,0.872828483581543,0.9269793629646301,0.0,1.0,1668050591.805803
419586905.0,0.8720032572746277,0.926488995552063,0.0,1.0,1668050591.905926
419686737.0,0.8723623156547546,0.9267023801803589,0.0,1.0,1668050592.005758
419786720.0,0.8730674386024475,0.9271213412284851,0.0,1.0,1668050592.105741
419887421.0,0.8733977675437927,0.9273175597190857,0.0,1.0,1668050592.2064419
419986735.0,0.8731823563575745,0.9271895885467529,0.0,1.0,1668050592.305756
420086711.0,0.8713520169258118,0.926101803779602,0.0,1.0,1668050592.405732
420186884.0,0.8703229427337646,0.9254897236824036,0.0,1.0,1668050592.505905
420286756.0,0.8682963848114014,0.9242833256721497,0.0,1.0,1668050592.605777
420386716.0,0.8667094707489014,0.9233376383781433,0.0,1.0,1668050592.7057369
420486880.0,0.8650744557380676,0.9223624467849731,0.0,1.0,1668050592.805901
420586764.0,0.8663838505744934,0.9231435060501099,0.0,1.0,1668050592.905785
420686758.0,0.8676353693008423,0.9238895177841187,0.0,1.0,1668050593.005779
420786765.0,0.8702720403671265,0.9254594445228577,0.0,1.0,1668050593.105786
420886904.0,0.8726189732551575,0.9268549084663391,0.0,1.0,1668050593.205925
420986732.0,0.8735243678092957,0.9273927211761475,0.0,1.0,1668050593.305753
421086773.0,0.8744480609893799,0.9279411435127258,0.0,1.0,1668050593.405794
421186735.0,0.8759181499481201,0.9288133978843689,0.0,1.0,1668050593.505756
421286869.0,0.877662181854248,0.929847240447998,0.0,1.0,1668050593.60589
421386968.0,0.8796253204345703,0.9310097694396973,0.0,1.0,1668050593.705989
421486772.0,0.8799906969070435,0.9312260150909424,0.0,1.0,1668050593.805793
421586797.0,0.8788152933120728,0.9305302500724792,0.0,1.0,1668050593.905818
421686873.0,0.87936931848526,0.9308582544326782,0.0,1.0,1668050594.005894
421786777.0,0.8801208734512329,0.9313030242919922,0.0,1.0,1668050594.105798
421886775.0,0.8801723122596741,0.9313334822654724,0.0,1.0,1668050594.205796
421986740.0,0.8781474828720093,0.9301347732543945,0.0,1.0,1668050594.305761
422086812.0,0.8770920634269714,0.9295094013214111,0.0,1.0,1668050594.405833
422186780.0,0.8751786947250366,0.9283747673034668,0.0,1.0,1668050594.505801
422287015.0,0.8740976452827454,0.9277331233024597,0.0,1.0,1668050594.606036
422386682.0,0.8726581931114197,0.9268782138824463,0.0,1.0,1668050594.705703
422486758.0,0.8714024424552917,0.9261317849159241,0.0,1.0,1668050594.805779
422586826.0,0.8719253540039062,0.9264426827430725,0.0,1.0,1668050594.905847
422686724.0,0.8727399706840515,0.9269267916679382,0.0,1.0,1668050595.005745
422786748.0,0.8738429546356201,0.9275819063186646,0.0,1.0,1668050595.105769
422886800.0,0.8754754066467285,0.9285507798194885,0.0,1.0,1668050595.205821
422986831.0,0.8755900263786316,0.9286187887191772,0.0,1.0,1668050595.305852
423086822.0,0.8746699690818787,0.9280728697776794,0.0,1.0,1668050595.405843
423187007.0,0.8743070363998413,0.9278574585914612,0.0,1.0,1668050595.506028
423286732.0,0.8763594031333923,0.9290750622749329,0.0,1.0,1668050595.605753
423386758.0,0.8755455017089844,0.9285923838615417,0.0,1.0,1668050595.705779
423486704.0,0.8755552768707275,0.928598165512085,0.0,1.0,1668050595.805725
423586741.0,0.874731719493866,0.9281095266342163,0.0,1.0,1668050595.905762
423686661.0,0.8735511302947998,0.9274086356163025,0.0,1.0,1668050596.005682
423786703.0,0.8715275526046753,0.9262061715126038,0.0,1.0,1668050596.105724
423886865.0,0.8735784292221069,0.9274248480796814,0.0,1.0,1668050596.205886
423986675.0,0.874726414680481,0.9281063675880432,0.0,1.0,1668050596.305696
424086767.0,0.8754616379737854,0.9285426139831543,0.0,1.0,1668050596.405788
424186729.0,0.8756455779075623,0.928651750087738,0.0,1.0,1668050596.50575
424286710.0,0.8755441308021545,0.9285915493965149,0.0,1.0,1668050596.605731
424386845.0,0.8753853440284729,0.9284973740577698,0.0,1.0,1668050596.705866
424486739.0,0.8744175434112549,0.9279230237007141,0.0,1.0,1668050596.80576
424586809.0,0.8738642930984497,0.9275946021080017,0.0,1.0,1668050596.90583
424686741.0,0.87300044298172,0.9270815253257751,0.0,1.0,1668050597.005762
424786786.0,0.8735276460647583,0.927394688129425,0.0,1.0,1668050597.105807
424886800.0,0.8742336630821228,0.9278138875961304,0.0,1.0,1668050597.205821
424986903.0,0.8739603757858276,0.9276516437530518,0.0,1.0,1668050597.305924
425086827.0,0.8741129040718079,0.9277421832084656,0.0,1.0,1668050597.405848
425186682.0,0.8747785687446594,0.9281373023986816,0.0,1.0,1668050597.505703
425286728.0,0.8754878640174866,0.9285581707954407,0.0,1.0,1668050597.605749
425386726.0,0.8767492771148682,0.9293062090873718,0.0,1.0,1668050597.705747
425486762.0,0.8774933815002441,0.9297472238540649,0.0,1.0,1668050597.805783
425586762.0,0.8790984749794006,0.9306979179382324,0.0,1.0,1668050597.905783
425686736.0,0.8770145177841187,0.9294634461402893,0.0,1.0,1668050598.005757
425786791.0,0.8762719035148621,0.9290232062339783,0.0,1.0,1668050598.105812
425886904.0,0.8765320181846619,0.9291774034500122,0.0,1.0,1668050598.205925
425986698.0,0.8780245780944824,0.930061936378479,0.0,1.0,1668050598.305719
426086838.0,0.8765909075737,0.9292123317718506,0.0,1.0,1668050598.405859
426186673.0,0.8768537640571594,0.9293681383132935,0.0,1.0,1668050598.505694
426286797.0,0.8780354261398315,0.9300683736801147,0.0,1.0,1668050598.605818
426386749.0,0.8792714476585388,0.9308003187179565,0.0,1.0,1668050598.70577
426486824.0,0.8794053792953491,0.9308795928955078,0.0,1.0,1668050598.805845
426586803.0,0.8800115585327148,0.9312383532524109,0.0,1.0,1668050598.905824
426686772.0,0.879301130771637,0.9308179020881653,0.0,1.0,1668050599.005793
426786873.0,0.8801488876342773,0.9313195943832397,0.0,1.0,1668050599.105894
426886744.0,0.8803107738494873,0.9314153790473938,0.0,1.0,1668050599.205765
426986758.0,0.8789498805999756,0.930609941482544,0.0,1.0,1668050599.305779
427086769.0,0.8790052533149719,0.9306427240371704,0.0,1.0,1668050599.40579
427186878.0,0.879679799079895,0.9310420155525208,0.0,1.0,1668050599.505899
427286756.0,0.8798712491989136,0.9311553239822388,0.0,1.0,1668050599.605777
427386724.0,0.8781559467315674,0.9301397800445557,0.0,1.0,1668050599.705745
427486770.0,0.8755611181259155,0.9286016225814819,0.0,1.0,1668050599.805791
427586810.0,0.8713029026985168,0.9260725975036621,0.0,1.0,1668050599.905831
427686857.0,0.8693456053733826,0.9249081015586853,0.0,1.0,1668050600.005878
427786764.0,0.8687153458595276,0.9245328307151794,0.0,1.0,1668050600.105785
427886785.0,0.869339108467102,0.9249042272567749,0.0,1.0,1668050600.205806
427986684.0,0.8694947361946106,0.9249968528747559,0.0,1.0,1668050600.305705
428086804.0,0.8712071776390076,0.9260156750679016,0.0,1.0,1668050600.405825
428186713.0,0.871310293674469,0.9260770082473755,0.0,1.0,1668050600.505734
428286757.0,0.8718727231025696,0.9264113903045654,0.0,1.0,1668050600.605778
428386688.0,0.8723987340927124,0.9267240166664124,0.0,1.0,1668050600.705709
428486743.0,0.8719550371170044,0.926460325717926,0.0,1.0,1668050600.805764
428586990.0,0.8724154829978943,0.9267339706420898,0.0,1.0,1668050600.906011
428686688.0,0.8730091452598572,0.9270867109298706,0.0,1.0,1668050601.005709
428786678.0,0.872573733329773,0.9268280267715454,0.0,1.0,1668050601.105699
428886746.0,0.8705048561096191,0.9255979657173157,0.0,1.0,1668050601.205767
428986717.0,0.868989109992981,0.9246958494186401,0.0,1.0,1668050601.305738
429086844.0,0.8702691197395325,0.9254577159881592,0.0,1.0,1668050601.405865
429186703.0,0.8712907433509827,0.9260653853416443,0.0,1.0,1668050601.505724
429286826.0,0.872941255569458,0.9270463585853577,0.0,1.0,1668050601.605847
429386742.0,0.8728267550468445,0.926978349685669,0.0,1.0,1668050601.705763
429486826.0,0.8720218539237976,0.9265000224113464,0.0,1.0,1668050601.805847
429586772.0,0.872285008430481,0.9266564249992371,0.0,1.0,1668050601.905793
429686745.0,0.8720202445983887,0.92649906873703,0.0,1.0,1668050602.005766
429786801.0,0.8725780844688416,0.9268305897712708,0.0,1.0,1668050602.105822
429886832.0,0.8726409673690796,0.9268679618835449,0.0,1.0,1668050602.205853
429986783.0,0.872355580329895,0.9266983866691589,0.0,1.0,1668050602.305804
430086752.0,0.8717013001441956,0.9263094663619995,0.0,1.0,1668050602.405773
430186857.0,0.8713873624801636,0.9261228442192078,0.0,1.0,1668050602.505878
430286724.0,0.870884358882904,0.9258236885070801,0.0,1.0,1668050602.605745
430386940.0,0.8709702491760254,0.9258747696876526,0.0,1.0,1668050602.705961
430486760.0,0.8708564043045044,0.9258070588111877,0.0,1.0,1668050602.805781
430586702.0,0.8724397420883179,0.9267483949661255,0.0,1.0,1668050602.905723
430686835.0,0.8727735877037048,0.926946759223938,0.0,1.0,1668050603.005856
430786783.0,0.8723283410072327,0.92668217420578,0.0,1.0,1668050603.105804
430886798.0,0.8724728226661682,0.9267680644989014,0.0,1.0,1668050603.205819
430986720.0,0.8720437288284302,0.9265130162239075,0.0,1.0,1668050603.305741
431086775.0,0.8731746077537537,0.9271849989891052,0.0,1.0,1668050603.405796
431186863.0,0.8718321919441223,0.9263873100280762,0.0,1.0,1668050603.505884
431286998.0,0.8725037574768066,0.9267864227294922,0.0,1.0,1668050603.606019
431386894.0,0.8720080852508545,0.9264918565750122,0.0,1.0,1668050603.705915
431486743.0,0.8721196055412292,0.9265581369400024,0.0,1.0,1668050603.805764
431586795.0,0.8725113868713379,0.9267909526824951,0.0,1.0,1668050603.905816
431686809.0,0.8733091950416565,0.927264928817749,0.0,1.0,1668050604.00583
431786703.0,0.8736932873725891,0.9274930357933044,0.0,1.0,1668050604.105724
431886820.0,0.8745107054710388,0.9279783368110657,0.0,1.0,1668050604.205841
431986782.0,0.8737249970436096,0.9275118708610535,0.0,1.0,1668050604.305803
432086775.0,0.873390793800354,0.9273133873939514,0.0,1.0,1668050604.405796
432187243.0,0.8728554248809814,0.9269953966140747,0.0,1.0,1668050604.506264
432286773.0,0.872898280620575,0.9270208477973938,0.0,1.0,1668050604.605794
432386719.0,0.8740572333335876,0.92770916223526,0.0,1.0,1668050604.70574
432486734.0,0.8741877675056458,0.927786648273468,0.0,1.0,1668050604.805755
432586835.0,0.8739169239997864,0.927625834941864,0.0,1.0,1668050604.905856
432686828.0,0.8734225034713745,0.9273322224617004,0.0,1.0,1668050605.005849
432786784.0,0.875444233417511,0.9285323023796082,0.0,1.0,1668050605.105805
432886772.0,0.8760665059089661,0.9289013743400574,0.0,1.0,1668050605.205793
432986802.0,0.8776509761810303,0.929840624332428,0.0,1.0,1668050605.305823
433086928.0,0.8766819834709167,0.9292663335800171,0.0,1.0,1668050605.4059489
433187042.0,0.8769140839576721,0.9294039011001587,0.0,1.0,1668050605.506063
433286742.0,0.8752296566963196,0.9284049868583679,0.0,1.0,1668050605.605763
433386760.0,0.874403178691864,0.9279145002365112,0.0,1.0,1668050605.705781
433486875.0,0.8735551834106445,0.9274110198020935,0.0,1.0,1668050605.805896
433586770.0,0.8731191158294678,0.9271520376205444,0.0,1.0,1668050605.905791
433686706.0,0.8727492094039917,0.9269322752952576,0.0,1.0,1668050606.005727
433786726.0,0.87104731798172,0.9259206056594849,0.0,1.0,1668050606.105747
433886779.0,0.8712638020515442,0.9260493516921997,0.0,1.0,1668050606.2058
433986898.0,0.8707066774368286,0.9257180094718933,0.0,1.0,1668050606.305919
434086811.0,0.8707258105278015,0.9257293939590454,0.0,1.0,1668050606.405832
434187060.0,0.8704329133033752,0.9255551695823669,0.0,1.0,1668050606.506081
434286745.0,0.8707765936851501,0.9257596135139465,0.0,1.0,1668050606.605766
434386745.0,0.870113730430603,0.9253652691841125,0.0,1.0,1668050606.705766
434486752.0,0.8698846101760864,0.9252288937568665,0.0,1.0,1668050606.805773
434586727.0,0.8710049986839294,0.9258954524993896,0.0,1.0,1668050606.905748
434686696.0,0.8708598613739014,0.9258091449737549,0.0,1.0,1668050607.005717
434786708.0,0.8713287711143494,0.9260879755020142,0.0,1.0,1668050607.105729
434887044.0,0.8709688186645508,0.9258739352226257,0.0,1.0,1668050607.206065
434986724.0,0.8700442314147949,0.9253239035606384,0.0,1.0,1668050607.305745
435086761.0,0.869670033454895,0.9251012206077576,0.0,1.0,1668050607.405782
435187012.0,0.8700573444366455,0.925331711769104,0.0,1.0,1668050607.506033
435286699.0,0.8698556423187256,0.9252116680145264,0.0,1.0,1668050607.60572
435386766.0,0.870682418346405,0.9257035851478577,0.0,1.0,1668050607.705787
435486746.0,0.8713259100914001,0.9260863065719604,0.0,1.0,1668050607.805767
435586883.0,0.8719855546951294,0.9264784455299377,0.0,1.0,1668050607.905904
435686809.0,0.8730031251907349,0.9270831346511841,0.0,1.0,1668050608.00583
435786847.0,0.8727838397026062,0.9269528388977051,0.0,1.0,1668050608.105868
435886749.0,0.8722620010375977,0.9266427755355835,0.0,1.0,1668050608.20577
435986731.0,0.8725212812423706,0.9267968535423279,0.0,1.0,1668050608.305752
436086783.0,0.8724069595336914,0.9267289042472839,0.0,1.0,1668050608.405804
436186978.0,0.8727574348449707,0.9269371628761292,0.0,1.0,1668050608.505999
436286804.0,0.872209370136261,0.9266114830970764,0.0,1.0,1668050608.605825
436386802.0,0.8720664381980896,0.9265265464782715,0.0,1.0,1668050608.705823
436486699.0,0.8723476529121399,0.9266936779022217,0.0,1.0,1668050608.80572
436586749.0,0.8712331056594849,0.9260311126708984,0.0,1.0,1668050608.90577
436686883.0,0.8711277842521667,0.9259684681892395,0.0,1.0,1668050609.005904
436786764.0,0.870173454284668,0.9254007935523987,0.0,1.0,1668050609.105785
436886806.0,0.8694865107536316,0.9249919652938843,0.0,1.0,1668050609.205827
436986837.0,0.8692841529846191,0.9248715043067932,0.0,1.0,1668050609.305858
437086809.0,0.8687320351600647,0.9245427846908569,0.0,1.0,1668050609.40583
437186991.0,0.8696760535240173,0.9251047968864441,0.0,1.0,1668050609.506012
437286752.0,0.8680066466331482,0.9241107106208801,0.0,1.0,1668050609.605773
437386728.0,0.8684614896774292,0.924381673336029,0.0,1.0,1668050609.705749
437486716.0,0.8684409260749817,0.9243693947792053,0.0,1.0,1668050609.805737
437586971.0,0.8689344525337219,0.9246633052825928,0.0,1.0,1668050609.905992
437686798.0,0.8693005442619324,0.9248812794685364,0.0,1.0,1668050610.005819
437786720.0,0.868813693523407,0.9245914220809937,0.0,1.0,1668050610.105741
437886833.0,0.8698384165763855,0.925201416015625,0.0,1.0,1668050610.205854
437986758.0,0.8701202869415283,0.925369143486023,0.0,1.0,1668050610.305779
438086756.0,0.8698850870132446,0.9252291917800903,0.0,1.0,1668050610.405777
438187134.0,0.8704798221588135,0.9255830645561218,0.0,1.0,1668050610.506155
438286736.0,0.8697908520698547,0.9251731038093567,0.0,1.0,1668050610.605757
438386763.0,0.8694887757301331,0.9249933362007141,0.0,1.0,1668050610.705784
438486998.0,0.8707829117774963,0.9257633686065674,0.0,1.0,1668050610.806019
438586893.0,0.8703241348266602,0.9254904389381409,0.0,1.0,1668050610.905914
438686747.0,0.8702454566955566,0.9254436492919922,0.0,1.0,1668050611.005768
438786720.0,0.8706066608428955,0.9256585240364075,0.0,1.0,1668050611.105741
438886778.0,0.8707733750343323,0.9257577061653137,0.0,1.0,1668050611.205799
438986710.0,0.8714080452919006,0.9261351227760315,0.0,1.0,1668050611.305731
439086904.0,0.8714871406555176,0.9261821508407593,0.0,1.0,1668050611.405925
439186934.0,0.8716933727264404,0.9263047575950623,0.0,1.0,1668050611.505955
439286770.0,0.8716385960578918,0.9262722134590149,0.0,1.0,1668050611.605791
439386836.0,0.8709459900856018,0.9258603453636169,0.0,1.0,1668050611.705857
439486688.0,0.8699905276298523,0.9252919554710388,0.0,1.0,1668050611.805709
439586745.0,0.8700922131538391,0.9253524541854858,0.0,1.0,1668050611.905766
439686733.0,0.869885265827179,0.9252293109893799,0.0,1.0,1668050612.005754
439786843.0,0.8697229623794556,0.925132691860199,0.0,1.0,1668050612.105864
439886752.0,0.8692327737808228,0.9248409271240234,0.0,1.0,1668050612.2057729
439986779.0,0.8688696026802063,0.9246246814727783,0.0,1.0,1668050612.3058
440086825.0,0.8690791726112366,0.924749493598938,0.0,1.0,1668050612.4058459
440186962.0,0.8700264096260071,0.9253132939338684,0.0,1.0,1668050612.5059829
440286890.0,0.8693261742591858,0.9248965382575989,0.0,1.0,1668050612.605911
440386757.0,0.869567334651947,0.925040066242218,0.0,1.0,1668050612.705778
440486723.0,0.8687066435813904,0.924527645111084,0.0,1.0,1668050612.805744
440586782.0,0.868317723274231,0.9242960214614868,0.0,1.0,1668050612.905803
440686792.0,0.8684635162353516,0.9243828654289246,0.0,1.0,1668050613.005813
440786854.0,0.8681432008743286,0.9241920709609985,0.0,1.0,1668050613.105875
440886789.0,0.869166910648346,0.9248017072677612,0.0,1.0,1668050613.20581
440986709.0,0.8686527609825134,0.9244955778121948,0.0,1.0,1668050613.30573
441086779.0,0.8690483570098877,0.9247311353683472,0.0,1.0,1668050613.4058
441187375.0,0.8683889508247375,0.9243384599685669,0.0,1.0,1668050613.506396
441286814.0,0.8687068223953247,0.9245277643203735,0.0,1.0,1668050613.605835
441386697.0,0.86906498670578,0.9247410297393799,0.0,1.0,1668050613.705718
441486732.0,0.869087815284729,0.9247546195983887,0.0,1.0,1668050613.805753
441586779.0,0.8694055676460266,0.9249438047409058,0.0,1.0,1668050613.9058
