TimeUS,rpm1,rpm2,timestamp
913222603.0,-1.0,-1.0,1668051085.541624
913247174.0,-1.0,-1.0,1668051085.566195
913272433.0,-1.0,-1.0,1668051085.591454
913297156.0,-1.0,-1.0,1668051085.616177
913322619.0,-1.0,-1.0,1668051085.64164
913347107.0,-1.0,-1.0,1668051085.666128
913372602.0,-1.0,-1.0,1668051085.691623
913397129.0,-1.0,-1.0,1668051085.71615
913422582.0,-1.0,-1.0,1668051085.741603
913447184.0,-1.0,-1.0,1668051085.766205
913472382.0,-1.0,-1.0,1668051085.791403
913497075.0,-1.0,-1.0,1668051085.816096
913522696.0,-1.0,-1.0,1668051085.841717
913547176.0,-1.0,-1.0,1668051085.8661969
913572748.0,-1.0,-1.0,1668051085.891769
913597068.0,-1.0,-1.0,1668051085.916089
913622654.0,-1.0,-1.0,1668051085.941675
913646947.0,-1.0,-1.0,1668051085.965968
913672435.0,-1.0,-1.0,1668051085.991456
913697167.0,-1.0,-1.0,1668051086.016188
913722692.0,-1.0,-1.0,1668051086.041713
913747203.0,-1.0,-1.0,1668051086.066224
913772364.0,-1.0,-1.0,1668051086.091385
913797250.0,-1.0,-1.0,1668051086.116271
913822642.0,-1.0,-1.0,1668051086.141663
913847154.0,-1.0,-1.0,1668051086.166175
913872404.0,-1.0,-1.0,1668051086.191425
913897204.0,-1.0,-1.0,1668051086.216225
913922734.0,-1.0,-1.0,1668051086.241755
913947076.0,-1.0,-1.0,1668051086.266097
913972663.0,-1.0,-1.0,1668051086.291684
913997033.0,-1.0,-1.0,1668051086.316054
914022629.0,-1.0,-1.0,1668051086.34165
914047097.0,-1.0,-1.0,1668051086.366118
914072505.0,-1.0,-1.0,1668051086.391526
914097374.0,-1.0,-1.0,1668051086.416395
914122572.0,-1.0,-1.0,1668051086.441593
914147149.0,-1.0,-1.0,1668051086.46617
914172465.0,-1.0,-1.0,1668051086.491486
914197164.0,-1.0,-1.0,1668051086.516185
914222633.0,-1.0,-1.0,1668051086.5416539
914247133.0,-1.0,-1.0,1668051086.566154
914272497.0,-1.0,-1.0,1668051086.591518
914297201.0,-1.0,-1.0,1668051086.616222
914322753.0,-1.0,-1.0,1668051086.641774
914347063.0,-1.0,-1.0,1668051086.666084
914372732.0,-1.0,-1.0,1668051086.691753
914397226.0,-1.0,-1.0,1668051086.716247
914422763.0,-1.0,-1.0,1668051086.741784
914447068.0,-1.0,-1.0,1668051086.766089
914472370.0,-1.0,-1.0,1668051086.791391
914497335.0,-1.0,-1.0,1668051086.816356
914522613.0,-1.0,-1.0,1668051086.841634
914546982.0,-1.0,-1.0,1668051086.866003
914572494.0,-1.0,-1.0,1668051086.891515
914597031.0,-1.0,-1.0,1668051086.916052
914622810.0,-1.0,-1.0,1668051086.9418309
914647236.0,-1.0,-1.0,1668051086.966257
914672376.0,-1.0,-1.0,1668051086.991397
914697071.0,-1.0,-1.0,1668051087.016092
914722688.0,-1.0,-1.0,1668051087.041709
914747137.0,-1.0,-1.0,1668051087.066158
914772576.0,-1.0,-1.0,1668051087.091597
914797040.0,-1.0,-1.0,1668051087.116061
914822644.0,-1.0,-1.0,1668051087.141665
914847348.0,-1.0,-1.0,1668051087.166369
914872604.0,-1.0,-1.0,1668051087.1916249
914897046.0,-1.0,-1.0,1668051087.216067
914922538.0,-1.0,-1.0,1668051087.241559
914947145.0,-1.0,-1.0,1668051087.266166
914972398.0,-1.0,-1.0,1668051087.291419
914997582.0,-1.0,-1.0,1668051087.316603
915022597.0,-1.0,-1.0,1668051087.341618
915047040.0,-1.0,-1.0,1668051087.366061
915072390.0,-1.0,-1.0,1668051087.391411
915097267.0,-1.0,-1.0,1668051087.416288
915122666.0,-1.0,-1.0,1668051087.4416869
915147219.0,-1.0,-1.0,1668051087.46624
915172585.0,-1.0,-1.0,1668051087.491606
915197079.0,-1.0,-1.0,1668051087.5161
915222585.0,-1.0,-1.0,1668051087.541606
915247037.0,-1.0,-1.0,1668051087.566058
915272442.0,-1.0,-1.0,1668051087.591463
915297102.0,-1.0,-1.0,1668051087.616123
915322685.0,-1.0,-1.0,1668051087.641706
915347235.0,-1.0,-1.0,1668051087.666256
915372677.0,-1.0,-1.0,1668051087.691698
915397041.0,-1.0,-1.0,1668051087.716062
915422603.0,-1.0,-1.0,1668051087.7416239
915447117.0,-1.0,-1.0,1668051087.766138
915472418.0,-1.0,-1.0,1668051087.791439
915497394.0,-1.0,-1.0,1668051087.816415
915522691.0,-1.0,-1.0,1668051087.841712
915547163.0,-1.0,-1.0,1668051087.866184
915572621.0,-1.0,-1.0,1668051087.891642
915597093.0,-1.0,-1.0,1668051087.916114
915622614.0,-1.0,-1.0,1668051087.941635
915646988.0,-1.0,-1.0,1668051087.966009
915672642.0,-1.0,-1.0,1668051087.991663
915697258.0,-1.0,-1.0,1668051088.016279
915722628.0,-1.0,-1.0,1668051088.041649
915747145.0,-1.0,-1.0,1668051088.066166
915772515.0,-1.0,-1.0,1668051088.091536
915797174.0,-1.0,-1.0,1668051088.116195
915822650.0,-1.0,-1.0,1668051088.141671
915847067.0,-1.0,-1.0,1668051088.166088
915872395.0,-1.0,-1.0,1668051088.191416
915897198.0,-1.0,-1.0,1668051088.216219
915922757.0,-1.0,-1.0,1668051088.241778
915947056.0,-1.0,-1.0,1668051088.266077
915972568.0,-1.0,-1.0,1668051088.291589
915997140.0,-1.0,-1.0,1668051088.316161
916022617.0,-1.0,-1.0,1668051088.341638
916047224.0,-1.0,-1.0,1668051088.366245
916072392.0,-1.0,-1.0,1668051088.391413
916097079.0,-1.0,-1.0,1668051088.4161
916122699.0,-1.0,-1.0,1668051088.44172
916147207.0,-1.0,-1.0,1668051088.466228
916172354.0,-1.0,-1.0,1668051088.491375
916197210.0,-1.0,-1.0,1668051088.516231
916222689.0,-1.0,-1.0,1668051088.54171
916247073.0,-1.0,-1.0,1668051088.566094
916272547.0,-1.0,-1.0,1668051088.591568
916297063.0,-1.0,-1.0,1668051088.616084
916322693.0,-1.0,-1.0,1668051088.641714
916347121.0,-1.0,-1.0,1668051088.666142
916372773.0,-1.0,-1.0,1668051088.691794
916397208.0,-1.0,-1.0,1668051088.716229
916422765.0,-1.0,-1.0,1668051088.741786
916447154.0,-1.0,-1.0,1668051088.766175
916472394.0,-1.0,-1.0,1668051088.791415
916497041.0,-1.0,-1.0,1668051088.816062
916522635.0,-1.0,-1.0,1668051088.841656
916547086.0,-1.0,-1.0,1668051088.866107
916572393.0,-1.0,-1.0,1668051088.891414
916596967.0,-1.0,-1.0,1668051088.915988
916622628.0,-1.0,-1.0,1668051088.941649
916647149.0,-1.0,-1.0,1668051088.96617
916672660.0,-1.0,-1.0,1668051088.991681
916697174.0,-1.0,-1.0,1668051089.016195
916722750.0,-1.0,-1.0,1668051089.041771
916747104.0,-1.0,-1.0,1668051089.066125
916772575.0,-1.0,-1.0,1668051089.091596
916797104.0,-1.0,-1.0,1668051089.1161249
916822638.0,-1.0,-1.0,1668051089.141659
916847197.0,-1.0,-1.0,1668051089.166218
916872525.0,-1.0,-1.0,1668051089.191546
916897295.0,-1.0,-1.0,1668051089.216316
916922575.0,-1.0,-1.0,1668051089.241596
916947182.0,-1.0,-1.0,1668051089.266203
916972474.0,-1.0,-1.0,1668051089.291495
916997346.0,-1.0,-1.0,1668051089.316367
917022623.0,-1.0,-1.0,1668051089.341644
917047159.0,-1.0,-1.0,1668051089.36618
917072396.0,-1.0,-1.0,1668051089.391417
917097088.0,-1.0,-1.0,1668051089.416109
917122752.0,-1.0,-1.0,1668051089.441773
917147151.0,-1.0,-1.0,1668051089.466172
917172381.0,-1.0,-1.0,1668051089.491402
917197190.0,-1.0,-1.0,1668051089.516211
917222643.0,-1.0,-1.0,1668051089.541664
917247116.0,-1.0,-1.0,1668051089.566137
917272403.0,-1.0,-1.0,1668051089.591424
917297091.0,-1.0,-1.0,1668051089.616112
917322565.0,-1.0,-1.0,1668051089.641586
917347227.0,-1.0,-1.0,1668051089.666248
917372701.0,-1.0,-1.0,1668051089.691722
917397059.0,-1.0,-1.0,1668051089.71608
917422622.0,-1.0,-1.0,1668051089.741643
917446970.0,-1.0,-1.0,1668051089.765991
917472460.0,-1.0,-1.0,1668051089.791481
917497397.0,-1.0,-1.0,1668051089.816418
917522583.0,-1.0,-1.0,1668051089.841604
917547075.0,-1.0,-1.0,1668051089.866096
917572598.0,-1.0,-1.0,1668051089.891619
917597081.0,-1.0,-1.0,1668051089.916102
917622651.0,-1.0,-1.0,1668051089.941672
917647072.0,-1.0,-1.0,1668051089.966093
917672429.0,-1.0,-1.0,1668051089.99145
917697064.0,-1.0,-1.0,1668051090.016085
917722634.0,-1.0,-1.0,1668051090.041655
917747140.0,-1.0,-1.0,1668051090.066161
917772578.0,-1.0,-1.0,1668051090.091599
917797216.0,-1.0,-1.0,1668051090.116237
917822594.0,-1.0,-1.0,1668051090.141615
917847092.0,-1.0,-1.0,1668051090.166113
917872486.0,-1.0,-1.0,1668051090.191507
917897192.0,-1.0,-1.0,1668051090.216213
917922500.0,-1.0,-1.0,1668051090.241521
917947060.0,-1.0,-1.0,1668051090.266081
917972575.0,-1.0,-1.0,1668051090.291596
917997384.0,-1.0,-1.0,1668051090.316405
918022807.0,-1.0,-1.0,1668051090.3418279
918046964.0,-1.0,-1.0,1668051090.365985
918072423.0,-1.0,-1.0,1668051090.391444
918097171.0,-1.0,-1.0,1668051090.416192
918122618.0,-1.0,-1.0,1668051090.441639
918147169.0,-1.0,-1.0,1668051090.46619
918172429.0,-1.0,-1.0,1668051090.49145
918197118.0,-1.0,-1.0,1668051090.516139
918222614.0,-1.0,-1.0,1668051090.541635
918247166.0,-1.0,-1.0,1668051090.566187
918272409.0,-1.0,-1.0,1668051090.59143
918297345.0,-1.0,-1.0,1668051090.616366
918322654.0,-1.0,-1.0,1668051090.641675
918347074.0,-1.0,-1.0,1668051090.666095
918372722.0,-1.0,-1.0,1668051090.691743
918397133.0,-1.0,-1.0,1668051090.716154
918422587.0,-1.0,-1.0,1668051090.741608
918447225.0,-1.0,-1.0,1668051090.766246
918472596.0,-1.0,-1.0,1668051090.791617
918497460.0,-1.0,-1.0,1668051090.8164809
918522705.0,-1.0,-1.0,1668051090.841726
918547189.0,-1.0,-1.0,1668051090.86621
918572593.0,-1.0,-1.0,1668051090.891614
918596973.0,-1.0,-1.0,1668051090.915994
918622618.0,-1.0,-1.0,1668051090.941639
918647127.0,-1.0,-1.0,1668051090.966148
918672376.0,-1.0,-1.0,1668051090.991397
918697640.0,-1.0,-1.0,1668051091.016661
918722605.0,-1.0,-1.0,1668051091.041626
918747110.0,-1.0,-1.0,1668051091.0661309
918772427.0,-1.0,-1.0,1668051091.091448
918797184.0,-1.0,-1.0,1668051091.116205
918822782.0,-1.0,-1.0,1668051091.141803
918847164.0,-1.0,-1.0,1668051091.166185
918872524.0,-1.0,-1.0,1668051091.191545
918897069.0,-1.0,-1.0,1668051091.21609
918922627.0,-1.0,-1.0,1668051091.241648
918947138.0,-1.0,-1.0,1668051091.266159
918972432.0,-1.0,-1.0,1668051091.291453
918997339.0,-1.0,-1.0,1668051091.31636
919022627.0,-1.0,-1.0,1668051091.341648
919047185.0,-1.0,-1.0,1668051091.366206
919072403.0,-1.0,-1.0,1668051091.391424
919097198.0,-1.0,-1.0,1668051091.416219
919122610.0,-1.0,-1.0,1668051091.441631
919147229.0,-1.0,-1.0,1668051091.46625
919172621.0,-1.0,-1.0,1668051091.491642
919197056.0,-1.0,-1.0,1668051091.516077
919222640.0,-1.0,-1.0,1668051091.541661
919247105.0,-1.0,-1.0,1668051091.5661259
919272351.0,-1.0,-1.0,1668051091.591372
919297181.0,-1.0,-1.0,1668051091.6162019
919322663.0,-1.0,-1.0,1668051091.641684
919347218.0,-1.0,-1.0,1668051091.666239
919372576.0,-1.0,-1.0,1668051091.691597
919397175.0,-1.0,-1.0,1668051091.716196
919422626.0,-1.0,-1.0,1668051091.741647
919447140.0,-1.0,-1.0,1668051091.766161
919472358.0,-1.0,-1.0,1668051091.791379
919497521.0,-1.0,-1.0,1668051091.816542
919522631.0,-1.0,-1.0,1668051091.841652
919547251.0,-1.0,-1.0,1668051091.866272
919572622.0,-1.0,-1.0,1668051091.891643
919597179.0,-1.0,-1.0,1668051091.9162
919622621.0,-1.0,-1.0,1668051091.941642
919647122.0,-1.0,-1.0,1668051091.966143
919672370.0,-1.0,-1.0,1668051091.991391
919697405.0,-1.0,-1.0,1668051092.016426
919722615.0,-1.0,-1.0,1668051092.041636
919747204.0,-1.0,-1.0,1668051092.066225
919772395.0,-1.0,-1.0,1668051092.091416
919797130.0,-1.0,-1.0,1668051092.116151
919822722.0,-1.0,-1.0,1668051092.141743
919847149.0,-1.0,-1.0,1668051092.16617
919872578.0,-1.0,-1.0,1668051092.191599
919897093.0,-1.0,-1.0,1668051092.216114
919922607.0,-1.0,-1.0,1668051092.241628
919947100.0,-1.0,-1.0,1668051092.266121
919972473.0,-1.0,-1.0,1668051092.291494
919997396.0,-1.0,-1.0,1668051092.316417
920022633.0,-1.0,-1.0,1668051092.341654
920047378.0,-1.0,-1.0,1668051092.366399
920072367.0,-1.0,-1.0,1668051092.391388
920097272.0,-1.0,-1.0,1668051092.416293
920122605.0,-1.0,-1.0,1668051092.441626
920147092.0,-1.0,-1.0,1668051092.466113
920172356.0,-1.0,-1.0,1668051092.4913769
920197132.0,-1.0,-1.0,1668051092.516153
920222592.0,-1.0,-1.0,1668051092.541613
920247086.0,-1.0,-1.0,1668051092.566107
920272491.0,-1.0,-1.0,1668051092.591512
920297083.0,-1.0,-1.0,1668051092.616104
920322749.0,-1.0,-1.0,1668051092.64177
920347072.0,-1.0,-1.0,1668051092.6660929
920372566.0,-1.0,-1.0,1668051092.691587
920397374.0,-1.0,-1.0,1668051092.716395
920422616.0,-1.0,-1.0,1668051092.741637
920447114.0,-1.0,-1.0,1668051092.766135
920472421.0,-1.0,-1.0,1668051092.791442
920497454.0,-1.0,-1.0,1668051092.816475
920522619.0,-1.0,-1.0,1668051092.84164
920547155.0,-1.0,-1.0,1668051092.866176
920572430.0,-1.0,-1.0,1668051092.891451
920597131.0,-1.0,-1.0,1668051092.916152
920622753.0,-1.0,-1.0,1668051092.941774
920647158.0,-1.0,-1.0,1668051092.966179
920672427.0,-1.0,-1.0,1668051092.991448
920697416.0,-1.0,-1.0,1668051093.016437
920722740.0,-1.0,-1.0,1668051093.041761
920747072.0,-1.0,-1.0,1668051093.066093
920772393.0,-1.0,-1.0,1668051093.091414
920797154.0,-1.0,-1.0,1668051093.116175
920822528.0,-1.0,-1.0,1668051093.1415489
920847114.0,-1.0,-1.0,1668051093.166135
920872525.0,-1.0,-1.0,1668051093.191546
920897059.0,-1.0,-1.0,1668051093.21608
920922639.0,-1.0,-1.0,1668051093.2416599
920947229.0,-1.0,-1.0,1668051093.26625
920972442.0,-1.0,-1.0,1668051093.291463
920997105.0,-1.0,-1.0,1668051093.3161259
921022496.0,-1.0,-1.0,1668051093.341517
921047161.0,-1.0,-1.0,1668051093.366182
921072399.0,-1.0,-1.0,1668051093.39142
921097186.0,-1.0,-1.0,1668051093.416207
921122582.0,-1.0,-1.0,1668051093.441603
921147140.0,-1.0,-1.0,1668051093.466161
921172596.0,-1.0,-1.0,1668051093.491617
921197065.0,-1.0,-1.0,1668051093.516086
921222611.0,-1.0,-1.0,1668051093.541632
921247058.0,-1.0,-1.0,1668051093.566079
921272500.0,-1.0,-1.0,1668051093.591521
921297072.0,-1.0,-1.0,1668051093.616093
921322553.0,-1.0,-1.0,1668051093.641574
921347145.0,-1.0,-1.0,1668051093.666166
921372444.0,-1.0,-1.0,1668051093.691465
921397261.0,-1.0,-1.0,1668051093.716282
921422614.0,-1.0,-1.0,1668051093.741635
921447132.0,-1.0,-1.0,1668051093.766153
921472424.0,-1.0,-1.0,1668051093.791445
921497492.0,-1.0,-1.0,1668051093.816513
921522671.0,-1.0,-1.0,1668051093.841692
921547061.0,-1.0,-1.0,1668051093.866082
921572411.0,-1.0,-1.0,1668051093.891432
921597272.0,-1.0,-1.0,1668051093.916293
921622699.0,-1.0,-1.0,1668051093.94172
921647073.0,-1.0,-1.0,1668051093.966094
921672606.0,-1.0,-1.0,1668051093.991627
921697493.0,-1.0,-1.0,1668051094.016514
921722627.0,-1.0,-1.0,1668051094.041648
921747114.0,-1.0,-1.0,1668051094.066135
921772455.0,-1.0,-1.0,1668051094.091476
921797103.0,-1.0,-1.0,1668051094.116124
921822656.0,-1.0,-1.0,1668051094.141677
921847219.0,-1.0,-1.0,1668051094.16624
921872415.0,-1.0,-1.0,1668051094.191436
921897128.0,-1.0,-1.0,1668051094.216149
921922623.0,-1.0,-1.0,1668051094.241644
921947192.0,-1.0,-1.0,1668051094.266213
921972601.0,-1.0,-1.0,1668051094.291622
921997493.0,-1.0,-1.0,1668051094.316514
922022659.0,-1.0,-1.0,1668051094.34168
922047217.0,-1.0,-1.0,1668051094.3662379
922072633.0,-1.0,-1.0,1668051094.391654
922097076.0,-1.0,-1.0,1668051094.416097
922122716.0,-1.0,-1.0,1668051094.441737
922147128.0,-1.0,-1.0,1668051094.466149
922172398.0,-1.0,-1.0,1668051094.491419
922197188.0,-1.0,-1.0,1668051094.516209
922222458.0,-1.0,-1.0,1668051094.5414789
922247130.0,-1.0,-1.0,1668051094.566151
922272364.0,-1.0,-1.0,1668051094.591385
922297194.0,-1.0,-1.0,1668051094.616215
922322647.0,-1.0,-1.0,1668051094.641668
922347011.0,-1.0,-1.0,1668051094.666032
922372451.0,-1.0,-1.0,1668051094.691472
922397116.0,-1.0,-1.0,1668051094.716137
922422626.0,-1.0,-1.0,1668051094.741647
922447139.0,-1.0,-1.0,1668051094.76616
922472363.0,-1.0,-1.0,1668051094.791384
922497641.0,-1.0,-1.0,1668051094.816662
922522695.0,-1.0,-1.0,1668051094.841716
922547071.0,-1.0,-1.0,1668051094.866092
922572460.0,-1.0,-1.0,1668051094.891481
922597067.0,-1.0,-1.0,1668051094.916088
922622505.0,-1.0,-1.0,1668051094.941526
922647112.0,-1.0,-1.0,1668051094.9661329
922672484.0,-1.0,-1.0,1668051094.991505
922697408.0,-1.0,-1.0,1668051095.016429
922722674.0,-1.0,-1.0,1668051095.0416949
922747203.0,-1.0,-1.0,1668051095.066224
922772427.0,-1.0,-1.0,1668051095.091448
922797136.0,-1.0,-1.0,1668051095.116157
922822627.0,-1.0,-1.0,1668051095.141648
922847115.0,-1.0,-1.0,1668051095.166136
922872387.0,-1.0,-1.0,1668051095.191408
922896939.0,-1.0,-1.0,1668051095.21596
922922579.0,-1.0,-1.0,1668051095.2416
922947019.0,-1.0,-1.0,1668051095.26604
922972666.0,-1.0,-1.0,1668051095.291687
922997111.0,-1.0,-1.0,1668051095.316132
923022751.0,-1.0,-1.0,1668051095.341772
923047147.0,-1.0,-1.0,1668051095.366168
923072405.0,-1.0,-1.0,1668051095.391426
923097179.0,-1.0,-1.0,1668051095.4162
923122660.0,-1.0,-1.0,1668051095.441681
923146964.0,-1.0,-1.0,1668051095.465985
923172426.0,-1.0,-1.0,1668051095.491447
923197142.0,-1.0,-1.0,1668051095.5161629
923222717.0,-1.0,-1.0,1668051095.541738
923247096.0,-1.0,-1.0,1668051095.566117
923272433.0,-1.0,-1.0,1668051095.591454
923297203.0,-1.0,-1.0,1668051095.616224
923322668.0,-1.0,-1.0,1668051095.641689
923346960.0,-1.0,-1.0,1668051095.665981
923372520.0,-1.0,-1.0,1668051095.691541
923396980.0,-1.0,-1.0,1668051095.716001
923422640.0,-1.0,-1.0,1668051095.741661
923447155.0,-1.0,-1.0,1668051095.766176
923472353.0,-1.0,-1.0,1668051095.791374
923496971.0,-1.0,-1.0,1668051095.8159919
923522560.0,-1.0,-1.0,1668051095.8415809
923547387.0,-1.0,-1.0,1668051095.8664079
923572610.0,-1.0,-1.0,1668051095.891631
923597046.0,-1.0,-1.0,1668051095.916067
923622631.0,-1.0,-1.0,1668051095.941652
923647200.0,-1.0,-1.0,1668051095.966221
923672426.0,-1.0,-1.0,1668051095.991447
923697408.0,-1.0,-1.0,1668051096.016429
923722691.0,-1.0,-1.0,1668051096.041712
923747044.0,-1.0,-1.0,1668051096.066065
923772451.0,-1.0,-1.0,1668051096.091472
923797090.0,-1.0,-1.0,1668051096.116111
923822566.0,-1.0,-1.0,1668051096.141587
923847149.0,-1.0,-1.0,1668051096.16617
923872454.0,-1.0,-1.0,1668051096.191475
923897119.0,-1.0,-1.0,1668051096.21614
923922645.0,-1.0,-1.0,1668051096.241666
923947021.0,-1.0,-1.0,1668051096.266042
923972414.0,-1.0,-1.0,1668051096.291435
923997403.0,-1.0,-1.0,1668051096.316424
924022738.0,-1.0,-1.0,1668051096.341759
924047095.0,-1.0,-1.0,1668051096.366116
924072555.0,-1.0,-1.0,1668051096.391576
924097266.0,-1.0,-1.0,1668051096.416287
924122658.0,-1.0,-1.0,1668051096.441679
924147140.0,-1.0,-1.0,1668051096.466161
924172545.0,-1.0,-1.0,1668051096.491566
924197132.0,-1.0,-1.0,1668051096.516153
924222586.0,-1.0,-1.0,1668051096.541607
924247093.0,-1.0,-1.0,1668051096.566114
924272386.0,-1.0,-1.0,1668051096.591407
924297110.0,-1.0,-1.0,1668051096.616131
924322672.0,-1.0,-1.0,1668051096.6416929
924347077.0,-1.0,-1.0,1668051096.6660979
924372408.0,-1.0,-1.0,1668051096.691429
924397109.0,-1.0,-1.0,1668051096.71613
924422610.0,-1.0,-1.0,1668051096.741631
924447153.0,-1.0,-1.0,1668051096.766174
924472357.0,-1.0,-1.0,1668051096.791378
924497552.0,-1.0,-1.0,1668051096.816573
924522586.0,-1.0,-1.0,1668051096.841607
924547195.0,-1.0,-1.0,1668051096.866216
924572380.0,-1.0,-1.0,1668051096.891401
924597116.0,-1.0,-1.0,1668051096.916137
924622493.0,-1.0,-1.0,1668051096.941514
924647156.0,-1.0,-1.0,1668051096.966177
924672376.0,-1.0,-1.0,1668051096.991397
924697364.0,-1.0,-1.0,1668051097.016385
924722687.0,-1.0,-1.0,1668051097.041708
924747180.0,-1.0,-1.0,1668051097.066201
924772592.0,-1.0,-1.0,1668051097.091613
924797131.0,-1.0,-1.0,1668051097.116152
924822715.0,-1.0,-1.0,1668051097.141736
924847073.0,-1.0,-1.0,1668051097.166094
924872356.0,-1.0,-1.0,1668051097.191377
924897061.0,-1.0,-1.0,1668051097.216082
924922658.0,-1.0,-1.0,1668051097.241679
924946968.0,-1.0,-1.0,1668051097.265989
924972445.0,-1.0,-1.0,1668051097.291466
924997121.0,-1.0,-1.0,1668051097.316142
925022581.0,-1.0,-1.0,1668051097.341602
925047146.0,-1.0,-1.0,1668051097.366167
925072541.0,-1.0,-1.0,1668051097.391562
925097042.0,-1.0,-1.0,1668051097.416063
925122740.0,-1.0,-1.0,1668051097.441761
925147055.0,-1.0,-1.0,1668051097.466076
925172404.0,-1.0,-1.0,1668051097.491425
925197066.0,-1.0,-1.0,1668051097.516087
925222741.0,-1.0,-1.0,1668051097.5417619
925247096.0,-1.0,-1.0,1668051097.566117
925272406.0,-1.0,-1.0,1668051097.591427
925297174.0,-1.0,-1.0,1668051097.616195
925322621.0,-1.0,-1.0,1668051097.641642
925347203.0,-1.0,-1.0,1668051097.666224
925372397.0,-1.0,-1.0,1668051097.691418
925397171.0,-1.0,-1.0,1668051097.716192
925422655.0,-1.0,-1.0,1668051097.741676
925447217.0,-1.0,-1.0,1668051097.766238
925472462.0,-1.0,-1.0,1668051097.791483
925497051.0,-1.0,-1.0,1668051097.816072
925522543.0,-1.0,-1.0,1668051097.841564
925546974.0,-1.0,-1.0,1668051097.865995
925572388.0,-1.0,-1.0,1668051097.891409
925597040.0,-1.0,-1.0,1668051097.916061
925622514.0,-1.0,-1.0,1668051097.941535
925647333.0,-1.0,-1.0,1668051097.966354
925672611.0,-1.0,-1.0,1668051097.991632
925697362.0,-1.0,-1.0,1668051098.016383
925722649.0,-1.0,-1.0,1668051098.04167
925747077.0,-1.0,-1.0,1668051098.066098
925772538.0,-1.0,-1.0,1668051098.091559
925796974.0,-1.0,-1.0,1668051098.115995
925822599.0,-1.0,-1.0,1668051098.14162
925847134.0,-1.0,-1.0,1668051098.166155
925872441.0,-1.0,-1.0,1668051098.191462
925897239.0,-1.0,-1.0,1668051098.21626
925922553.0,-1.0,-1.0,1668051098.241574
925947111.0,-1.0,-1.0,1668051098.2661319
925972399.0,-1.0,-1.0,1668051098.29142
925997565.0,-1.0,-1.0,1668051098.316586
926022618.0,-1.0,-1.0,1668051098.341639
926047114.0,-1.0,-1.0,1668051098.366135
926072559.0,-1.0,-1.0,1668051098.39158
926097058.0,-1.0,-1.0,1668051098.416079
926122766.0,-1.0,-1.0,1668051098.441787
926147182.0,-1.0,-1.0,1668051098.466203
926172580.0,-1.0,-1.0,1668051098.491601
926197063.0,-1.0,-1.0,1668051098.516084
926222632.0,-1.0,-1.0,1668051098.541653
926247108.0,-1.0,-1.0,1668051098.566129
926272364.0,-1.0,-1.0,1668051098.591385
926297128.0,-1.0,-1.0,1668051098.616149
926322605.0,-1.0,-1.0,1668051098.641626
926347287.0,-1.0,-1.0,1668051098.666308
926372617.0,-1.0,-1.0,1668051098.691638
926397248.0,-1.0,-1.0,1668051098.716269
926422644.0,-1.0,-1.0,1668051098.741665
926447094.0,-1.0,-1.0,1668051098.766115
926472389.0,-1.0,-1.0,1668051098.79141
926497303.0,-1.0,-1.0,1668051098.816324
926522650.0,-1.0,-1.0,1668051098.841671
926547190.0,-1.0,-1.0,1668051098.866211
926572729.0,-1.0,-1.0,1668051098.89175
926597171.0,-1.0,-1.0,1668051098.916192
926622537.0,-1.0,-1.0,1668051098.941558
926647072.0,-1.0,-1.0,1668051098.966093
926672510.0,-1.0,-1.0,1668051098.991531
926697215.0,-1.0,-1.0,1668051099.016236
926722509.0,-1.0,-1.0,1668051099.04153
926747160.0,-1.0,-1.0,1668051099.066181
926772367.0,-1.0,-1.0,1668051099.091388
926797176.0,-1.0,-1.0,1668051099.1161969
926822619.0,-1.0,-1.0,1668051099.14164
926847046.0,-1.0,-1.0,1668051099.166067
926872404.0,-1.0,-1.0,1668051099.191425
926897069.0,-1.0,-1.0,1668051099.21609
926922757.0,-1.0,-1.0,1668051099.241778
926947146.0,-1.0,-1.0,1668051099.266167
926972446.0,-1.0,-1.0,1668051099.291467
926997069.0,-1.0,-1.0,1668051099.3160899
927022955.0,-1.0,-1.0,1668051099.341976
927047131.0,-1.0,-1.0,1668051099.366152
927072361.0,-1.0,-1.0,1668051099.391382
927097059.0,-1.0,-1.0,1668051099.41608
927122593.0,-1.0,-1.0,1668051099.441614
927147042.0,-1.0,-1.0,1668051099.466063
927172383.0,-1.0,-1.0,1668051099.491404
927197153.0,-1.0,-1.0,1668051099.516174
927222738.0,-1.0,-1.0,1668051099.541759
927247136.0,-1.0,-1.0,1668051099.566157
927272398.0,-1.0,-1.0,1668051099.591419
927297115.0,-1.0,-1.0,1668051099.616136
927322546.0,-1.0,-1.0,1668051099.641567
927347133.0,-1.0,-1.0,1668051099.666154
927372466.0,-1.0,-1.0,1668051099.691487
927397048.0,-1.0,-1.0,1668051099.716069
927422653.0,-1.0,-1.0,1668051099.741674
927447328.0,-1.0,-1.0,1668051099.766349
927472534.0,-1.0,-1.0,1668051099.791555
927497059.0,-1.0,-1.0,1668051099.81608
927522603.0,-1.0,-1.0,1668051099.841624
927547060.0,-1.0,-1.0,1668051099.866081
927572470.0,-1.0,-1.0,1668051099.891491
927597182.0,-1.0,-1.0,1668051099.916203
927622637.0,-1.0,-1.0,1668051099.941658
927647161.0,-1.0,-1.0,1668051099.966182
927672520.0,-1.0,-1.0,1668051099.991541
927697255.0,-1.0,-1.0,1668051100.016276
927722636.0,-1.0,-1.0,1668051100.041657
