TimeUS,MAIN,SUB_TO,SUB_WP,CTRL_M,GH_STA,timestamp
362186578.0,0.0,0.0,0.0,0.0,0.0,1668050534.505599
362286710.0,0.0,0.0,0.0,0.0,0.0,1668050534.605731
362386418.0,0.0,0.0,0.0,0.0,0.0,1668050534.705439
362486539.0,0.0,0.0,0.0,0.0,0.0,1668050534.8055599
362586484.0,0.0,0.0,0.0,0.0,0.0,1668050534.905505
362686587.0,0.0,0.0,0.0,0.0,0.0,1668050535.005608
362786453.0,0.0,0.0,0.0,0.0,0.0,1668050535.105474
362886679.0,0.0,0.0,0.0,0.0,0.0,1668050535.2057
362986443.0,0.0,0.0,0.0,0.0,0.0,1668050535.305464
363086608.0,0.0,0.0,0.0,0.0,0.0,1668050535.405629
363186436.0,0.0,0.0,0.0,0.0,0.0,1668050535.505457
363286482.0,0.0,0.0,0.0,0.0,0.0,1668050535.605503
363386421.0,0.0,0.0,0.0,0.0,0.0,1668050535.705442
363486713.0,0.0,0.0,0.0,0.0,0.0,1668050535.805734
363586768.0,0.0,0.0,0.0,0.0,0.0,1668050535.905789
363686561.0,0.0,0.0,0.0,0.0,0.0,1668050536.005582
363786602.0,0.0,0.0,0.0,0.0,0.0,1668050536.105623
363886448.0,0.0,0.0,0.0,0.0,0.0,1668050536.205469
363986486.0,0.0,0.0,0.0,0.0,0.0,1668050536.305507
364086438.0,0.0,0.0,0.0,0.0,0.0,1668050536.405459
364186619.0,0.0,0.0,0.0,0.0,0.0,1668050536.50564
364286610.0,0.0,0.0,0.0,0.0,0.0,1668050536.6056309
364386537.0,0.0,0.0,0.0,0.0,0.0,1668050536.705558
364486550.0,0.0,0.0,0.0,0.0,0.0,1668050536.805571
364586649.0,0.0,0.0,0.0,0.0,0.0,1668050536.90567
364686654.0,0.0,0.0,0.0,0.0,0.0,1668050537.005675
364786364.0,0.0,0.0,0.0,0.0,0.0,1668050537.105385
364886543.0,0.0,0.0,0.0,0.0,0.0,1668050537.205564
364986477.0,0.0,0.0,0.0,0.0,0.0,1668050537.305498
365086678.0,0.0,0.0,0.0,0.0,0.0,1668050537.405699
365186590.0,0.0,0.0,0.0,0.0,0.0,1668050537.505611
365286569.0,0.0,0.0,0.0,0.0,0.0,1668050537.60559
365386397.0,0.0,0.0,0.0,0.0,0.0,1668050537.7054179
365486469.0,0.0,0.0,0.0,0.0,0.0,1668050537.80549
365586932.0,0.0,0.0,0.0,0.0,0.0,1668050537.905953
365686565.0,0.0,0.0,0.0,0.0,0.0,1668050538.005586
365786409.0,0.0,0.0,0.0,0.0,0.0,1668050538.10543
365886470.0,0.0,0.0,0.0,0.0,0.0,1668050538.205491
365986573.0,0.0,0.0,0.0,0.0,0.0,1668050538.305594
366086620.0,0.0,0.0,0.0,0.0,0.0,1668050538.405641
366186412.0,0.0,0.0,0.0,0.0,0.0,1668050538.505433
366286640.0,0.0,0.0,0.0,0.0,0.0,1668050538.605661
366386495.0,0.0,0.0,0.0,0.0,0.0,1668050538.705516
366486718.0,0.0,0.0,0.0,0.0,0.0,1668050538.805739
366586756.0,0.0,0.0,0.0,0.0,0.0,1668050538.905777
366686501.0,0.0,0.0,0.0,0.0,0.0,1668050539.005522
366786453.0,0.0,0.0,0.0,0.0,0.0,1668050539.105474
366886418.0,0.0,0.0,0.0,0.0,0.0,1668050539.205439
366986425.0,0.0,0.0,0.0,0.0,0.0,1668050539.305446
367086451.0,0.0,0.0,0.0,0.0,0.0,1668050539.405472
367186414.0,0.0,0.0,0.0,0.0,0.0,1668050539.505435
367286494.0,0.0,0.0,0.0,0.0,0.0,1668050539.605515
367386641.0,0.0,0.0,0.0,0.0,0.0,1668050539.705662
367486540.0,0.0,0.0,0.0,0.0,0.0,1668050539.805561
367586728.0,0.0,0.0,0.0,0.0,0.0,1668050539.905749
367686686.0,0.0,0.0,0.0,0.0,0.0,1668050540.005707
367786429.0,0.0,0.0,0.0,0.0,0.0,1668050540.10545
367886433.0,0.0,0.0,0.0,0.0,0.0,1668050540.2054539
367986410.0,0.0,0.0,0.0,0.0,0.0,1668050540.305431
368086515.0,0.0,0.0,0.0,0.0,0.0,1668050540.405536
368186477.0,0.0,0.0,0.0,0.0,0.0,1668050540.505498
368286683.0,0.0,0.0,0.0,0.0,0.0,1668050540.605704
368386656.0,0.0,0.0,0.0,0.0,0.0,1668050540.705677
368486433.0,0.0,0.0,0.0,0.0,0.0,1668050540.805454
368586818.0,0.0,0.0,0.0,0.0,0.0,1668050540.905839
368686542.0,0.0,0.0,0.0,0.0,0.0,1668050541.005563
368786545.0,0.0,0.0,0.0,0.0,0.0,1668050541.105566
368886513.0,0.0,0.0,0.0,0.0,0.0,1668050541.205534
368986494.0,0.0,0.0,0.0,0.0,0.0,1668050541.305515
369086456.0,0.0,0.0,0.0,0.0,0.0,1668050541.405477
369186718.0,0.0,0.0,0.0,0.0,0.0,1668050541.505739
369286495.0,0.0,0.0,0.0,0.0,0.0,1668050541.605516
369386429.0,0.0,0.0,0.0,0.0,0.0,1668050541.70545
369486492.0,0.0,0.0,0.0,0.0,0.0,1668050541.805513
369586842.0,0.0,0.0,0.0,0.0,0.0,1668050541.905863
369686424.0,0.0,0.0,0.0,0.0,0.0,1668050542.005445
369786666.0,0.0,0.0,0.0,0.0,0.0,1668050542.105687
369886423.0,0.0,0.0,0.0,0.0,0.0,1668050542.205444
369986445.0,0.0,0.0,0.0,0.0,0.0,1668050542.305466
370086651.0,0.0,0.0,0.0,0.0,0.0,1668050542.405672
370186419.0,0.0,0.0,0.0,0.0,0.0,1668050542.50544
370286500.0,0.0,0.0,0.0,0.0,0.0,1668050542.605521
370386557.0,0.0,0.0,0.0,0.0,0.0,1668050542.705578
370486613.0,0.0,0.0,0.0,0.0,0.0,1668050542.805634
370586726.0,0.0,0.0,0.0,0.0,0.0,1668050542.905747
370686414.0,0.0,0.0,0.0,0.0,0.0,1668050543.005435
370786473.0,0.0,0.0,0.0,0.0,0.0,1668050543.105494
370886389.0,0.0,0.0,0.0,0.0,0.0,1668050543.20541
370986620.0,0.0,0.0,0.0,0.0,0.0,1668050543.305641
371086576.0,0.0,0.0,0.0,0.0,0.0,1668050543.405597
371186408.0,0.0,0.0,0.0,0.0,0.0,1668050543.505429
371286630.0,0.0,0.0,0.0,0.0,0.0,1668050543.605651
371386446.0,0.0,0.0,0.0,0.0,0.0,1668050543.705467
371486389.0,0.0,0.0,0.0,0.0,0.0,1668050543.80541
371586608.0,0.0,0.0,0.0,0.0,0.0,1668050543.905629
371686532.0,0.0,0.0,0.0,0.0,0.0,1668050544.005553
371786571.0,0.0,0.0,0.0,0.0,0.0,1668050544.105592
371886671.0,0.0,0.0,0.0,0.0,0.0,1668050544.205692
371986431.0,0.0,0.0,0.0,0.0,0.0,1668050544.3054519
372086462.0,0.0,0.0,0.0,0.0,0.0,1668050544.405483
372186447.0,0.0,0.0,0.0,0.0,0.0,1668050544.505468
372286449.0,0.0,0.0,0.0,0.0,0.0,1668050544.60547
372386581.0,0.0,0.0,0.0,0.0,0.0,1668050544.705602
372486475.0,0.0,0.0,0.0,0.0,0.0,1668050544.805496
372587029.0,0.0,0.0,0.0,0.0,0.0,1668050544.90605
372686830.0,0.0,0.0,0.0,0.0,0.0,1668050545.005851
372786889.0,0.0,0.0,0.0,0.0,0.0,1668050545.10591
372886906.0,0.0,0.0,0.0,0.0,0.0,1668050545.205927
372986872.0,0.0,0.0,0.0,0.0,0.0,1668050545.305893
373086908.0,0.0,0.0,0.0,0.0,0.0,1668050545.405929
373186895.0,0.0,0.0,0.0,0.0,0.0,1668050545.5059159
373286885.0,0.0,0.0,0.0,0.0,0.0,1668050545.605906
373386910.0,0.0,0.0,0.0,0.0,0.0,1668050545.705931
373486782.0,0.0,0.0,0.0,0.0,0.0,1668050545.805803
373586905.0,0.0,0.0,0.0,0.0,0.0,1668050545.905926
373687003.0,0.0,0.0,0.0,0.0,0.0,1668050546.006024
373786717.0,0.0,0.0,0.0,0.0,0.0,1668050546.105738
373886854.0,0.0,0.0,0.0,0.0,0.0,1668050546.205875
373987037.0,0.0,0.0,0.0,0.0,0.0,1668050546.306058
374086844.0,0.0,0.0,0.0,0.0,0.0,1668050546.405865
374186791.0,0.0,0.0,0.0,0.0,0.0,1668050546.505812
374286819.0,0.0,0.0,0.0,0.0,0.0,1668050546.60584
374386858.0,0.0,0.0,0.0,0.0,0.0,1668050546.705879
374486821.0,0.0,0.0,0.0,0.0,0.0,1668050546.805842
374587025.0,0.0,0.0,0.0,0.0,0.0,1668050546.906046
374687075.0,0.0,0.0,0.0,0.0,0.0,1668050547.006096
374786959.0,0.0,0.0,0.0,0.0,0.0,1668050547.10598
374886867.0,0.0,0.0,0.0,0.0,0.0,1668050547.205888
374986815.0,0.0,0.0,0.0,0.0,0.0,1668050547.305836
375086958.0,0.0,0.0,0.0,0.0,0.0,1668050547.405979
375186894.0,0.0,0.0,0.0,0.0,0.0,1668050547.505915
375286943.0,0.0,0.0,0.0,0.0,0.0,1668050547.605964
375387086.0,0.0,0.0,0.0,0.0,0.0,1668050547.706107
375486979.0,0.0,0.0,0.0,0.0,0.0,1668050547.806
375586846.0,0.0,0.0,0.0,0.0,0.0,1668050547.905867
375686889.0,0.0,0.0,0.0,0.0,0.0,1668050548.00591
375786844.0,0.0,0.0,0.0,0.0,0.0,1668050548.105865
375886853.0,0.0,0.0,0.0,0.0,0.0,1668050548.205874
375986791.0,0.0,0.0,0.0,0.0,0.0,1668050548.305812
376087067.0,0.0,0.0,0.0,0.0,0.0,1668050548.4060879
376186861.0,0.0,0.0,0.0,0.0,0.0,1668050548.505882
376286945.0,0.0,0.0,0.0,0.0,0.0,1668050548.605966
376386942.0,0.0,0.0,0.0,0.0,0.0,1668050548.705963
376486866.0,0.0,0.0,0.0,0.0,0.0,1668050548.805887
376586871.0,0.0,0.0,0.0,0.0,0.0,1668050548.905892
376686820.0,0.0,0.0,0.0,0.0,0.0,1668050549.005841
376786840.0,0.0,0.0,0.0,0.0,0.0,1668050549.105861
376886874.0,0.0,0.0,0.0,0.0,0.0,1668050549.205895
376986803.0,0.0,0.0,0.0,0.0,0.0,1668050549.305824
377086871.0,0.0,0.0,0.0,0.0,0.0,1668050549.405892
377186778.0,0.0,0.0,0.0,0.0,0.0,1668050549.505799
377287023.0,0.0,0.0,0.0,0.0,0.0,1668050549.606044
377386860.0,0.0,0.0,0.0,0.0,0.0,1668050549.7058809
377486858.0,0.0,0.0,0.0,0.0,0.0,1668050549.8058789
377586947.0,0.0,0.0,0.0,0.0,0.0,1668050549.905968
377686831.0,0.0,0.0,0.0,0.0,0.0,1668050550.005852
377786786.0,0.0,0.0,0.0,0.0,0.0,1668050550.105807
377886781.0,0.0,0.0,0.0,0.0,0.0,1668050550.205802
377986803.0,0.0,0.0,0.0,0.0,0.0,1668050550.305824
378086938.0,0.0,0.0,0.0,0.0,0.0,1668050550.405959
378187187.0,0.0,0.0,0.0,0.0,0.0,1668050550.506208
378286897.0,0.0,0.0,0.0,0.0,0.0,1668050550.605918
378386826.0,0.0,0.0,0.0,0.0,0.0,1668050550.705847
378486891.0,0.0,0.0,0.0,0.0,0.0,1668050550.805912
378586891.0,0.0,0.0,0.0,0.0,0.0,1668050550.905912
378686816.0,0.0,0.0,0.0,0.0,0.0,1668050551.005837
378786912.0,0.0,0.0,0.0,0.0,0.0,1668050551.105933
378887022.0,0.0,0.0,0.0,0.0,0.0,1668050551.206043
378986867.0,0.0,0.0,0.0,0.0,0.0,1668050551.305888
379087194.0,0.0,0.0,0.0,0.0,0.0,1668050551.406215
379186821.0,0.0,0.0,0.0,0.0,0.0,1668050551.505842
379286794.0,0.0,0.0,0.0,0.0,0.0,1668050551.605815
379386839.0,0.0,0.0,0.0,0.0,0.0,1668050551.70586
379486806.0,0.0,0.0,0.0,0.0,0.0,1668050551.805827
379586846.0,0.0,0.0,0.0,0.0,0.0,1668050551.905867
379686864.0,0.0,0.0,0.0,0.0,0.0,1668050552.005885
379786829.0,0.0,0.0,0.0,0.0,0.0,1668050552.10585
379886842.0,0.0,0.0,0.0,0.0,0.0,1668050552.205863
379986944.0,0.0,0.0,0.0,0.0,0.0,1668050552.305965
380087045.0,0.0,0.0,0.0,0.0,0.0,1668050552.406066
380186774.0,0.0,0.0,0.0,0.0,0.0,1668050552.505795
380287006.0,0.0,0.0,0.0,0.0,0.0,1668050552.606027
380386799.0,0.0,0.0,0.0,0.0,0.0,1668050552.70582
380486844.0,0.0,0.0,0.0,0.0,0.0,1668050552.805865
380586899.0,0.0,0.0,0.0,0.0,0.0,1668050552.90592
380686829.0,0.0,0.0,0.0,0.0,0.0,1668050553.00585
380786830.0,0.0,0.0,0.0,0.0,0.0,1668050553.105851
380887048.0,0.0,0.0,0.0,0.0,0.0,1668050553.206069
380986976.0,0.0,0.0,0.0,0.0,0.0,1668050553.305997
381086900.0,0.0,0.0,0.0,0.0,0.0,1668050553.405921
381186751.0,0.0,0.0,0.0,0.0,0.0,1668050553.5057719
381287086.0,0.0,0.0,0.0,0.0,0.0,1668050553.606107
381386788.0,0.0,0.0,0.0,0.0,0.0,1668050553.7058089
381486868.0,0.0,0.0,0.0,0.0,0.0,1668050553.805889
381586836.0,0.0,0.0,0.0,0.0,0.0,1668050553.905857
381686834.0,0.0,0.0,0.0,0.0,0.0,1668050554.005855
381786918.0,0.0,0.0,0.0,0.0,0.0,1668050554.105939
381886871.0,0.0,0.0,0.0,0.0,0.0,1668050554.205892
381986780.0,0.0,0.0,0.0,0.0,0.0,1668050554.305801
382087041.0,0.0,0.0,0.0,0.0,0.0,1668050554.406062
382186833.0,0.0,0.0,0.0,0.0,0.0,1668050554.505854
382287103.0,0.0,0.0,0.0,0.0,0.0,1668050554.606124
382387063.0,0.0,0.0,0.0,0.0,0.0,1668050554.706084
382487030.0,0.0,0.0,0.0,0.0,0.0,1668050554.806051
382587018.0,0.0,0.0,0.0,0.0,0.0,1668050554.906039
382687322.0,0.0,0.0,0.0,0.0,0.0,1668050555.006343
382787218.0,0.0,0.0,0.0,0.0,0.0,1668050555.106239
382886972.0,0.0,0.0,0.0,0.0,0.0,1668050555.205993
382986997.0,0.0,0.0,0.0,0.0,0.0,1668050555.3060179
383087195.0,0.0,0.0,0.0,0.0,0.0,1668050555.406216
383186840.0,0.0,0.0,0.0,0.0,0.0,1668050555.505861
383287332.0,0.0,0.0,0.0,0.0,0.0,1668050555.606353
383387039.0,0.0,0.0,0.0,0.0,0.0,1668050555.70606
383487101.0,0.0,0.0,0.0,0.0,0.0,1668050555.806122
383587263.0,0.0,0.0,0.0,0.0,0.0,1668050555.906284
383687092.0,0.0,0.0,0.0,0.0,0.0,1668050556.006113
383787094.0,0.0,0.0,0.0,0.0,0.0,1668050556.106115
383887089.0,0.0,0.0,0.0,0.0,0.0,1668050556.20611
383987126.0,0.0,0.0,0.0,0.0,0.0,1668050556.306147
384087091.0,0.0,0.0,0.0,0.0,0.0,1668050556.406112
384187071.0,0.0,0.0,0.0,0.0,0.0,1668050556.506092
384286933.0,0.0,0.0,0.0,0.0,0.0,1668050556.605954
384386957.0,0.0,0.0,0.0,0.0,0.0,1668050556.705978
384487236.0,0.0,0.0,0.0,0.0,0.0,1668050556.806257
384587007.0,0.0,0.0,0.0,0.0,0.0,1668050556.906028
384687090.0,0.0,0.0,0.0,0.0,0.0,1668050557.006111
384787117.0,0.0,0.0,0.0,0.0,0.0,1668050557.106138
384886989.0,0.0,0.0,0.0,0.0,0.0,1668050557.20601
384987017.0,0.0,0.0,0.0,0.0,0.0,1668050557.306038
385087091.0,0.0,0.0,0.0,0.0,0.0,1668050557.406112
385187083.0,0.0,0.0,0.0,0.0,0.0,1668050557.506104
385287102.0,0.0,0.0,0.0,0.0,0.0,1668050557.606123
385387206.0,0.0,0.0,0.0,0.0,0.0,1668050557.706227
385486962.0,0.0,0.0,0.0,0.0,0.0,1668050557.805983
385587166.0,0.0,0.0,0.0,0.0,0.0,1668050557.906187
385687101.0,0.0,0.0,0.0,0.0,0.0,1668050558.0061219
385787093.0,0.0,0.0,0.0,0.0,0.0,1668050558.106114
385886940.0,0.0,0.0,0.0,0.0,0.0,1668050558.205961
385987072.0,0.0,0.0,0.0,0.0,0.0,1668050558.306093
386087125.0,0.0,0.0,0.0,0.0,0.0,1668050558.406146
386186965.0,0.0,0.0,0.0,0.0,0.0,1668050558.505986
386287303.0,0.0,0.0,0.0,0.0,0.0,1668050558.606324
386386984.0,0.0,0.0,0.0,0.0,0.0,1668050558.706005
386487039.0,0.0,0.0,0.0,0.0,0.0,1668050558.80606
386587181.0,0.0,0.0,0.0,0.0,0.0,1668050558.906202
386687055.0,0.0,0.0,0.0,0.0,0.0,1668050559.006076
386787054.0,0.0,0.0,0.0,0.0,0.0,1668050559.106075
386887111.0,0.0,0.0,0.0,0.0,0.0,1668050559.206132
386986970.0,0.0,0.0,0.0,0.0,0.0,1668050559.305991
387087019.0,0.0,0.0,0.0,0.0,0.0,1668050559.40604
387187235.0,0.0,0.0,0.0,0.0,0.0,1668050559.506256
387287042.0,0.0,0.0,0.0,0.0,0.0,1668050559.606063
387386984.0,0.0,0.0,0.0,0.0,0.0,1668050559.706005
387487026.0,0.0,0.0,0.0,0.0,0.0,1668050559.806047
387587053.0,0.0,0.0,0.0,0.0,0.0,1668050559.906074
387687037.0,0.0,0.0,0.0,0.0,0.0,1668050560.006058
387787121.0,0.0,0.0,0.0,0.0,0.0,1668050560.106142
387887128.0,0.0,0.0,0.0,0.0,0.0,1668050560.206149
387987073.0,0.0,0.0,0.0,0.0,0.0,1668050560.306094
388087261.0,0.0,0.0,0.0,0.0,0.0,1668050560.406282
388187002.0,0.0,0.0,0.0,0.0,0.0,1668050560.506023
388286861.0,0.0,0.0,0.0,0.0,0.0,1668050560.605882
388387030.0,0.0,0.0,0.0,0.0,0.0,1668050560.7060509
388487042.0,0.0,0.0,0.0,0.0,0.0,1668050560.806063
388587098.0,0.0,0.0,0.0,0.0,0.0,1668050560.9061189
388687240.0,0.0,0.0,0.0,0.0,0.0,1668050561.0062609
388787082.0,0.0,0.0,0.0,0.0,0.0,1668050561.106103
388887019.0,0.0,0.0,0.0,0.0,0.0,1668050561.20604
388987148.0,0.0,0.0,0.0,0.0,0.0,1668050561.306169
389087064.0,0.0,0.0,0.0,0.0,0.0,1668050561.406085
389186973.0,0.0,0.0,0.0,0.0,0.0,1668050561.505994
389287034.0,0.0,0.0,0.0,0.0,0.0,1668050561.606055
389387187.0,0.0,0.0,0.0,0.0,0.0,1668050561.706208
389486970.0,0.0,0.0,0.0,0.0,0.0,1668050561.805991
389587146.0,0.0,0.0,0.0,0.0,0.0,1668050561.906167
389687037.0,0.0,0.0,0.0,0.0,0.0,1668050562.006058
389787049.0,0.0,0.0,0.0,0.0,0.0,1668050562.10607
389887160.0,0.0,0.0,0.0,0.0,0.0,1668050562.206181
389987032.0,0.0,0.0,0.0,0.0,0.0,1668050562.306053
390087110.0,0.0,0.0,0.0,0.0,0.0,1668050562.406131
390187000.0,0.0,0.0,0.0,0.0,0.0,1668050562.506021
390287014.0,0.0,0.0,0.0,0.0,0.0,1668050562.606035
390386984.0,0.0,0.0,0.0,0.0,0.0,1668050562.706005
390486974.0,0.0,0.0,0.0,0.0,0.0,1668050562.805995
390587135.0,0.0,0.0,0.0,0.0,0.0,1668050562.906156
390687106.0,0.0,0.0,0.0,0.0,0.0,1668050563.0061269
390787185.0,0.0,0.0,0.0,0.0,0.0,1668050563.106206
390887022.0,0.0,0.0,0.0,0.0,0.0,1668050563.206043
390986931.0,0.0,0.0,0.0,0.0,0.0,1668050563.305952
391087075.0,0.0,0.0,0.0,0.0,0.0,1668050563.406096
391187017.0,0.0,0.0,0.0,0.0,0.0,1668050563.506038
391287208.0,0.0,0.0,0.0,0.0,0.0,1668050563.606229
391386896.0,0.0,0.0,0.0,0.0,0.0,1668050563.705917
391487253.0,0.0,0.0,0.0,0.0,0.0,1668050563.806274
391587104.0,0.0,0.0,0.0,0.0,0.0,1668050563.906125
391687247.0,0.0,0.0,0.0,0.0,0.0,1668050564.006268
391786956.0,0.0,0.0,0.0,0.0,0.0,1668050564.105977
391887157.0,0.0,0.0,0.0,0.0,0.0,1668050564.206178
391986972.0,0.0,0.0,0.0,0.0,0.0,1668050564.305993
392087026.0,0.0,0.0,0.0,0.0,0.0,1668050564.4060469
392186922.0,0.0,0.0,0.0,0.0,0.0,1668050564.505943
392287167.0,0.0,0.0,0.0,0.0,0.0,1668050564.606188
392386952.0,0.0,0.0,0.0,0.0,0.0,1668050564.705973
392486997.0,0.0,0.0,0.0,0.0,0.0,1668050564.8060179
392587137.0,0.0,0.0,0.0,0.0,0.0,1668050564.906158
392687048.0,0.0,0.0,0.0,0.0,0.0,1668050565.006069
392786922.0,0.0,0.0,0.0,0.0,0.0,1668050565.105943
392887203.0,0.0,0.0,0.0,0.0,0.0,1668050565.206224
392986905.0,0.0,0.0,0.0,0.0,0.0,1668050565.305926
393087170.0,0.0,0.0,0.0,0.0,0.0,1668050565.4061909
393186932.0,0.0,0.0,0.0,0.0,0.0,1668050565.505953
393287156.0,0.0,0.0,0.0,0.0,0.0,1668050565.606177
393386986.0,0.0,0.0,0.0,0.0,0.0,1668050565.706007
393487231.0,0.0,0.0,0.0,0.0,0.0,1668050565.806252
393587186.0,0.0,0.0,0.0,0.0,0.0,1668050565.906207
393687148.0,0.0,0.0,0.0,0.0,0.0,1668050566.006169
393787068.0,0.0,0.0,0.0,0.0,0.0,1668050566.1060889
393887073.0,0.0,0.0,0.0,0.0,0.0,1668050566.206094
393986891.0,0.0,0.0,0.0,0.0,0.0,1668050566.305912
394087064.0,0.0,0.0,0.0,0.0,0.0,1668050566.406085
394186899.0,0.0,0.0,0.0,0.0,0.0,1668050566.50592
394287087.0,0.0,0.0,0.0,0.0,0.0,1668050566.606108
394387176.0,0.0,0.0,0.0,0.0,0.0,1668050566.706197
394487121.0,0.0,0.0,0.0,0.0,0.0,1668050566.806142
394587069.0,0.0,0.0,0.0,0.0,0.0,1668050566.90609
394687140.0,0.0,0.0,0.0,0.0,0.0,1668050567.006161
394786959.0,0.0,0.0,0.0,0.0,0.0,1668050567.10598
394887015.0,0.0,0.0,0.0,0.0,0.0,1668050567.206036
394987068.0,0.0,0.0,0.0,0.0,0.0,1668050567.306089
395087099.0,0.0,0.0,0.0,0.0,0.0,1668050567.40612
395187263.0,0.0,0.0,0.0,0.0,0.0,1668050567.506284
395287443.0,0.0,0.0,0.0,0.0,0.0,1668050567.606464
395387120.0,0.0,0.0,0.0,0.0,0.0,1668050567.706141
395487194.0,0.0,0.0,0.0,0.0,0.0,1668050567.806215
395587187.0,0.0,0.0,0.0,0.0,0.0,1668050567.906208
395687398.0,0.0,0.0,0.0,0.0,0.0,1668050568.006419
395787015.0,0.0,0.0,0.0,0.0,0.0,1668050568.106036
395887142.0,0.0,0.0,0.0,0.0,0.0,1668050568.206163
395987235.0,0.0,0.0,0.0,0.0,0.0,1668050568.306256
396089921.0,0.0,0.0,0.0,0.0,0.0,1668050568.408942
396189713.0,0.0,0.0,0.0,0.0,0.0,1668050568.508734
396289087.0,0.0,0.0,0.0,0.0,0.0,1668050568.608108
396389230.0,0.0,0.0,0.0,0.0,0.0,1668050568.708251
396489184.0,0.0,0.0,0.0,0.0,0.0,1668050568.808205
396589226.0,0.0,0.0,0.0,0.0,0.0,1668050568.908247
396689250.0,0.0,0.0,0.0,0.0,0.0,1668050569.008271
396789339.0,0.0,0.0,0.0,0.0,0.0,1668050569.10836
396889573.0,0.0,0.0,0.0,0.0,0.0,1668050569.208594
396989178.0,0.0,0.0,0.0,0.0,0.0,1668050569.308199
397089272.0,0.0,0.0,0.0,0.0,0.0,1668050569.408293
397189206.0,0.0,0.0,0.0,0.0,0.0,1668050569.5082269
397289368.0,0.0,0.0,0.0,0.0,0.0,1668050569.608389
397389172.0,0.0,0.0,0.0,0.0,0.0,1668050569.708193
397489279.0,0.0,0.0,0.0,0.0,0.0,1668050569.8083
397589231.0,0.0,0.0,0.0,0.0,0.0,1668050569.908252
397689268.0,0.0,0.0,0.0,0.0,0.0,1668050570.008289
397789166.0,0.0,0.0,0.0,0.0,0.0,1668050570.108187
397889592.0,0.0,0.0,0.0,0.0,0.0,1668050570.208613
397989150.0,0.0,0.0,0.0,0.0,0.0,1668050570.308171
398089237.0,0.0,0.0,0.0,0.0,0.0,1668050570.408258
398189400.0,0.0,0.0,0.0,0.0,0.0,1668050570.508421
398289331.0,0.0,0.0,0.0,0.0,0.0,1668050570.608352
398389185.0,0.0,0.0,0.0,0.0,0.0,1668050570.708206
398489234.0,0.0,0.0,0.0,0.0,0.0,1668050570.808255
398589231.0,0.0,0.0,0.0,0.0,0.0,1668050570.908252
398689245.0,0.0,0.0,0.0,0.0,0.0,1668050571.008266
398789147.0,0.0,0.0,0.0,0.0,0.0,1668050571.108168
398889752.0,0.0,0.0,0.0,0.0,0.0,1668050571.208773
398989238.0,0.0,0.0,0.0,0.0,0.0,1668050571.308259
399089322.0,0.0,0.0,0.0,0.0,0.0,1668050571.408343
399189229.0,0.0,0.0,0.0,0.0,0.0,1668050571.50825
399289314.0,0.0,0.0,0.0,0.0,0.0,1668050571.608335
399389173.0,0.0,0.0,0.0,0.0,0.0,1668050571.708194
399489251.0,0.0,0.0,0.0,0.0,0.0,1668050571.808272
399589218.0,0.0,0.0,0.0,0.0,0.0,1668050571.908239
399689288.0,0.0,0.0,0.0,0.0,0.0,1668050572.008309
399789067.0,0.0,0.0,0.0,0.0,0.0,1668050572.108088
399889456.0,0.0,0.0,0.0,0.0,0.0,1668050572.208477
399989345.0,0.0,0.0,0.0,0.0,0.0,1668050572.308366
400089222.0,0.0,0.0,0.0,0.0,0.0,1668050572.408243
400189164.0,0.0,0.0,0.0,0.0,0.0,1668050572.508185
400289315.0,0.0,0.0,0.0,0.0,0.0,1668050572.608336
400389286.0,0.0,0.0,0.0,0.0,0.0,1668050572.708307
400489326.0,0.0,0.0,0.0,0.0,0.0,1668050572.808347
400589255.0,0.0,0.0,0.0,0.0,0.0,1668050572.908276
400689216.0,0.0,0.0,0.0,0.0,0.0,1668050573.008237
400789186.0,0.0,0.0,0.0,0.0,0.0,1668050573.108207
400889706.0,0.0,0.0,0.0,0.0,0.0,1668050573.208727
400989333.0,0.0,0.0,0.0,0.0,0.0,1668050573.308354
401089306.0,0.0,0.0,0.0,0.0,0.0,1668050573.408327
401189314.0,0.0,0.0,0.0,0.0,0.0,1668050573.5083349
401289270.0,0.0,0.0,0.0,0.0,0.0,1668050573.608291
401389201.0,0.0,0.0,0.0,0.0,0.0,1668050573.708222
401489205.0,0.0,0.0,0.0,0.0,0.0,1668050573.8082259
401589213.0,0.0,0.0,0.0,0.0,0.0,1668050573.908234
401689807.0,0.0,0.0,0.0,0.0,0.0,1668050574.008828
401789260.0,0.0,0.0,0.0,0.0,0.0,1668050574.108281
401889212.0,0.0,0.0,0.0,0.0,0.0,1668050574.2082329
401989217.0,0.0,0.0,0.0,0.0,0.0,1668050574.308238
402089225.0,0.0,0.0,0.0,0.0,0.0,1668050574.408246
402189226.0,0.0,0.0,0.0,0.0,0.0,1668050574.508247
402289187.0,0.0,0.0,0.0,0.0,0.0,1668050574.608208
402389246.0,0.0,0.0,0.0,0.0,0.0,1668050574.708267
402489195.0,0.0,0.0,0.0,0.0,0.0,1668050574.808216
402589159.0,0.0,0.0,0.0,0.0,0.0,1668050574.90818
402689439.0,0.0,0.0,0.0,0.0,0.0,1668050575.00846
402789133.0,0.0,0.0,0.0,0.0,0.0,1668050575.108154
402889550.0,0.0,0.0,0.0,0.0,0.0,1668050575.208571
402989192.0,0.0,0.0,0.0,0.0,0.0,1668050575.308213
