TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,timestamp
409686642.0,3.0100000000000002,3.72,-5.25,-5.26,270.65,269.6,0.04,0.03,1668050582.005663
409786419.0,2.94,3.68,-5.32,-5.19,270.8,269.81,0.04,0.03,1668050582.10544
409886547.0,2.85,3.52,-5.42,-5.26,270.97,270.0,0.04,0.03,1668050582.205568
409986411.0,2.67,3.33,-5.5200000000000005,-5.36,271.18,270.28000000000003,0.04,0.03,1668050582.305432
410086523.0,2.5500000000000003,3.12,-5.66,-5.38,271.38,270.49,0.04,0.03,1668050582.405544
410186450.0,2.5300000000000002,2.93,-5.76,-5.6000000000000005,271.66,270.74,0.03,0.02,1668050582.505471
410286403.0,2.56,2.77,-5.84,-5.5600000000000005,271.97,271.03000000000003,0.03,0.02,1668050582.605424
410386536.0,2.64,2.63,-5.92,-5.59,272.25,271.33,0.03,0.02,1668050582.7055569
410486386.0,2.75,2.62,-6.0,-5.55,272.58,271.6,0.03,0.02,1668050582.805407
410586713.0,2.97,2.72,-6.01,-5.65,272.84000000000003,271.9,0.05,0.02,1668050582.905734
410686453.0,3.27,3.0300000000000002,-6.01,-5.57,273.1,272.21,0.05,0.02,1668050583.005474
410786418.0,3.48,3.35,-6.08,-5.64,273.28000000000003,272.47,0.04,0.02,1668050583.105439
410886419.0,3.66,3.69,-6.0600000000000005,-5.79,273.38,272.78000000000003,0.04,0.02,1668050583.20544
410986487.0,3.75,3.9,-5.97,-5.61,273.48,272.96,0.04,0.02,1668050583.305508
411086534.0,3.7600000000000002,4.01,-5.8,-5.57,273.71,273.18,0.04,0.02,1668050583.405555
411186424.0,3.63,4.0200000000000005,-5.67,-5.3500000000000005,273.91,273.38,0.04,0.02,1668050583.505445
411286565.0,3.5,4.0200000000000005,-5.63,-5.29,274.05,273.57,0.04,0.02,1668050583.605586
411386543.0,3.44,3.84,-5.68,-5.43,274.31,273.75,0.04,0.02,1668050583.705564
411486564.0,3.41,3.94,-5.71,-5.58,274.59000000000003,274.02,0.04,0.02,1668050583.805585
411586568.0,3.38,3.92,-5.71,-5.75,274.86,274.25,0.04,0.02,1668050583.905589
411686598.0,3.37,3.94,-5.63,-5.75,275.16,274.54,0.04,0.02,1668050584.005619
411786526.0,3.38,3.85,-5.42,-5.63,275.45,274.78000000000003,0.03,0.02,1668050584.105547
411886524.0,3.4,3.71,-5.26,-5.29,275.67,275.09000000000003,0.03,0.02,1668050584.205545
411986498.0,3.47,3.7,-5.17,-5.11,275.83,275.38,0.05,0.02,1668050584.305519
412086439.0,3.5500000000000003,3.7800000000000002,-5.24,-4.93,276.05,275.6,0.05,0.02,1668050584.40546
412186557.0,3.59,3.77,-5.44,-4.9,276.29,275.83,0.06,0.02,1668050584.505578
412286474.0,3.5700000000000003,3.87,-5.69,-5.14,276.42,276.04,0.06,0.02,1668050584.605495
412386574.0,3.58,3.87,-5.83,-5.3500000000000005,276.52,276.28000000000003,0.05,0.02,1668050584.705595
412486620.0,3.61,3.79,-5.92,-5.5600000000000005,276.57,276.44,0.05,0.02,1668050584.805641
412586461.0,3.66,3.7600000000000002,-5.95,-5.67,276.59000000000003,276.59000000000003,0.06,0.02,1668050584.905482
412686471.0,3.7,3.92,-5.94,-5.79,276.7,276.67,0.06,0.01,1668050585.005492
412786479.0,3.68,3.99,-5.99,-5.83,276.87,276.78000000000003,0.06,0.02,1668050585.1055
412886550.0,3.65,3.99,-6.0,-5.89,276.92,276.89,0.06,0.02,1668050585.205571
412986539.0,3.69,3.8000000000000003,-6.0200000000000005,-5.99,277.01,277.02,0.06,0.02,1668050585.3055599
413086494.0,3.73,3.91,-5.89,-5.95,277.17,277.12,0.06,0.01,1668050585.405515
413186487.0,3.71,3.96,-5.58,-5.68,277.45,277.27,0.05,0.01,1668050585.505508
413286578.0,3.65,3.9,-5.26,-5.36,277.68,277.53000000000003,0.05,0.01,1668050585.605599
413386407.0,3.61,3.96,-4.88,-4.93,277.85,277.77,0.05,0.01,1668050585.705428
413486443.0,3.62,3.85,-4.6000000000000005,-4.45,278.07,277.93,0.05,0.01,1668050585.805464
413586621.0,3.62,3.69,-4.42,-4.14,278.21,278.11,0.04,0.01,1668050585.905642
413686447.0,3.62,3.68,-4.37,-4.01,278.29,278.22,0.04,0.01,1668050586.005468
413786576.0,3.64,3.69,-4.36,-4.0200000000000005,278.31,278.32,0.04,0.01,1668050586.105597
413886631.0,3.68,3.67,-4.18,-3.96,278.35,278.45,0.04,0.01,1668050586.205652
413986372.0,3.73,3.58,-3.61,-3.75,278.5,278.58,0.04,0.01,1668050586.305393
414086367.0,3.7800000000000002,3.63,-2.64,-3.0300000000000002,278.81,278.75,0.04,0.01,1668050586.4053879
414186529.0,3.8200000000000003,3.66,-1.7,-2.02,279.13,278.98,0.04,0.01,1668050586.50555
414286501.0,3.89,3.77,-0.77,-1.02,279.43,279.22,0.04,0.01,1668050586.605522
414386424.0,3.96,3.7800000000000002,-0.07,-0.02,279.73,279.54,0.04,0.01,1668050586.705445
414486413.0,4.04,3.88,0.5,0.39,279.99,279.75,0.03,0.01,1668050586.805434
414586625.0,4.07,4.08,1.09,0.88,280.23,280.03000000000003,0.03,0.01,1668050586.905646
414686492.0,4.08,4.4,1.8900000000000001,1.37,280.53000000000003,280.46,0.04,0.01,1668050587.005513
414786464.0,4.05,4.49,2.47,2.14,280.84000000000003,280.86,0.04,0.01,1668050587.105485
414886441.0,4.0,4.48,2.89,2.65,281.15000000000003,281.26,0.05,0.01,1668050587.205462
414986470.0,4.17,4.22,4.24,3.24,281.46,281.65000000000003,0.05,0.01,1668050587.305491
415086675.0,4.69,4.2,6.43,5.0200000000000005,281.76,282.1,0.04,0.01,1668050587.405696
415186513.0,5.51,4.5600000000000005,9.21,7.45,282.02,282.5,0.04,0.01,1668050587.505534
415286454.0,6.03,5.17,11.31,10.46,282.24,282.94,0.04,0.01,1668050587.605475
415386407.0,6.2,5.62,12.43,12.47,282.43,283.2,0.04,0.01,1668050587.705428
415486513.0,6.3100000000000005,5.7,12.99,13.81,282.61,283.47,0.05,0.01,1668050587.805534
415586559.0,6.45,5.47,13.24,14.43,282.83,283.58,0.05,0.01,1668050587.90558
415686593.0,6.640000000000001,5.11,13.3,14.83,283.08,283.78000000000003,0.06,0.01,1668050588.005614
415786426.0,6.88,4.72,13.26,14.93,283.34000000000003,283.85,0.06,0.01,1668050588.105447
415886448.0,7.19,4.03,13.14,15.02,283.62,283.87,0.06,0.01,1668050588.205469
415986692.0,7.57,3.33,12.950000000000001,14.8,283.92,283.92,0.06,0.02,1668050588.305713
416086449.0,8.11,2.85,12.61,14.27,284.24,283.94,0.06,0.02,1668050588.40547
416186432.0,8.89,2.87,12.06,13.43,284.57,283.91,0.06,0.02,1668050588.5054529
416286579.0,9.950000000000001,3.25,11.13,12.26,284.90000000000003,283.81,0.07,0.02,1668050588.6055999
416386478.0,11.13,4.42,9.42,10.77,285.24,283.8,0.07,0.01,1668050588.705499
416486447.0,11.14,5.92,6.53,8.22,285.59000000000003,283.75,0.07,0.01,1668050588.805468
416586639.0,10.450000000000001,6.67,3.75,4.83,285.93,283.85,0.07,0.01,1668050588.90566
416686627.0,9.57,6.19,0.9400000000000001,1.6600000000000001,286.26,284.1,0.06,0.01,1668050589.005648
416786434.0,8.59,5.29,-1.26,-1.6500000000000001,286.58,284.42,0.06,0.02,1668050589.105455
416886677.0,7.57,4.39,-2.62,-3.61,286.89,284.99,0.06,0.02,1668050589.205698
416986440.0,6.61,3.43,-3.34,-4.92,287.2,285.54,0.06,0.02,1668050589.305461
417086552.0,5.83,2.91,-3.6,-5.26,287.51,286.03000000000003,0.05,0.02,1668050589.405573
417186473.0,5.13,2.87,-3.62,-4.96,287.82,286.38,0.05,0.02,1668050589.5054939
417286615.0,4.48,3.02,-3.58,-4.4,288.14,286.67,0.04,0.01,1668050589.605636
417386445.0,3.8000000000000003,3.04,-3.47,-3.75,288.46,286.86,0.04,0.01,1668050589.705466
417486505.0,2.85,2.75,-3.39,-3.16,288.8,287.1,0.03,0.01,1668050589.805526
417586436.0,1.41,2.13,-3.15,-2.7600000000000002,289.13,287.28000000000003,0.03,0.01,1668050589.905457
417686419.0,-0.05,0.9500000000000001,-2.87,-2.27,289.5,287.5,0.03,0.01,1668050590.00544
417786587.0,-1.74,-0.72,-2.75,-1.96,289.99,287.73,0.03,0.01,1668050590.105608
417886430.0,-3.49,-2.36,-2.77,-1.83,290.5,288.21,0.04,0.01,1668050590.205451
417986506.0,-4.9,-4.2,-2.79,-1.84,291.03000000000003,288.66,0.04,0.01,1668050590.305527
418086632.0,-6.0200000000000005,-5.69,-2.54,-1.76,291.62,289.27,0.04,0.01,1668050590.405653
418186448.0,-6.86,-6.59,-2.5500000000000003,-1.3900000000000001,292.25,289.86,0.04,0.01,1668050590.505469
418286535.0,-7.4,-7.4,-2.57,-1.3800000000000001,292.91,290.62,0.04,0.01,1668050590.605556
418386497.0,-7.57,-7.4,-2.62,-1.03,293.59000000000003,291.29,0.04,0.01,1668050590.705518
418486575.0,-7.65,-7.1000000000000005,-2.61,-1.09,294.28000000000003,292.11,0.04,0.01,1668050590.8055959
418586399.0,-7.66,-6.26,-2.63,-0.68,294.98,292.76,0.04,0.01,1668050590.90542
418686611.0,-7.76,-5.72,-2.65,-0.65,295.73,293.53000000000003,0.04,0.01,1668050591.005632
418786591.0,-7.92,-5.17,-2.67,-0.16,296.44,294.28000000000003,0.04,0.01,1668050591.105612
418886566.0,-8.290000000000001,-4.39,-2.7800000000000002,-0.01,297.09000000000003,295.07,0.03,0.02,1668050591.205587
418986522.0,-8.78,-3.92,-2.86,0.38,297.7,296.08,0.03,0.02,1668050591.305543
419086469.0,-9.26,-4.17,-3.04,0.47000000000000003,298.3,297.13,0.05,0.03,1668050591.40549
419186418.0,-9.8,-4.66,-3.2600000000000002,0.36,298.88,298.31,0.05,0.03,1668050591.505439
419286449.0,-10.27,-5.4,-3.67,-0.2,299.44,299.55,0.05,0.04,1668050591.60547
419386541.0,-10.47,-6.5,-3.99,-1.03,299.96,300.88,0.05,0.05,1668050591.7055619
419486567.0,-10.4,-7.34,-4.3,-1.94,300.45,302.11,0.04,0.06,1668050591.805588
419586683.0,-10.0,-7.6000000000000005,-4.45,-2.71,300.92,303.33,0.04,0.06,1668050591.905704
419686523.0,-8.82,-7.36,-4.48,-3.41,301.24,304.37,0.04,0.07,1668050592.005544
419786485.0,-7.22,-6.51,-4.29,-3.8200000000000003,301.32,305.27,0.04,0.08,1668050592.105506
419887066.0,-5.47,-4.5,-4.09,-3.85,301.32,305.84000000000003,0.04,0.08,1668050592.2060869
419986432.0,-4.11,-1.71,-3.84,-3.81,301.32,306.17,0.04,0.08,1668050592.305453
420086447.0,-3.15,0.8200000000000001,-3.7,-3.72,301.32,306.2,0.04,0.08,1668050592.405468
420186665.0,-2.75,2.88,-3.44,-3.71,301.32,306.1,0.04,0.09,1668050592.505686
420286481.0,-3.0100000000000002,4.08,-3.15,-3.41,301.32,305.90000000000003,0.04,0.09,1668050592.605502
420386408.0,-3.58,3.68,-3.0100000000000002,-3.13,301.32,305.53000000000003,0.05,0.09,1668050592.705429
420486643.0,-4.0200000000000005,2.31,-2.9,-3.0500000000000003,301.32,305.11,0.05,0.08,1668050592.805664
420586547.0,-4.4,0.5700000000000001,-2.95,-2.95,301.32,304.61,0.04,0.08,1668050592.905568
420686541.0,-4.49,-1.03,-2.98,-3.12,301.32,304.13,0.04,0.08,1668050593.005562
420786557.0,-4.16,-2.37,-3.04,-3.4,301.32,303.75,0.05,0.08,1668050593.105578
420886693.0,-3.5,-2.83,-3.0,-3.77,301.32,303.44,0.05,0.07,1668050593.205714
420986515.0,-2.5500000000000003,-2.73,-2.83,-4.01,301.32,303.1,0.04,0.07,1668050593.305536
421086550.0,-1.36,-2.21,-2.48,-4.07,301.32,302.76,0.04,0.07,1668050593.405571
421186407.0,0.06,-1.1500000000000001,-2.06,-3.89,301.32,302.46,0.04,0.07,1668050593.505428
421286586.0,1.28,0.31,-1.59,-3.5700000000000003,301.32,302.18,0.04,0.06,1668050593.605607
421386770.0,2.6,1.6500000000000001,-1.04,-3.08,301.32,301.93,0.03,0.06,1668050593.705791
421486552.0,5.03,3.0300000000000002,-0.23,-2.18,301.32,301.74,0.03,0.06,1668050593.805573
421586437.0,8.06,5.53,0.6900000000000001,-1.01,301.32,301.68,0.03,0.06,1668050593.905458
421686569.0,11.1,8.950000000000001,1.6300000000000001,0.11,301.32,301.62,0.03,0.06,1668050594.00559
421786454.0,12.89,12.49,2.15,1.33,301.32,301.65000000000003,0.03,0.06,1668050594.105475
421886440.0,13.8,14.91,2.45,2.05,301.32,301.69,0.03,0.06,1668050594.205461
421986465.0,14.27,15.97,2.57,2.73,301.32,301.72,0.04,0.06,1668050594.305486
422086600.0,14.51,15.72,2.59,2.95,301.32,301.74,0.04,0.06,1668050594.405621
422186567.0,14.65,14.72,2.5500000000000003,3.0100000000000002,301.32,301.75,0.05,0.07,1668050594.505588
422286752.0,14.73,13.55,2.46,2.9,301.32,301.74,0.05,0.07,1668050594.605773
422386418.0,14.780000000000001,12.44,2.36,2.5100000000000002,301.32,301.68,0.06,0.07,1668050594.705439
422486435.0,14.82,11.63,2.2,2.16,301.32,301.67,0.06,0.07,1668050594.805456
422586606.0,14.85,11.26,2.02,1.77,301.32,301.68,0.06,0.07,1668050594.905627
422686391.0,14.88,11.05,1.83,1.3,301.32,301.73,0.06,0.07,1668050595.005412
422786433.0,14.9,10.99,1.6600000000000001,0.89,301.32,301.85,0.07,0.07,1668050595.105454
422886586.0,14.92,11.02,1.5,0.64,301.32,301.93,0.07,0.08,1668050595.205607
422986559.0,14.93,11.35,1.33,0.48,301.32,302.03000000000003,0.06,0.08,1668050595.30558
423086606.0,14.92,11.59,1.23,0.29,301.32,302.14,0.06,0.08,1668050595.405627
423186713.0,14.43,11.790000000000001,1.03,0.22,301.32,302.17,0.05,0.08,1668050595.505734
423286473.0,13.64,11.53,0.8200000000000001,0.0,301.32,302.05,0.05,0.08,1668050595.605494
423386441.0,12.76,10.78,0.59,-0.22,301.32,301.85,0.06,0.08,1668050595.705462
423486421.0,11.46,9.76,0.21,-0.4,301.32,301.56,0.06,0.08,1668050595.805442
423586523.0,8.81,8.39,-1.22,-0.86,301.32,301.22,0.06,0.07,1668050595.905544
423686385.0,5.8500000000000005,5.71,-3.23,-2.64,301.32,300.8,0.06,0.07,1668050596.005406
423786488.0,3.5300000000000002,2.09,-5.19,-4.99,301.32,300.53000000000003,0.04,0.07,1668050596.105509
423886599.0,1.95,-1.27,-6.61,-7.48,301.32,300.45,0.04,0.07,1668050596.20562
423986357.0,1.1,-3.58,-7.51,-9.290000000000001,301.32,300.48,0.04,0.07,1668050596.305378
424086534.0,1.0,-4.72,-7.930000000000001,-10.26,301.32,300.41,0.04,0.07,1668050596.405555
424186434.0,1.3900000000000001,-4.61,-7.91,-10.46,301.32,300.22,0.04,0.06,1668050596.505455
424286430.0,1.85,-3.23,-7.640000000000001,-9.78,301.32,299.98,0.04,0.06,1668050596.6054509
424386580.0,2.2,-1.36,-7.23,-8.76,301.32,299.69,0.04,0.06,1668050596.705601
424486415.0,2.21,0.43,-6.94,-7.79,301.32,299.5,0.04,0.05,1668050596.805436
424586531.0,1.86,1.43,-6.82,-7.03,301.32,299.31,0.04,0.05,1668050596.905552
424686524.0,1.35,1.5,-6.640000000000001,-6.5600000000000005,301.32,299.21,0.04,0.05,1668050597.005545
424786446.0,0.79,1.0,-6.55,-6.15,301.32,299.09000000000003,0.04,0.05,1668050597.105467
424886472.0,0.26,0.25,-6.5,-6.07,301.32,298.98,0.04,0.05,1668050597.205493
424986639.0,-0.15,-0.46,-6.55,-6.0600000000000005,301.32,298.96,0.03,0.05,1668050597.30566
425086545.0,-0.47000000000000003,-1.04,-6.66,-6.08,301.32,298.85,0.03,0.04,1668050597.405566
425186469.0,-0.62,-1.52,-6.8,-6.19,301.32,298.85,0.04,0.04,1668050597.50549
425286520.0,-0.6900000000000001,-1.56,-7.0200000000000005,-6.07,301.32,298.86,0.04,0.04,1668050597.605541
425386413.0,-0.62,-1.48,-7.2700000000000005,-6.15,301.32,298.90000000000003,0.04,0.04,1668050597.705434
425486481.0,-0.47000000000000003,-1.26,-7.48,-6.3100000000000005,301.32,299.01,0.04,0.04,1668050597.805502
425586489.0,-0.26,-0.8,-7.54,-6.55,301.32,299.18,0.04,0.04,1668050597.90551
425686528.0,0.07,-0.31,-7.29,-6.5200000000000005,301.32,299.31,0.04,0.04,1668050598.005549
425786582.0,0.6,0.33,-6.58,-6.18,301.32,299.43,0.05,0.04,1668050598.105603
425886641.0,1.1300000000000001,0.98,-5.7,-5.37,301.32,299.61,0.05,0.04,1668050598.205662
425986471.0,1.6500000000000001,1.6500000000000001,-5.11,-4.57,301.32,299.74,0.05,0.04,1668050598.305492
426086538.0,2.12,2.27,-4.68,-3.99,301.32,299.77,0.05,0.04,1668050598.405559
426186420.0,2.52,2.81,-4.1,-3.61,301.32,299.84000000000003,0.05,0.04,1668050598.505441
426286494.0,2.83,3.21,-3.54,-3.08,301.32,299.98,0.04,0.04,1668050598.605515
426386414.0,3.06,3.52,-3.0,-2.66,301.32,300.05,0.04,0.04,1668050598.705435
426486547.0,3.2,3.77,-2.5500000000000003,-2.18,301.32,300.07,0.04,0.04,1668050598.805568
426586592.0,3.34,3.87,-2.08,-1.82,301.32,300.09000000000003,0.04,0.04,1668050598.905613
426686447.0,3.49,3.86,-1.5,-1.32,301.32,300.07,0.04,0.04,1668050599.005468
426786598.0,3.56,4.07,-1.04,-0.8,301.32,300.1,0.04,0.04,1668050599.105619
426886435.0,3.5700000000000003,4.05,-0.72,-0.55,301.32,300.09000000000003,0.04,0.04,1668050599.205456
426986437.0,3.93,3.96,0.17,-0.21,301.32,300.05,0.04,0.04,1668050599.305458
427086445.0,4.97,4.17,1.99,0.9400000000000001,301.32,300.03000000000003,0.04,0.04,1668050599.405466
427186613.0,6.49,4.99,4.38,3.02,301.32,299.97,0.04,0.04,1668050599.505634
427286408.0,8.26,6.5,7.11,5.73,301.33,299.97,0.03,0.04,1668050599.605429
427386515.0,9.53,8.33,8.78,8.56,301.33,299.90000000000003,0.03,0.04,1668050599.705536
427486561.0,10.15,9.83,9.17,10.23,301.33,299.82,0.03,0.04,1668050599.805582
427586456.0,10.01,10.57,8.51,10.620000000000001,301.33,299.56,0.03,0.04,1668050599.905477
427686622.0,9.42,9.93,7.11,9.540000000000001,301.33,299.21,0.03,0.04,1668050600.005643
427786444.0,8.620000000000001,8.32,5.51,7.34,301.33,298.93,0.03,0.05,1668050600.105465
427886466.0,7.82,6.59,3.99,4.73,301.33,298.86,0.04,0.05,1668050600.205487
427986408.0,7.16,5.14,2.72,2.38,301.33,298.88,0.04,0.05,1668050600.305429
428086476.0,6.7700000000000005,4.08,1.83,0.51,301.33,299.08,0.04,0.05,1668050600.405497
428186372.0,6.73,3.59,1.3800000000000001,-0.76,301.33,299.3,0.04,0.05,1668050600.505393
428286548.0,6.88,3.7,1.22,-1.17,301.33,299.41,0.04,0.05,1668050600.605569
428386439.0,7.05,4.47,1.3,-1.17,301.33,299.59000000000003,0.04,0.05,1668050600.70546
428486448.0,7.16,5.22,1.46,-0.7000000000000001,301.33,299.73,0.03,0.05,1668050600.805469
428586698.0,7.13,6.01,1.6300000000000001,-0.23,301.33,299.90000000000003,0.03,0.05,1668050600.905719
428686477.0,6.8100000000000005,6.57,1.6400000000000001,0.36,301.33,300.05,0.04,0.05,1668050601.005498
428786433.0,5.91,6.8,1.21,0.62,301.33,300.11,0.04,0.05,1668050601.105454
428886535.0,5.0200000000000005,6.29,1.29,0.6,301.33,300.14,0.04,0.06,1668050601.205556
428986509.0,4.16,5.1000000000000005,1.45,0.9500000000000001,301.33,300.24,0.04,0.05,1668050601.30553
429086567.0,3.47,4.04,1.58,0.92,301.33,300.32,0.05,0.05,1668050601.405588
429186416.0,3.04,3.31,1.8,1.09,301.33,300.47,0.05,0.05,1668050601.505437
429286596.0,2.86,2.96,1.98,1.28,301.33,300.62,0.05,0.05,1668050601.605617
429386421.0,2.81,2.73,2.25,1.41,301.33,300.71,0.05,0.05,1668050601.705442
429486490.0,2.79,2.9,2.5300000000000002,1.74,301.33,300.83,0.05,0.05,1668050601.805511
429586439.0,2.83,3.16,2.7800000000000002,2.2,301.33,300.90000000000003,0.05,0.05,1668050601.90546
429686470.0,2.9,3.23,2.91,2.4,301.33,300.97,0.05,0.05,1668050602.005491
429786567.0,2.91,3.46,2.94,2.5500000000000003,301.33,301.06,0.05,0.05,1668050602.105588
429886614.0,2.88,3.5300000000000002,2.95,2.6,301.33,301.1,0.04,0.05,1668050602.205635
429986433.0,2.84,3.45,2.97,2.48,301.33,301.16,0.04,0.05,1668050602.305454
430086476.0,2.8000000000000003,3.37,2.81,2.42,301.33,301.23,0.04,0.05,1668050602.405497
430186649.0,2.7800000000000002,3.15,2.57,2.14,301.33,301.26,0.04,0.06,1668050602.50567
430286435.0,2.44,2.99,2.09,1.82,301.33,301.37,0.04,0.06,1668050602.6054559
430386721.0,2.04,2.88,1.56,1.16,301.33,301.45,0.04,0.06,1668050602.705742
430486535.0,1.77,2.46,1.24,0.49,301.33,301.46,0.04,0.06,1668050602.805556
430586490.0,1.62,1.98,1.02,0.14,301.33,301.55,0.04,0.06,1668050602.905511
430686564.0,1.54,1.81,0.97,-0.01,301.33,301.59000000000003,0.04,0.06,1668050603.005585
430786574.0,1.52,2.05,0.9,0.07,301.33,301.56,0.04,0.06,1668050603.1055949
430886434.0,1.55,2.27,0.9500000000000001,0.05,301.33,301.58,0.03,0.06,1668050603.205455
430986484.0,1.6,2.32,1.03,0.4,301.33,301.58,0.03,0.05,1668050603.305505
431086443.0,1.6300000000000001,2.32,1.1300000000000001,0.53,301.33,301.59000000000003,0.03,0.06,1668050603.405464
431186658.0,1.6600000000000001,2.33,1.22,0.7000000000000001,301.33,301.63,0.03,0.06,1668050603.505679
431286701.0,1.6300000000000001,2.34,1.26,0.84,301.33,301.64,0.03,0.06,1668050603.605722
431386555.0,1.6500000000000001,2.15,1.35,0.96,301.33,301.66,0.03,0.06,1668050603.705576
431486455.0,1.77,1.8800000000000001,1.4000000000000001,1.09,301.33,301.77,0.03,0.06,1668050603.805476
431586583.0,1.92,1.94,1.27,1.17,301.33,301.90000000000003,0.03,0.05,1668050603.905604
431686582.0,2.1,2.17,1.09,0.89,301.33,302.0,0.03,0.06,1668050604.005603
431786483.0,2.34,2.44,0.8,0.71,301.33,302.07,0.03,0.05,1668050604.105504
431886507.0,2.59,2.71,0.46,0.37,301.33,302.16,0.03,0.06,1668050604.205528
431986503.0,2.79,3.06,0.18,0.13,301.33,302.24,0.03,0.06,1668050604.3055239
432086455.0,2.91,3.52,-0.09,-0.12,301.33,302.24,0.04,0.06,1668050604.405476
432186917.0,2.92,3.63,-0.27,-0.44,301.33,302.26,0.04,0.06,1668050604.505938
432286454.0,2.87,3.52,-0.43,-0.7000000000000001,301.33,302.28000000000003,0.05,0.06,1668050604.605475
432386510.0,2.88,3.58,-0.52,-0.9,301.33,302.23,0.05,0.06,1668050604.705531
432486467.0,2.99,3.24,-0.64,-0.89,301.33,302.18,0.05,0.05,1668050604.8054879
432586478.0,3.19,2.71,-0.73,-1.18,301.33,302.11,0.05,0.06,1668050604.905499
432686511.0,3.39,2.6,-0.89,-1.29,301.33,302.03000000000003,0.05,0.05,1668050605.005532
432786577.0,3.68,2.68,-0.99,-1.54,301.33,301.91,0.05,0.05,1668050605.105598
432886556.0,3.99,3.0,-1.01,-1.56,301.33,301.83,0.06,0.05,1668050605.205577
432986450.0,4.26,3.44,-1.05,-1.55,301.33,301.74,0.06,0.05,1668050605.305471
433086637.0,4.42,3.86,-1.08,-1.44,301.33,301.63,0.06,0.05,1668050605.405658
433186698.0,4.49,4.17,-1.1400000000000001,-1.42,301.33,301.5,0.06,0.05,1668050605.505719
433286506.0,4.51,4.18,-1.22,-1.4000000000000001,301.33,301.38,0.06,0.05,1668050605.605527
433386488.0,4.45,3.99,-1.27,-1.3900000000000001,301.33,301.26,0.06,0.05,1668050605.705509
433486604.0,4.4,3.64,-1.24,-1.47,301.33,301.11,0.07,0.05,1668050605.805625
433586497.0,4.46,3.43,-1.19,-1.32,301.33,301.02,0.07,0.05,1668050605.905518
433686393.0,4.58,3.37,-1.1,-1.24,301.33,300.89,0.06,0.05,1668050606.005414
433786400.0,4.78,3.22,-1.04,-1.08,301.33,300.73,0.06,0.05,1668050606.105421
433886566.0,4.98,3.35,-0.97,-1.22,301.33,300.64,0.05,0.05,1668050606.205587
433986664.0,5.11,3.5100000000000002,-0.91,-1.08,301.33,300.52,0.05,0.05,1668050606.305685
434086591.0,5.19,3.9,-0.9,-1.07,301.33,300.48,0.05,0.05,1668050606.405612
434186806.0,5.26,4.25,-0.87,-0.89,301.33,300.42,0.05,0.05,1668050606.505827
434286524.0,5.29,4.58,-0.88,-0.8200000000000001,301.33,300.43,0.05,0.05,1668050606.605545
434386486.0,5.25,4.62,-0.85,-0.86,301.33,300.42,0.05,0.05,1668050606.705507
434486420.0,5.09,4.62,-0.88,-0.71,301.33,300.45,0.04,0.05,1668050606.805441
434586515.0,4.89,4.63,-0.9,-0.77,301.33,300.5,0.04,0.05,1668050606.905536
434686471.0,4.71,4.43,-0.93,-0.6900000000000001,301.33,300.55,0.04,0.05,1668050607.005492
434786430.0,4.5,4.41,-1.0,-0.71,301.33,300.64,0.04,0.05,1668050607.1054509
434886791.0,4.2700000000000005,4.32,-1.09,-0.71,301.33,300.69,0.03,0.05,1668050607.205812
434986431.0,4.04,4.24,-1.19,-0.8300000000000001,301.33,300.75,0.03,0.05,1668050607.3054519
435086531.0,3.79,4.19,-1.31,-0.73,301.33,300.81,0.03,0.05,1668050607.405552
435186757.0,3.59,3.98,-1.44,-0.97,301.33,300.85,0.03,0.05,1668050607.505778
435286399.0,3.43,3.73,-1.6,-1.08,301.33,300.91,0.03,0.05,1668050607.6054199
435386503.0,3.3200000000000003,3.43,-1.82,-1.24,301.33,300.93,0.03,0.05,1668050607.705524
435486530.0,3.25,3.36,-2.02,-1.58,301.33,300.97,0.03,0.05,1668050607.805551
435586601.0,3.18,3.52,-2.23,-1.71,301.33,300.97,0.03,0.04,1668050607.905622
435686590.0,3.09,3.36,-2.33,-1.96,301.33,300.91,0.04,0.04,1668050608.005611
435786537.0,3.08,3.0300000000000002,-2.31,-2.24,301.33,300.86,0.04,0.04,1668050608.105558
435886419.0,3.0700000000000003,2.91,-2.24,-2.2800000000000002,301.33,300.82,0.03,0.04,1668050608.20544
435986513.0,3.0700000000000003,2.74,-2.09,-2.23,301.33,300.75,0.03,0.04,1668050608.305534
436086439.0,3.1,2.56,-1.9100000000000001,-2.12,301.33,300.65000000000003,0.04,0.04,1668050608.40546
436186757.0,3.2,2.5,-1.71,-2.09,301.33,300.6,0.04,0.04,1668050608.505778
436286450.0,3.35,2.61,-1.47,-1.84,301.33,300.51,0.03,0.04,1668050608.605471
436386495.0,3.5300000000000002,3.08,-1.25,-1.51,301.33,300.46,0.03,0.04,1668050608.705516
436486473.0,3.72,3.34,-1.02,-1.33,301.33,300.37,0.03,0.04,1668050608.805494
436586516.0,3.95,3.63,-0.55,-1.04,301.33,300.31,0.03,0.04,1668050608.905537
436686608.0,4.0600000000000005,3.7,0.27,-0.48,301.33,300.23,0.04,0.04,1668050609.005629
436786522.0,4.1,3.75,1.27,0.44,301.33,300.21,0.04,0.04,1668050609.105543
436886541.0,4.0,3.85,1.97,1.54,301.33,300.14,0.04,0.04,1668050609.2055619
