TimeUS,Vcc,VServo,Flags,Safety,timestamp
365483621.0,4.983837604522705,5.1650004386901855,7.0,6.0,1668050537.8026419
365583586.0,4.987060546875,5.1650004386901855,7.0,6.0,1668050537.902607
365683817.0,4.985449314117432,5.1670002937316895,7.0,6.0,1668050538.002838
365783444.0,4.988671779632568,5.1650004386901855,7.0,6.0,1668050538.102465
365883645.0,4.983837604522705,5.1670002937316895,7.0,6.0,1668050538.202666
365983642.0,4.985449314117432,5.1650004386901855,7.0,6.0,1668050538.302663
366083737.0,4.982226371765137,5.1650004386901855,7.0,6.0,1668050538.402758
366183423.0,4.962890625,5.1650004386901855,7.0,6.0,1668050538.502444
366283712.0,4.985449314117432,5.1670002937316895,7.0,6.0,1668050538.602733
366383535.0,4.983837604522705,5.1670002937316895,7.0,6.0,1668050538.702556
366483728.0,4.987060546875,5.1670002937316895,7.0,6.0,1668050538.802749
366583601.0,4.987060546875,5.1650004386901855,7.0,6.0,1668050538.902622
366683575.0,4.988671779632568,5.1650004386901855,7.0,6.0,1668050539.002596
366783784.0,4.987060546875,5.169000148773193,7.0,6.0,1668050539.102805
366883399.0,4.990283012390137,5.1670002937316895,7.0,6.0,1668050539.20242
366983587.0,4.982226371765137,5.172000408172607,7.0,6.0,1668050539.302608
367083430.0,4.982226371765137,5.1650004386901855,7.0,6.0,1668050539.402451
367183611.0,4.991894245147705,5.1620001792907715,7.0,6.0,1668050539.502632
367283693.0,4.977392673492432,5.1650004386901855,7.0,6.0,1668050539.602714
367383687.0,4.983837604522705,5.169000148773193,7.0,6.0,1668050539.702708
367483564.0,4.982226371765137,5.1670002937316895,7.0,6.0,1668050539.802585
367583610.0,4.988671779632568,5.1650004386901855,7.0,6.0,1668050539.902631
367683427.0,4.988671779632568,5.1670002937316895,7.0,6.0,1668050540.002448
367783499.0,4.987060546875,5.1650004386901855,7.0,6.0,1668050540.10252
367883454.0,4.985449314117432,5.1670002937316895,7.0,6.0,1668050540.202475
367983796.0,4.985449314117432,5.1670002937316895,7.0,6.0,1668050540.3028169
368083592.0,4.982226371765137,5.1670002937316895,7.0,6.0,1668050540.402613
368183752.0,4.982226371765137,5.1620001792907715,7.0,6.0,1668050540.502773
368283413.0,4.985449314117432,5.1670002937316895,7.0,6.0,1668050540.602434
368383828.0,4.985449314117432,5.1650004386901855,7.0,6.0,1668050540.702849
368483304.0,4.982226371765137,5.1670002937316895,7.0,6.0,1668050540.802325
368583761.0,4.977392673492432,5.1670002937316895,7.0,6.0,1668050540.902782
368683495.0,4.97900390625,5.1650004386901855,7.0,6.0,1668050541.002516
368783619.0,4.988671779632568,5.1650004386901855,7.0,6.0,1668050541.10264
368883508.0,4.982226371765137,5.1670002937316895,7.0,6.0,1668050541.202529
368983805.0,4.985449314117432,5.1650004386901855,7.0,6.0,1668050541.302826
369083452.0,4.982226371765137,5.1650004386901855,7.0,6.0,1668050541.402473
369183730.0,4.980615139007568,5.1620001792907715,7.0,6.0,1668050541.5027509
369283513.0,4.982226371765137,5.1620001792907715,7.0,6.0,1668050541.602534
369383854.0,4.982226371765137,5.1670002937316895,7.0,6.0,1668050541.702875
369483556.0,4.977392673492432,5.1670002937316895,7.0,6.0,1668050541.802577
369583741.0,4.983837604522705,5.1650004386901855,7.0,6.0,1668050541.902762
369683494.0,4.983837604522705,5.1620001792907715,7.0,6.0,1668050542.002515
369783578.0,4.983837604522705,5.1650004386901855,7.0,6.0,1668050542.102599
369883516.0,4.982226371765137,5.1650004386901855,7.0,6.0,1668050542.202537
369983726.0,4.982226371765137,5.1620001792907715,7.0,6.0,1668050542.302747
370083440.0,4.97900390625,5.1650004386901855,7.0,6.0,1668050542.402461
370183897.0,4.974169731140137,5.1650004386901855,7.0,6.0,1668050542.502918
370283354.0,4.97900390625,5.1620001792907715,7.0,6.0,1668050542.602375
370383899.0,4.985449314117432,5.1620001792907715,7.0,6.0,1668050542.70292
370483307.0,4.985449314117432,5.1650004386901855,7.0,6.0,1668050542.8023279
370583779.0,4.983837604522705,5.1620001792907715,7.0,6.0,1668050542.9028
370683440.0,4.983837604522705,5.1650004386901855,7.0,6.0,1668050543.002461
370783805.0,4.990283012390137,5.1620001792907715,7.0,6.0,1668050543.1028259
370883616.0,4.977392673492432,5.1650004386901855,7.0,6.0,1668050543.202637
370983755.0,4.988671779632568,5.1620001792907715,7.0,6.0,1668050543.302776
371083581.0,4.980615139007568,5.169000148773193,7.0,6.0,1668050543.402602
371183748.0,4.982226371765137,5.1650004386901855,7.0,6.0,1668050543.502769
371283594.0,4.977392673492432,5.1650004386901855,7.0,6.0,1668050543.6026149
371383722.0,4.983837604522705,5.1650004386901855,7.0,6.0,1668050543.702743
371483498.0,4.987060546875,5.1650004386901855,7.0,6.0,1668050543.802519
371583724.0,4.990283012390137,5.1670002937316895,7.0,6.0,1668050543.902745
371683525.0,4.985449314117432,5.1650004386901855,7.0,6.0,1668050544.002546
371783548.0,4.988671779632568,5.1670002937316895,7.0,6.0,1668050544.102569
371883486.0,4.987060546875,5.1670002937316895,7.0,6.0,1668050544.202507
371983813.0,4.985449314117432,5.1670002937316895,7.0,6.0,1668050544.302834
372083464.0,4.987060546875,5.1650004386901855,7.0,6.0,1668050544.402485
372183831.0,4.985449314117432,5.172000408172607,7.0,6.0,1668050544.502852
372283430.0,4.987060546875,5.1620001792907715,7.0,6.0,1668050544.602451
372383771.0,4.987060546875,5.1670002937316895,7.0,6.0,1668050544.702792
372483409.0,4.987060546875,5.1670002937316895,7.0,6.0,1668050544.80243
372583830.0,4.987060546875,5.1650004386901855,7.0,6.0,1668050544.902851
372683572.0,4.991894245147705,5.1650004386901855,7.0,6.0,1668050545.002593
372783325.0,4.985449314117432,5.1650004386901855,7.0,6.0,1668050545.102346
372883527.0,4.988671779632568,5.1670002937316895,7.0,6.0,1668050545.202548
372983736.0,4.991894245147705,5.1650004386901855,7.0,6.0,1668050545.302757
373083548.0,4.985449314117432,5.1670002937316895,7.0,6.0,1668050545.402569
373183731.0,4.987060546875,5.1620001792907715,7.0,6.0,1668050545.502752
373283441.0,4.990283012390137,5.1670002937316895,7.0,6.0,1668050545.602462
373383500.0,4.987060546875,5.1650004386901855,7.0,6.0,1668050545.702521
373483524.0,4.987060546875,5.1650004386901855,7.0,6.0,1668050545.802545
373583883.0,4.983837604522705,5.1650004386901855,7.0,6.0,1668050545.902904
373683474.0,4.987060546875,5.1650004386901855,7.0,6.0,1668050546.002495
373783637.0,4.954833984375,5.1650004386901855,7.0,6.0,1668050546.102658
373883430.0,4.985449314117432,5.1650004386901855,7.0,6.0,1668050546.202451
373983763.0,4.985449314117432,5.1650004386901855,7.0,6.0,1668050546.302784
374083535.0,4.988671779632568,5.1620001792907715,7.0,6.0,1668050546.402556
374183745.0,4.982226371765137,5.1620001792907715,7.0,6.0,1668050546.502766
374283460.0,4.990283012390137,5.1670002937316895,7.0,6.0,1668050546.602481
374383835.0,4.987060546875,5.1620001792907715,7.0,6.0,1668050546.702856
374483476.0,4.987060546875,5.169000148773193,7.0,6.0,1668050546.802497
374583726.0,4.993505954742432,5.172000408172607,7.0,6.0,1668050546.902747
374683454.0,4.991894245147705,5.172000408172607,7.0,6.0,1668050547.002475
374783420.0,4.988671779632568,5.172000408172607,7.0,6.0,1668050547.102441
374883546.0,4.993505954742432,5.172000408172607,7.0,6.0,1668050547.202567
374983905.0,4.991894245147705,5.169000148773193,7.0,6.0,1668050547.302926
375083459.0,4.991894245147705,5.172000408172607,7.0,6.0,1668050547.40248
375183645.0,4.991894245147705,5.172000408172607,7.0,6.0,1668050547.502666
375283536.0,4.987060546875,5.1670002937316895,7.0,6.0,1668050547.602557
375383759.0,4.988671779632568,5.1670002937316895,7.0,6.0,1668050547.70278
375483396.0,4.996728420257568,5.172000408172607,7.0,6.0,1668050547.802417
375583823.0,4.982226371765137,5.172000408172607,7.0,6.0,1668050547.902844
375683487.0,4.990283012390137,5.1650004386901855,7.0,6.0,1668050548.002508
375783503.0,4.999950885772705,5.172000408172607,7.0,6.0,1668050548.102524
375883395.0,4.993505954742432,5.1670002937316895,7.0,6.0,1668050548.202416
375983759.0,5.001562595367432,5.1670002937316895,7.0,6.0,1668050548.30278
376083441.0,4.988671779632568,5.172000408172607,7.0,6.0,1668050548.402462
376183813.0,4.980615139007568,5.1620001792907715,7.0,6.0,1668050548.502834
376283589.0,4.987060546875,5.1620001792907715,7.0,6.0,1668050548.6026099
376383763.0,4.97900390625,5.1570000648498535,7.0,6.0,1668050548.702784
376483506.0,4.980615139007568,5.1650004386901855,7.0,6.0,1668050548.802527
376583766.0,4.982226371765137,5.1570000648498535,7.0,6.0,1668050548.902787
376683506.0,4.977392673492432,5.1570000648498535,7.0,6.0,1668050549.002527
376783392.0,4.974169731140137,5.153000354766846,7.0,6.0,1668050549.102413
376883504.0,4.985449314117432,5.15500020980835,7.0,6.0,1668050549.202525
376983754.0,4.97900390625,5.15500020980835,7.0,6.0,1668050549.302775
377083556.0,4.980615139007568,5.1620001792907715,7.0,6.0,1668050549.402577
377183795.0,4.985449314117432,5.15500020980835,7.0,6.0,1668050549.502816
377283392.0,4.983837604522705,5.160000324249268,7.0,6.0,1668050549.602413
377383643.0,4.990283012390137,5.1620001792907715,7.0,6.0,1668050549.702664
377483429.0,4.972558498382568,5.1670002937316895,7.0,6.0,1668050549.80245
377583698.0,4.9951171875,5.1670002937316895,7.0,6.0,1668050549.902719
377683338.0,4.9951171875,5.1670002937316895,7.0,6.0,1668050550.002359
377783645.0,4.991894245147705,5.169000148773193,7.0,6.0,1668050550.102666
377883424.0,4.993505954742432,5.172000408172607,7.0,6.0,1668050550.202445
377983928.0,4.9951171875,5.172000408172607,7.0,6.0,1668050550.302949
378083526.0,4.987060546875,5.1670002937316895,7.0,6.0,1668050550.402547
378183693.0,4.977392673492432,5.1670002937316895,7.0,6.0,1668050550.502714
378283529.0,4.988671779632568,5.1670002937316895,7.0,6.0,1668050550.60255
378383759.0,4.985449314117432,5.1670002937316895,7.0,6.0,1668050550.70278
378483550.0,4.987060546875,5.1670002937316895,7.0,6.0,1668050550.802571
378583780.0,4.990283012390137,5.169000148773193,7.0,6.0,1668050550.902801
378683516.0,4.985449314117432,5.1650004386901855,7.0,6.0,1668050551.002537
378783633.0,4.991894245147705,5.1650004386901855,7.0,6.0,1668050551.102654
378883501.0,4.972558498382568,5.1650004386901855,7.0,6.0,1668050551.202522
378983931.0,4.991894245147705,5.1650004386901855,7.0,6.0,1668050551.302952
379083373.0,4.988671779632568,5.1670002937316895,7.0,6.0,1668050551.402394
379183889.0,4.985449314117432,5.1650004386901855,7.0,6.0,1668050551.50291
379283598.0,4.987060546875,5.1650004386901855,7.0,6.0,1668050551.602619
379383723.0,4.987060546875,5.172000408172607,7.0,6.0,1668050551.702744
379483469.0,4.983837604522705,5.1620001792907715,7.0,6.0,1668050551.80249
379583681.0,4.987060546875,5.1670002937316895,7.0,6.0,1668050551.902702
379683710.0,4.988671779632568,5.1670002937316895,7.0,6.0,1668050552.002731
379783471.0,4.991894245147705,5.1650004386901855,7.0,6.0,1668050552.102492
379883931.0,4.998339653015137,5.172000408172607,7.0,6.0,1668050552.202952
379983423.0,4.985449314117432,5.1650004386901855,7.0,6.0,1668050552.302444
380083786.0,4.982226371765137,5.1670002937316895,7.0,6.0,1668050552.402807
380183433.0,4.977392673492432,5.15500020980835,7.0,6.0,1668050552.502454
380283796.0,4.980615139007568,5.1620001792907715,7.0,6.0,1668050552.602817
380383386.0,4.97900390625,5.1620001792907715,7.0,6.0,1668050552.702407
380483794.0,4.980615139007568,5.1620001792907715,7.0,6.0,1668050552.802815
380583421.0,4.977392673492432,5.1620001792907715,7.0,6.0,1668050552.902442
380683862.0,4.977392673492432,5.1570000648498535,7.0,6.0,1668050553.002883
380783595.0,4.974169731140137,5.1620001792907715,7.0,6.0,1668050553.102616
380883624.0,4.987060546875,5.1620001792907715,7.0,6.0,1668050553.202645
380983544.0,4.987060546875,5.1670002937316895,7.0,6.0,1668050553.302565
381083798.0,4.982226371765137,5.1620001792907715,7.0,6.0,1668050553.402819
381183554.0,4.982226371765137,5.1620001792907715,7.0,6.0,1668050553.502575
381283972.0,4.987060546875,5.1620001792907715,7.0,6.0,1668050553.602993
381383588.0,4.958056449890137,5.1670002937316895,7.0,6.0,1668050553.702609
381483727.0,4.980615139007568,5.1620001792907715,7.0,6.0,1668050553.802748
381583525.0,4.987060546875,5.1620001792907715,7.0,6.0,1668050553.902546
381683808.0,4.985449314117432,5.1650004386901855,7.0,6.0,1668050554.002829
381783447.0,4.990283012390137,5.1650004386901855,7.0,6.0,1668050554.102468
381883823.0,4.991894245147705,5.172000408172607,7.0,6.0,1668050554.202844
381983604.0,4.988671779632568,5.1620001792907715,7.0,6.0,1668050554.302625
382083818.0,4.983837604522705,5.1650004386901855,7.0,6.0,1668050554.402839
382183423.0,4.983837604522705,5.1650004386901855,7.0,6.0,1668050554.502444
382283701.0,4.980615139007568,5.172000408172607,7.0,6.0,1668050554.602722
382383691.0,4.970947265625,5.1620001792907715,7.0,6.0,1668050554.702712
382483519.0,4.966113090515137,5.153000354766846,7.0,6.0,1668050554.80254
382583758.0,4.985449314117432,5.1620001792907715,7.0,6.0,1668050554.902779
382683421.0,4.982226371765137,5.1620001792907715,7.0,6.0,1668050555.002442
382783791.0,4.969336032867432,5.1620001792907715,7.0,6.0,1668050555.102812
382883312.0,4.966113090515137,5.153000354766846,7.0,6.0,1668050555.202333
382983733.0,4.977392673492432,5.153000354766846,7.0,6.0,1668050555.302754
383083411.0,4.967724323272705,5.1570000648498535,7.0,6.0,1668050555.402432
383183695.0,4.97900390625,5.1570000648498535,7.0,6.0,1668050555.502716
383283439.0,4.975780963897705,5.15500020980835,7.0,6.0,1668050555.60246
383383944.0,4.964501857757568,5.153000354766846,7.0,6.0,1668050555.702965
383483532.0,4.974169731140137,5.153000354766846,7.0,6.0,1668050555.802553
383583737.0,4.980615139007568,5.1570000648498535,7.0,6.0,1668050555.902758
383683554.0,4.977392673492432,5.1620001792907715,7.0,6.0,1668050556.002575
383783314.0,4.982226371765137,5.1570000648498535,7.0,6.0,1668050556.102335
383883545.0,4.97900390625,5.1620001792907715,7.0,6.0,1668050556.202566
383983784.0,4.977392673492432,5.15500020980835,7.0,6.0,1668050556.302805
384083673.0,4.977392673492432,5.1570000648498535,7.0,6.0,1668050556.402694
384183762.0,4.975780963897705,5.1620001792907715,7.0,6.0,1668050556.502783
384283517.0,4.975780963897705,5.1620001792907715,7.0,6.0,1668050556.6025379
384383734.0,4.967724323272705,5.1570000648498535,7.0,6.0,1668050556.702755
384483405.0,4.972558498382568,5.1620001792907715,7.0,6.0,1668050556.802426
384583723.0,4.991894245147705,5.1570000648498535,7.0,6.0,1668050556.902744
384683410.0,4.9951171875,5.172000408172607,7.0,6.0,1668050557.002431
384783663.0,4.993505954742432,5.172000408172607,7.0,6.0,1668050557.102684
384883445.0,4.998339653015137,5.172000408172607,7.0,6.0,1668050557.202466
384983577.0,4.9951171875,5.172000408172607,7.0,6.0,1668050557.302598
385083618.0,4.990283012390137,5.172000408172607,7.0,6.0,1668050557.402639
385183725.0,4.998339653015137,5.172000408172607,7.0,6.0,1668050557.502746
385283597.0,4.988671779632568,5.172000408172607,7.0,6.0,1668050557.602618
385383681.0,4.990283012390137,5.172000408172607,7.0,6.0,1668050557.702702
385483642.0,4.993505954742432,5.172000408172607,7.0,6.0,1668050557.802663
385583805.0,4.991894245147705,5.174000263214111,7.0,6.0,1668050557.902826
385683497.0,4.990283012390137,5.1670002937316895,7.0,6.0,1668050558.002518
385783460.0,4.987060546875,5.172000408172607,7.0,6.0,1668050558.102481
385883578.0,4.987060546875,5.1670002937316895,7.0,6.0,1668050558.202599
385983742.0,4.990283012390137,5.1670002937316895,7.0,6.0,1668050558.302763
386083495.0,4.982226371765137,5.1670002937316895,7.0,6.0,1668050558.402516
386183911.0,4.988671779632568,5.179000377655029,7.0,6.0,1668050558.502932
386283440.0,4.983837604522705,5.1570000648498535,7.0,6.0,1668050558.602461
386383660.0,4.988671779632568,5.1670002937316895,7.0,6.0,1668050558.702681
386483397.0,4.988671779632568,5.1670002937316895,7.0,6.0,1668050558.802418
386583855.0,4.993505954742432,5.172000408172607,7.0,6.0,1668050558.902876
386683419.0,4.990283012390137,5.1650004386901855,7.0,6.0,1668050559.00244
386783718.0,4.990283012390137,5.172000408172607,7.0,6.0,1668050559.102739
386883391.0,4.9951171875,5.1670002937316895,7.0,6.0,1668050559.202412
386983802.0,4.993505954742432,5.169000148773193,7.0,6.0,1668050559.302823
387083545.0,4.9951171875,5.172000408172607,7.0,6.0,1668050559.402566
387183714.0,4.988671779632568,5.169000148773193,7.0,6.0,1668050559.502735
387283558.0,4.990283012390137,5.172000408172607,7.0,6.0,1668050559.6025789
387383667.0,4.9951171875,5.172000408172607,7.0,6.0,1668050559.702688
387483525.0,4.990283012390137,5.172000408172607,7.0,6.0,1668050559.802546
387583765.0,4.996728420257568,5.1650004386901855,7.0,6.0,1668050559.902786
387683559.0,4.998339653015137,5.172000408172607,7.0,6.0,1668050560.00258
387783812.0,4.9951171875,5.172000408172607,7.0,6.0,1668050560.102833
387883494.0,4.996728420257568,5.1670002937316895,7.0,6.0,1668050560.202515
387983696.0,4.999950885772705,5.169000148773193,7.0,6.0,1668050560.302717
388083484.0,4.991894245147705,5.172000408172607,7.0,6.0,1668050560.402505
388183783.0,4.9951171875,5.172000408172607,7.0,6.0,1668050560.502804
388283502.0,4.993505954742432,5.172000408172607,7.0,6.0,1668050560.602523
388383793.0,4.9951171875,5.172000408172607,7.0,6.0,1668050560.702814
388483400.0,4.998339653015137,5.172000408172607,7.0,6.0,1668050560.802421
388583779.0,4.999950885772705,5.172000408172607,7.0,6.0,1668050560.9028
388683489.0,4.999950885772705,5.172000408172607,7.0,6.0,1668050561.00251
388783589.0,4.999950885772705,5.172000408172607,7.0,6.0,1668050561.1026099
388883524.0,4.998339653015137,5.169000148773193,7.0,6.0,1668050561.202545
388983664.0,4.974169731140137,5.172000408172607,7.0,6.0,1668050561.302685
389083553.0,4.998339653015137,5.172000408172607,7.0,6.0,1668050561.402574
389183636.0,4.996728420257568,5.174000263214111,7.0,6.0,1668050561.502657
389283615.0,4.993505954742432,5.174000263214111,7.0,6.0,1668050561.602636
389383676.0,4.996728420257568,5.1670002937316895,7.0,6.0,1668050561.702697
389483526.0,4.988671779632568,5.172000408172607,7.0,6.0,1668050561.802547
389583763.0,5.004785060882568,5.172000408172607,7.0,6.0,1668050561.9027839
389683640.0,4.993505954742432,5.174000263214111,7.0,6.0,1668050562.002661
389783427.0,4.999950885772705,5.1670002937316895,7.0,6.0,1668050562.102448
389883342.0,4.9951171875,5.172000408172607,7.0,6.0,1668050562.202363
389983807.0,4.996728420257568,5.1670002937316895,7.0,6.0,1668050562.302828
390083420.0,4.990283012390137,5.172000408172607,7.0,6.0,1668050562.402441
390183731.0,4.9951171875,5.169000148773193,7.0,6.0,1668050562.502752
390283452.0,4.987060546875,5.1670002937316895,7.0,6.0,1668050562.602473
390383868.0,4.996728420257568,5.172000408172607,7.0,6.0,1668050562.702889
390483405.0,4.988671779632568,5.172000408172607,7.0,6.0,1668050562.802426
390583730.0,4.996728420257568,5.172000408172607,7.0,6.0,1668050562.902751
390683888.0,4.9951171875,5.172000408172607,7.0,6.0,1668050563.002909
390783544.0,4.996728420257568,5.172000408172607,7.0,6.0,1668050563.102565
390883759.0,4.998339653015137,5.172000408172607,7.0,6.0,1668050563.20278
390983434.0,4.998339653015137,5.172000408172607,7.0,6.0,1668050563.302455
391083800.0,4.991894245147705,5.1670002937316895,7.0,6.0,1668050563.402821
391183405.0,4.990283012390137,5.1670002937316895,7.0,6.0,1668050563.502426
391283806.0,4.996728420257568,5.177000045776367,7.0,6.0,1668050563.602827
391383464.0,4.988671779632568,5.1670002937316895,7.0,6.0,1668050563.702485
391483962.0,4.991894245147705,5.172000408172607,7.0,6.0,1668050563.802983
391583553.0,4.993505954742432,5.1670002937316895,7.0,6.0,1668050563.902574
391683756.0,4.996728420257568,5.1650004386901855,7.0,6.0,1668050564.002777
391783484.0,4.988671779632568,5.1670002937316895,7.0,6.0,1668050564.102505
391883647.0,4.9951171875,5.1650004386901855,7.0,6.0,1668050564.202668
391983538.0,4.985449314117432,5.1650004386901855,7.0,6.0,1668050564.302559
392083720.0,4.991894245147705,5.1620001792907715,7.0,6.0,1668050564.402741
392183515.0,4.980615139007568,5.1650004386901855,7.0,6.0,1668050564.502536
392283757.0,4.987060546875,5.172000408172607,7.0,6.0,1668050564.602778
392383505.0,4.983837604522705,5.1620001792907715,7.0,6.0,1668050564.702526
392483881.0,5.001562595367432,5.177000045776367,7.0,6.0,1668050564.802902
392583503.0,4.996728420257568,5.169000148773193,7.0,6.0,1668050564.902524
392683852.0,5.001562595367432,5.172000408172607,7.0,6.0,1668050565.002873
392783429.0,4.9951171875,5.169000148773193,7.0,6.0,1668050565.10245
392883773.0,4.999950885772705,5.172000408172607,7.0,6.0,1668050565.202794
392983387.0,4.993505954742432,5.172000408172607,7.0,6.0,1668050565.302408
393083765.0,4.9951171875,5.172000408172607,7.0,6.0,1668050565.402786
393183382.0,4.988671779632568,5.1670002937316895,7.0,6.0,1668050565.502403
393283776.0,4.999950885772705,5.172000408172607,7.0,6.0,1668050565.602797
393383711.0,4.980615139007568,5.172000408172607,7.0,6.0,1668050565.702732
393483724.0,5.003173828125,5.1650004386901855,7.0,6.0,1668050565.802745
393583688.0,4.991894245147705,5.172000408172607,7.0,6.0,1668050565.902709
393683592.0,4.996728420257568,5.1620001792907715,7.0,6.0,1668050566.002613
393783539.0,4.998339653015137,5.172000408172607,7.0,6.0,1668050566.10256
393883751.0,4.990283012390137,5.1650004386901855,7.0,6.0,1668050566.202772
393983530.0,4.9951171875,5.1650004386901855,7.0,6.0,1668050566.302551
394083679.0,4.987060546875,5.1650004386901855,7.0,6.0,1668050566.4027
394183504.0,4.985449314117432,5.1620001792907715,7.0,6.0,1668050566.502525
394283777.0,4.990283012390137,5.172000408172607,7.0,6.0,1668050566.602798
394383352.0,4.977392673492432,5.1620001792907715,7.0,6.0,1668050566.702373
394483721.0,4.990283012390137,5.1650004386901855,7.0,6.0,1668050566.802742
394583485.0,4.985449314117432,5.1620001792907715,7.0,6.0,1668050566.9025059
394683680.0,4.990283012390137,5.1650004386901855,7.0,6.0,1668050567.002701
394783462.0,4.985449314117432,5.1620001792907715,7.0,6.0,1668050567.102483
394883686.0,4.991894245147705,5.1670002937316895,7.0,6.0,1668050567.202707
394983371.0,4.985449314117432,5.1620001792907715,7.0,6.0,1668050567.302392
395083826.0,4.9951171875,5.1650004386901855,7.0,6.0,1668050567.402847
395183619.0,4.990283012390137,5.1620001792907715,7.0,6.0,1668050567.50264
395283784.0,4.985449314117432,5.1670002937316895,7.0,6.0,1668050567.602805
395383567.0,4.974169731140137,5.1620001792907715,7.0,6.0,1668050567.702588
395483883.0,4.991894245147705,5.1650004386901855,7.0,6.0,1668050567.802904
395583627.0,4.980615139007568,5.172000408172607,7.0,6.0,1668050567.902648
395683622.0,4.991894245147705,5.1620001792907715,7.0,6.0,1668050568.0026429
395783612.0,4.983837604522705,5.169000148773193,7.0,6.0,1668050568.102633
395883737.0,4.990283012390137,5.1650004386901855,7.0,6.0,1668050568.202758
395983700.0,4.988671779632568,5.1650004386901855,7.0,6.0,1668050568.302721
396083615.0,4.982226371765137,5.1670002937316895,7.0,6.0,1668050568.402636
396183697.0,4.985449314117432,5.1670002937316895,7.0,6.0,1668050568.502718
396283794.0,4.987060546875,5.1670002937316895,7.0,6.0,1668050568.602815
396383559.0,4.980615139007568,5.1650004386901855,7.0,6.0,1668050568.70258
396483743.0,4.985449314117432,5.1650004386901855,7.0,6.0,1668050568.802764
396583494.0,4.966113090515137,5.1670002937316895,7.0,6.0,1668050568.902515
396683871.0,4.987060546875,5.1670002937316895,7.0,6.0,1668050569.002892
396783554.0,4.985449314117432,5.1650004386901855,7.0,6.0,1668050569.102575
396883841.0,4.985449314117432,5.1620001792907715,7.0,6.0,1668050569.202862
396983613.0,4.983837604522705,5.1650004386901855,7.0,6.0,1668050569.302634
397083716.0,4.985449314117432,5.1650004386901855,7.0,6.0,1668050569.402737
397183558.0,4.97900390625,5.172000408172607,7.0,6.0,1668050569.502579
397283781.0,4.985449314117432,5.1620001792907715,7.0,6.0,1668050569.602802
397383618.0,4.985449314117432,5.1650004386901855,7.0,6.0,1668050569.702639
397483775.0,4.982226371765137,5.1670002937316895,7.0,6.0,1668050569.802796
397583623.0,4.983837604522705,5.1650004386901855,7.0,6.0,1668050569.902644
397683859.0,4.990283012390137,5.172000408172607,7.0,6.0,1668050570.00288
397783512.0,4.983837604522705,5.1670002937316895,7.0,6.0,1668050570.102533
397883908.0,4.991894245147705,5.1670002937316895,7.0,6.0,1668050570.202929
397983411.0,4.990283012390137,5.1670002937316895,7.0,6.0,1668050570.302432
398084178.0,4.985449314117432,5.1670002937316895,7.0,6.0,1668050570.403199
398183531.0,4.991894245147705,5.172000408172607,7.0,6.0,1668050570.502552
398283838.0,4.97900390625,5.1670002937316895,7.0,6.0,1668050570.602859
398383556.0,4.975780963897705,5.1620001792907715,7.0,6.0,1668050570.7025769
398483811.0,4.97900390625,5.1650004386901855,7.0,6.0,1668050570.802832
398583513.0,4.974169731140137,5.1620001792907715,7.0,6.0,1668050570.902534
398683755.0,4.970947265625,5.1620001792907715,7.0,6.0,1668050571.002776
398783741.0,4.967724323272705,5.15500020980835,7.0,6.0,1668050571.102762
398883568.0,4.969336032867432,5.15500020980835,7.0,6.0,1668050571.202589
398983739.0,4.977392673492432,5.1570000648498535,7.0,6.0,1668050571.30276
399083768.0,4.959667682647705,5.1650004386901855,7.0,6.0,1668050571.4027889
399183571.0,4.969336032867432,5.15500020980835,7.0,6.0,1668050571.502592
399283783.0,4.980615139007568,5.1570000648498535,7.0,6.0,1668050571.602804
399383609.0,4.975780963897705,5.1620001792907715,7.0,6.0,1668050571.70263
399483740.0,4.983837604522705,5.1650004386901855,7.0,6.0,1668050571.802761
399583728.0,4.985449314117432,5.1650004386901855,7.0,6.0,1668050571.902749
399683863.0,4.982226371765137,5.1650004386901855,7.0,6.0,1668050572.002884
399783496.0,4.985449314117432,5.1670002937316895,7.0,6.0,1668050572.102517
399883875.0,4.988671779632568,5.1650004386901855,7.0,6.0,1668050572.2028959
399983515.0,4.982226371765137,5.1670002937316895,7.0,6.0,1668050572.302536
400083849.0,4.987060546875,5.1650004386901855,7.0,6.0,1668050572.40287
400183606.0,4.988671779632568,5.1650004386901855,7.0,6.0,1668050572.502627
400283871.0,4.985449314117432,5.1650004386901855,7.0,6.0,1668050572.602892
400383572.0,4.983837604522705,5.1650004386901855,7.0,6.0,1668050572.702593
400483874.0,4.987060546875,5.1650004386901855,7.0,6.0,1668050572.802895
400583592.0,4.977392673492432,5.1650004386901855,7.0,6.0,1668050572.902613
400683774.0,4.987060546875,5.1650004386901855,7.0,6.0,1668050573.002795
400783620.0,4.983837604522705,5.1650004386901855,7.0,6.0,1668050573.102641
400883927.0,4.985449314117432,5.1670002937316895,7.0,6.0,1668050573.202948
400983560.0,4.987060546875,5.1650004386901855,7.0,6.0,1668050573.302581
401083825.0,4.985449314117432,5.1650004386901855,7.0,6.0,1668050573.402846
401183628.0,4.982226371765137,5.1620001792907715,7.0,6.0,1668050573.502649
401283790.0,4.987060546875,5.1620001792907715,7.0,6.0,1668050573.602811
401383639.0,4.980615139007568,5.1670002937316895,7.0,6.0,1668050573.70266
401483712.0,4.983837604522705,5.1620001792907715,7.0,6.0,1668050573.802733
401583595.0,4.985449314117432,5.1620001792907715,7.0,6.0,1668050573.902616
