TimeUS,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U,timestamp
885780092.0,4.0,358276100.0,2235.0,24.0,0.47000000000000003,14.0837764,100.4194871,11.53,3.318000078201294,89.93592834472656,0.02500000037252903,0.0,1.0,1668051058.099113
885979827.0,4.0,358276300.0,2235.0,24.0,0.47000000000000003,14.083776199999999,100.41949319999999,11.55,3.329000234603882,90.98371124267578,0.06599999964237213,0.0,1.0,1668051058.298848
886179760.0,4.0,358276500.0,2235.0,24.0,0.47000000000000003,14.083775999999999,100.4194995,11.58,3.427000045776367,91.33404541015625,0.012000000104308128,0.0,1.0,1668051058.498781
886379821.0,4.0,358276700.0,2235.0,24.0,0.47000000000000003,14.0837758,100.419506,11.59,3.57200026512146,92.02515411376953,0.005000000353902578,0.0,1.0,1668051058.698842
886599798.0,4.0,358276900.0,2235.0,24.0,0.47000000000000003,14.0837755,100.41951259999999,11.59,3.5510001182556152,92.47859954833984,0.013000000268220901,0.0,1.0,1668051058.918819
886799855.0,4.0,358277100.0,2235.0,24.0,0.47000000000000003,14.083775099999999,100.4195192,11.59,3.631000280380249,92.62555694580078,-0.015000000596046448,0.0,1.0,1668051059.118876
886979953.0,4.0,358277300.0,2235.0,24.0,0.47000000000000003,14.083774799999999,100.4195259,11.58,3.6060001850128174,93.18561553955078,0.039000000804662704,0.0,1.0,1668051059.298974
887179998.0,4.0,358277500.0,2235.0,24.0,0.47000000000000003,14.0837744,100.4195324,11.59,3.556000232696533,93.0817642211914,-0.04800000041723251,0.0,1.0,1668051059.499019
887379927.0,4.0,358277700.0,2235.0,24.0,0.47000000000000003,14.083774,100.419539,11.6,3.5810000896453857,93.32987976074219,-0.04400000348687172,0.0,1.0,1668051059.698948
887579930.0,4.0,358277900.0,2235.0,24.0,0.47000000000000003,14.0837735,100.41954559999999,11.620000000000001,3.567000150680542,93.60234832763672,-0.1300000101327896,0.0,1.0,1668051059.898951
887799819.0,4.0,358278100.0,2235.0,24.0,0.47000000000000003,14.0837731,100.41955209999999,11.620000000000001,3.450000047683716,93.89949035644531,-0.0950000062584877,0.0,1.0,1668051060.11884
887979846.0,4.0,358278300.0,2235.0,24.0,0.47000000000000003,14.0837726,100.4195584,11.61,3.4280002117156982,94.15126037597656,0.049000002443790436,0.0,1.0,1668051060.298867
888179795.0,4.0,358278500.0,2235.0,24.0,0.47000000000000003,14.083772,100.4195646,11.59,3.2840001583099365,95.18323516845703,-0.018000001087784767,0.0,1.0,1668051060.498816
888379811.0,4.0,358278700.0,2235.0,24.0,0.47000000000000003,14.083771299999999,100.41957049999999,11.59,3.19100022315979,95.93186950683594,0.009000000543892384,0.0,1.0,1668051060.698832
888579926.0,4.0,358278900.0,2235.0,24.0,0.47000000000000003,14.0837705,100.4195762,11.6,3.063000202178955,97.64605712890625,-0.021000001579523087,0.0,1.0,1668051060.898947
888799831.0,4.0,358279100.0,2235.0,24.0,0.47000000000000003,14.0837697,100.41958179999999,11.61,2.989000082015991,98.69107818603516,-0.01100000087171793,0.0,1.0,1668051061.118852
888979872.0,4.0,358279300.0,2235.0,24.0,0.47000000000000003,14.083768899999999,100.41958729999999,11.61,2.9900002479553223,98.27234649658203,-0.05900000408291817,0.0,1.0,1668051061.298893
889179862.0,4.0,358279500.0,2235.0,24.0,0.47000000000000003,14.0837683,100.4195929,11.63,3.0240001678466797,96.25885009765625,-0.02800000086426735,0.0,1.0,1668051061.498883
889379959.0,4.0,358279700.0,2235.0,24.0,0.47000000000000003,14.0837682,100.4195984,11.63,2.9230000972747803,91.95015716552734,-0.026000000536441803,0.0,1.0,1668051061.69898
889579937.0,4.0,358279900.0,2235.0,24.0,0.47000000000000003,14.083768599999999,100.4196039,11.620000000000001,2.9590001106262207,86.70365905761719,0.007000000216066837,0.0,1.0,1668051061.898958
889799782.0,4.0,358280100.0,2235.0,24.0,0.47000000000000003,14.0837696,100.41960929999999,11.620000000000001,2.943000078201294,81.7303695678711,-0.07600000500679016,0.0,1.0,1668051062.118803
889979837.0,4.0,358280300.0,2235.0,24.0,0.47000000000000003,14.0837709,100.4196145,11.63,2.8030002117156982,78.4794692993164,-0.05100000277161598,0.0,1.0,1668051062.298858
890179833.0,4.0,358280500.0,2235.0,24.0,0.47000000000000003,14.0837723,100.4196195,11.63,2.705000162124634,75.50335693359375,0.0690000057220459,0.0,1.0,1668051062.498854
890379861.0,4.0,358280700.0,2235.0,24.0,0.47000000000000003,14.0837738,100.4196243,11.63,2.626000165939331,73.00216674804688,-0.10000000149011612,0.0,1.0,1668051062.698882
890579826.0,4.0,358280900.0,2235.0,24.0,0.47000000000000003,14.0837755,100.4196288,11.61,2.580000162124634,70.10247039794922,0.08400000631809235,0.0,1.0,1668051062.898847
890799871.0,4.0,358281100.0,2235.0,24.0,0.47000000000000003,14.0837773,100.4196331,11.58,2.44100022315979,68.38707733154297,-0.013000000268220901,0.0,1.0,1668051063.118892
890979930.0,4.0,358281300.0,2235.0,24.0,0.47000000000000003,14.083779199999999,100.4196372,11.55,2.3950002193450928,66.21340942382812,-0.04200000315904617,0.0,1.0,1668051063.298951
891179905.0,4.0,358281500.0,2235.0,24.0,0.47000000000000003,14.0837811,100.41964089999999,11.5,2.132000207901001,64.63180541992188,0.10700000822544098,0.0,1.0,1668051063.498926
891379869.0,4.0,358281700.0,2235.0,24.0,0.47000000000000003,14.083782999999999,100.4196442,11.450000000000001,2.0530002117156982,61.86684799194336,0.046000003814697266,0.0,1.0,1668051063.69889
891579928.0,4.0,358281900.0,2235.0,24.0,0.47000000000000003,14.0837848,100.4196472,11.42,1.842000126838684,60.52750015258789,0.07500000298023224,0.0,1.0,1668051063.898949
891799902.0,4.0,358282100.0,2235.0,24.0,0.47000000000000003,14.083786499999999,100.4196499,11.41,1.7330000400543213,58.55177688598633,0.0020000000949949026,0.0,1.0,1668051064.118923
891999722.0,4.0,358282300.0,2235.0,24.0,0.47000000000000003,14.0837881,100.4196523,11.370000000000001,1.4270000457763672,58.47269821166992,0.07500000298023224,0.0,1.0,1668051064.318743
892179882.0,4.0,358282500.0,2235.0,24.0,0.47000000000000003,14.0837893,100.4196544,11.34,1.3450000286102295,60.77242660522461,0.024000000208616257,0.0,1.0,1668051064.498903
892379862.0,4.0,358282700.0,2235.0,24.0,0.47000000000000003,14.0837902,100.4196565,11.31,1.2170000076293945,63.20292663574219,0.02500000037252903,0.0,1.0,1668051064.698883
892579864.0,4.0,358282900.0,2235.0,24.0,0.47000000000000003,14.083791,100.41965839999999,11.3,1.0840001106262207,65.9792709350586,0.07700000703334808,0.0,1.0,1668051064.898885
892799893.0,4.0,358283100.0,2235.0,24.0,0.47000000000000003,14.083791699999999,100.4196602,11.23,0.9610000252723694,68.10514068603516,0.06200000271201134,0.0,1.0,1668051065.118914
892979890.0,4.0,358283300.0,2235.0,24.0,0.47000000000000003,14.0837924,100.4196618,11.16,0.9750000238418579,70.54519653320312,0.020000001415610313,0.0,1.0,1668051065.298911
893179764.0,4.0,358283500.0,2235.0,24.0,0.47000000000000003,14.083793,100.4196635,11.120000000000001,0.9790000319480896,70.9545669555664,0.04200000315904617,0.0,1.0,1668051065.498785
893399731.0,4.0,358283700.0,2235.0,24.0,0.47000000000000003,14.0837937,100.4196652,11.07,1.0320000648498535,70.40792083740234,-0.005000000353902578,0.0,1.0,1668051065.718752
893579823.0,4.0,358283900.0,2235.0,24.0,0.47000000000000003,14.083794399999999,100.41966699999999,11.040000000000001,1.0840001106262207,69.57371520996094,-0.032999999821186066,0.0,1.0,1668051065.898844
893799899.0,4.0,358284100.0,2235.0,24.0,0.47000000000000003,14.0837951,100.41966889999999,11.0,1.099000096321106,71.713134765625,-0.036000002175569534,0.0,1.0,1668051066.11892
893979839.0,4.0,358284300.0,2235.0,24.0,0.47000000000000003,14.0837957,100.4196709,10.99,1.2020000219345093,73.42459869384766,-0.06700000166893005,0.0,1.0,1668051066.29886
894179853.0,4.0,358284500.0,2235.0,24.0,0.47000000000000003,14.0837963,100.41967299999999,10.96,1.1950000524520874,73.97940826416016,-0.046000003814697266,0.0,1.0,1668051066.498874
894379844.0,4.0,358284700.0,2235.0,24.0,0.47000000000000003,14.0837969,100.41967509999999,10.96,1.2200000286102295,74.581298828125,-0.09300000220537186,0.0,1.0,1668051066.698865
894579890.0,4.0,358284900.0,2235.0,24.0,0.47000000000000003,14.0837975,100.4196774,10.96,1.3470001220703125,77.72998046875,-0.04000000283122063,0.0,1.0,1668051066.898911
894799771.0,4.0,358285100.0,2235.0,24.0,0.47000000000000003,14.083797899999999,100.4196798,10.94,1.3910000324249268,79.36027526855469,-0.026000000536441803,0.0,1.0,1668051067.118792
894979801.0,4.0,358285300.0,2235.0,24.0,0.47000000000000003,14.083798199999999,100.4196824,10.9,1.4570000171661377,83.42501831054688,0.11400000751018524,0.0,1.0,1668051067.298822
895179789.0,4.0,358285500.0,2235.0,24.0,0.47000000000000003,14.0837984,100.41968519999999,10.88,1.6110000610351562,86.83197784423828,-0.013000000268220901,0.0,1.0,1668051067.49881
895379843.0,4.0,358285700.0,2235.0,24.0,0.47000000000000003,14.0837984,100.4196884,10.870000000000001,1.843000054359436,88.6707763671875,0.02200000174343586,0.0,1.0,1668051067.698864
895579929.0,4.0,358285900.0,2235.0,24.0,0.47000000000000003,14.083798499999999,100.41969189999999,10.85,1.9880000352859497,89.17407989501953,0.09700000286102295,0.0,1.0,1668051067.89895
895799867.0,4.0,358286100.0,2235.0,24.0,0.47000000000000003,14.0837986,100.4196956,10.82,2.1660001277923584,89.58181762695312,-0.023000001907348633,0.0,1.0,1668051068.118888
895979876.0,4.0,358286300.0,2235.0,24.0,0.47000000000000003,14.0837987,100.41969979999999,10.81,2.4100000858306885,88.92562103271484,-0.012000000104308128,0.0,1.0,1668051068.298897
896179928.0,4.0,358286500.0,2235.0,24.0,0.47000000000000003,14.0837989,100.4197044,10.81,2.570000171661377,88.01407623291016,-0.06100000441074371,0.0,1.0,1668051068.498949
896379874.0,4.0,358286700.0,2235.0,24.0,0.47000000000000003,14.0837992,100.4197093,10.82,2.807000160217285,87.85139465332031,0.027000000700354576,0.0,1.0,1668051068.698895
896599651.0,4.0,358286900.0,2235.0,24.0,0.47000000000000003,14.0837995,100.4197148,10.82,3.1780002117156982,86.99325561523438,0.0,0.0,1.0,1668051068.918672
896799682.0,4.0,358287100.0,2235.0,24.0,0.47000000000000003,14.0838,100.4197208,10.790000000000001,3.3560001850128174,86.64300537109375,0.03400000184774399,0.0,1.0,1668051069.118703
896979854.0,4.0,358287300.0,2235.0,24.0,0.47000000000000003,14.0838003,100.41972709999999,10.77,3.569000244140625,87.5997085571289,0.004000000189989805,0.0,1.0,1668051069.298875
897179837.0,4.0,358287500.0,2235.0,24.0,0.47000000000000003,14.083800499999999,100.4197337,10.77,3.6600000858306885,88.48423767089844,0.010000000707805157,0.0,1.0,1668051069.498858
897379806.0,4.0,358287700.0,2235.0,24.0,0.47000000000000003,14.083800499999999,100.41974049999999,10.77,3.6750001907348633,89.97320556640625,-0.046000003814697266,0.0,1.0,1668051069.698827
897579872.0,4.0,358287900.0,2235.0,24.0,0.47000000000000003,14.0838003,100.4197471,10.76,3.565000057220459,91.49964141845703,-0.05100000277161598,0.0,1.0,1668051069.8988929
897799867.0,4.0,358288100.0,2235.0,24.0,0.47000000000000003,14.083799899999999,100.41975359999999,10.73,3.454000234603882,93.2969970703125,0.0860000029206276,0.0,1.0,1668051070.118888
897980008.0,4.0,358288300.0,2235.0,24.0,0.47000000000000003,14.083799299999999,100.4197598,10.71,3.2690000534057617,94.84378814697266,-0.07300000637769699,0.0,1.0,1668051070.2990289
898179923.0,4.0,358288500.0,2235.0,24.0,0.47000000000000003,14.0837986,100.4197657,10.69,3.1660001277923584,96.44902038574219,-0.039000000804662704,0.0,1.0,1668051070.498944
898379914.0,4.0,358288700.0,2235.0,24.0,0.47000000000000003,14.0837977,100.4197713,10.67,2.9790000915527344,98.68785095214844,0.04000000283122063,0.0,1.0,1668051070.698935
898579777.0,4.0,358288900.0,2235.0,24.0,0.47000000000000003,14.083796699999999,100.41977639999999,10.61,2.7190001010894775,101.42533874511719,0.055000003427267075,0.0,1.0,1668051070.898798
898799691.0,4.0,358289100.0,2235.0,24.0,0.47000000000000003,14.0837956,100.41978119999999,10.55,2.6540000438690186,102.33306121826172,0.09000000357627869,0.0,1.0,1668051071.118712
898979826.0,4.0,358289300.0,2235.0,24.0,0.47000000000000003,14.0837945,100.4197859,10.49,2.5930001735687256,102.55936431884766,0.16200000047683716,0.0,1.0,1668051071.298847
899179798.0,4.0,358289500.0,2235.0,24.0,0.47000000000000003,14.0837936,100.4197906,10.44,2.63700008392334,101.1877670288086,0.12300000339746475,0.0,1.0,1668051071.4988189
899379953.0,4.0,358289700.0,2235.0,24.0,0.47000000000000003,14.083792899999999,100.41979529999999,10.44,2.55400013923645,100.79458618164062,0.06800000369548798,0.0,1.0,1668051071.698974
899579848.0,4.0,358289900.0,2235.0,24.0,0.47000000000000003,14.083791999999999,100.4198,10.42,2.5880000591278076,100.86782836914062,0.03800000250339508,0.0,1.0,1668051071.898869
899799847.0,4.0,358290100.0,2235.0,24.0,0.47000000000000003,14.083791199999999,100.4198047,10.42,2.5990002155303955,101.38067626953125,-0.00800000037997961,0.0,1.0,1668051072.1188679
899979939.0,4.0,358290300.0,2235.0,24.0,0.47000000000000003,14.0837902,100.4198093,10.39,2.503000020980835,102.3838882446289,-0.024000000208616257,0.0,1.0,1668051072.29896
900179878.0,4.0,358290500.0,2235.0,24.0,0.47000000000000003,14.083789,100.41981369999999,10.41,2.5,104.9920654296875,-0.08000000566244125,0.0,1.0,1668051072.498899
900379869.0,4.0,358290700.0,2235.0,24.0,0.47000000000000003,14.083787599999999,100.41981799999999,10.42,2.430000066757202,107.64616394042969,-0.18000000715255737,0.0,1.0,1668051072.69889
900579824.0,4.0,358290900.0,2235.0,24.0,0.47000000000000003,14.083786199999999,100.41982209999999,10.43,2.3510000705718994,109.38325500488281,-0.07500000298023224,0.0,1.0,1668051072.898845
900799824.0,4.0,358291100.0,2235.0,24.0,0.47000000000000003,14.0837848,100.4198261,10.42,2.2870001792907715,110.42842864990234,-0.06599999964237213,0.0,1.0,1668051073.118845
900979867.0,4.0,358291300.0,2235.0,24.0,0.47000000000000003,14.0837834,100.41982999999999,10.42,2.2280001640319824,109.49078369140625,0.04000000283122063,0.0,1.0,1668051073.298888
901179839.0,4.0,358291500.0,2235.0,24.0,0.47000000000000003,14.0837823,100.4198339,10.370000000000001,2.187000036239624,107.9638442993164,0.0690000057220459,0.0,1.0,1668051073.49886
901379874.0,4.0,358291700.0,2235.0,24.0,0.47000000000000003,14.0837814,100.4198378,10.39,2.1030001640319824,104.61196899414062,0.02500000037252903,0.0,1.0,1668051073.698895
901579840.0,4.0,358291900.0,2235.0,24.0,0.47000000000000003,14.0837808,100.4198416,10.39,2.0429999828338623,101.479248046875,-0.07200000435113907,0.0,1.0,1668051073.898861
901799889.0,4.0,358292100.0,2235.0,24.0,0.47000000000000003,14.0837804,100.41984529999999,10.39,2.005000114440918,99.41268920898438,-0.11700000613927841,0.0,1.0,1668051074.11891
901980022.0,4.0,358292300.0,2235.0,24.0,0.47000000000000003,14.083779999999999,100.419849,10.4,1.9540001153945923,97.35176849365234,-0.07200000435113907,0.0,1.0,1668051074.299043
902179873.0,4.0,358292500.0,2235.0,24.0,0.47000000000000003,14.083779799999999,100.41985249999999,10.4,1.8470001220703125,96.53759002685547,-0.05700000375509262,0.0,1.0,1668051074.498894
902379760.0,4.0,358292700.0,2235.0,24.0,0.47000000000000003,14.0837796,100.4198558,10.4,1.8570001125335693,93.65576934814453,-0.125,0.0,1.0,1668051074.698781
902579887.0,4.0,358292900.0,2235.0,24.0,0.47000000000000003,14.083779499999999,100.41985919999999,10.4,1.8030000925064087,92.34588623046875,-0.0860000029206276,0.0,1.0,1668051074.898908
902799839.0,4.0,358293100.0,2235.0,24.0,0.47000000000000003,14.0837796,100.4198624,10.44,1.7300001382827759,91.14254760742188,-0.06100000441074371,0.0,1.0,1668051075.11886
902979895.0,4.0,358293300.0,2235.0,24.0,0.47000000000000003,14.0837796,100.4198656,10.450000000000001,1.724000096321106,90.65191650390625,-0.02800000086426735,0.0,1.0,1668051075.298916
903179817.0,4.0,358293500.0,2235.0,24.0,0.47000000000000003,14.0837797,100.4198687,10.450000000000001,1.6320000886917114,89.42801666259766,-0.015000000596046448,0.0,1.0,1668051075.498838
903399765.0,4.0,358293700.0,2235.0,24.0,0.47000000000000003,14.083779999999999,100.4198717,10.47,1.5520000457763672,87.43683624267578,-0.02500000037252903,0.0,1.0,1668051075.718786
903579941.0,4.0,358293900.0,2235.0,24.0,0.47000000000000003,14.083780299999999,100.4198746,10.47,1.5800000429153442,86.38006591796875,-0.029000001028180122,0.0,1.0,1668051075.898962
903799682.0,4.0,358294100.0,2235.0,24.0,0.47000000000000003,14.083780599999999,100.4198773,10.46,1.4630000591278076,85.760009765625,0.04400000348687172,0.0,1.0,1668051076.118703
903979932.0,4.0,358294300.0,2235.0,24.0,0.47000000000000003,14.0837808,100.41987999999999,10.450000000000001,1.4270000457763672,85.57749938964844,0.006000000052154064,0.0,1.0,1668051076.298953
904179797.0,4.0,358294500.0,2235.0,24.0,0.47000000000000003,14.083781199999999,100.4198826,10.44,1.4540001153945923,85.37696838378906,-0.06800000369548798,0.0,1.0,1668051076.498818
904379890.0,4.0,358294700.0,2235.0,24.0,0.47000000000000003,14.083781499999999,100.4198852,10.43,1.3850001096725464,84.53968048095703,-0.06400000303983688,0.0,1.0,1668051076.698911
904579820.0,4.0,358294900.0,2235.0,24.0,0.47000000000000003,14.0837819,100.4198878,10.43,1.4220000505447388,83.12942504882812,0.012000000104308128,0.0,1.0,1668051076.898841
904799917.0,4.0,358295100.0,2235.0,24.0,0.47000000000000003,14.0837823,100.41989029999999,10.4,1.352000117301941,83.62835693359375,-0.04000000283122063,0.0,1.0,1668051077.118938
904979864.0,4.0,358295300.0,2235.0,24.0,0.47000000000000003,14.0837825,100.41989269999999,10.39,1.2860000133514404,87.37188720703125,-0.005000000353902578,0.0,1.0,1668051077.2988849
905179883.0,4.0,358295500.0,2235.0,24.0,0.47000000000000003,14.083782399999999,100.419895,10.36,1.2120000123977661,92.03988647460938,-0.0010000000474974513,0.0,1.0,1668051077.498904
905379819.0,4.0,358295700.0,2235.0,24.0,0.47000000000000003,14.083782099999999,100.4198971,10.35,1.1670000553131104,97.31949615478516,0.039000000804662704,0.0,1.0,1668051077.69884
905579872.0,4.0,358295900.0,2235.0,24.0,0.47000000000000003,14.0837816,100.419899,10.33,1.0670000314712524,103.28437805175781,-0.015000000596046448,0.0,1.0,1668051077.8988929
905799824.0,4.0,358296100.0,2235.0,24.0,0.47000000000000003,14.083780899999999,100.4199009,10.32,1.1670000553131104,108.97858428955078,0.03100000135600567,0.0,1.0,1668051078.118845
905979825.0,4.0,358296300.0,2235.0,24.0,0.47000000000000003,14.083779999999999,100.41990279999999,10.3,1.0780000686645508,113.51690673828125,0.10600000619888306,0.0,1.0,1668051078.298846
906179773.0,4.0,358296500.0,2235.0,24.0,0.47000000000000003,14.083778899999999,100.4199044,10.290000000000001,1.069000005722046,120.13534545898438,0.018000001087784767,0.0,1.0,1668051078.498794
906379926.0,4.0,358296700.0,2235.0,24.0,0.47000000000000003,14.083777699999999,100.41990589999999,10.290000000000001,1.0200001001358032,126.31803894042969,-0.07200000435113907,0.0,1.0,1668051078.698947
906579990.0,4.0,358296900.0,2235.0,24.0,0.47000000000000003,14.0837764,100.41990729999999,10.31,1.0440000295639038,128.6861114501953,-0.0560000017285347,0.0,1.0,1668051078.899011
906799921.0,4.0,358297100.0,2235.0,24.0,0.47000000000000003,14.0837752,100.4199087,10.31,0.9040000438690186,128.4228973388672,-0.049000002443790436,0.0,1.0,1668051079.118942
906980045.0,4.0,358297300.0,2235.0,24.0,0.47000000000000003,14.0837744,100.4199101,10.31,0.893000066280365,123.72776794433594,0.0560000017285347,0.0,1.0,1668051079.299066
907179850.0,4.0,358297500.0,2235.0,24.0,0.47000000000000003,14.083773899999999,100.4199115,10.31,0.7480000257492065,117.71987915039062,0.03100000135600567,0.0,1.0,1668051079.498871
907379894.0,4.0,358297700.0,2235.0,24.0,0.47000000000000003,14.0837735,100.4199129,10.32,0.7710000276565552,107.93019104003906,-0.03400000184774399,0.0,1.0,1668051079.698915
907579815.0,4.0,358297900.0,2235.0,24.0,0.47000000000000003,14.0837734,100.4199144,10.33,0.8420000672340393,99.83041381835938,-0.04000000283122063,0.0,1.0,1668051079.898836
907799675.0,4.0,358298100.0,2235.0,24.0,0.47000000000000003,14.083773299999999,100.419916,10.36,0.8580000400543213,93.77013397216797,-0.10000000149011612,0.0,1.0,1668051080.118696
907979888.0,4.0,358298300.0,2235.0,24.0,0.47000000000000003,14.0837734,100.41991759999999,10.38,0.89000004529953,90.04451751708984,-0.013000000268220901,0.0,1.0,1668051080.298909
908179877.0,4.0,358298500.0,2235.0,24.0,0.47000000000000003,14.0837735,100.41991929999999,10.38,0.9420000314712524,87.9378890991211,-0.1120000034570694,0.0,1.0,1668051080.498898
908379875.0,4.0,358298700.0,2235.0,24.0,0.47000000000000003,14.0837738,100.41992119999999,10.38,1.0160000324249268,85.30941009521484,0.014000000432133675,0.0,1.0,1668051080.698896
908579897.0,4.0,358298900.0,2235.0,23.0,0.49,14.083773899999999,100.41992309999999,10.370000000000001,1.0940001010894775,87.1155776977539,-0.003000000026077032,0.0,1.0,1668051080.898918
908799868.0,4.0,358299100.0,2235.0,23.0,0.49,14.083774,100.4199252,10.36,1.099000096321106,87.02861785888672,0.005000000353902578,0.0,1.0,1668051081.118889
908979849.0,4.0,358299300.0,2235.0,23.0,0.49,14.0837741,100.4199273,10.35,1.0830000638961792,88.40653991699219,-0.004000000189989805,0.0,1.0,1668051081.29887
909179960.0,4.0,358299500.0,2235.0,23.0,0.49,14.083774,100.4199295,10.370000000000001,1.1080000400543213,90.4967041015625,-0.018000001087784767,0.0,1.0,1668051081.498981
909379795.0,4.0,358299700.0,2235.0,23.0,0.49,14.083773899999999,100.41993169999999,10.370000000000001,1.124000072479248,92.83417510986328,-0.06200000271201134,0.0,1.0,1668051081.698816
909579798.0,4.0,358299900.0,2235.0,23.0,0.49,14.0837737,100.41993389999999,10.39,1.1470000743865967,95.8581771850586,-0.027000000700354576,0.0,1.0,1668051081.898819
909799705.0,4.0,358300100.0,2235.0,23.0,0.49,14.083773299999999,100.4199361,10.4,1.124000072479248,97.17898559570312,-0.06400000303983688,0.0,1.0,1668051082.118726
909979834.0,4.0,358300300.0,2235.0,23.0,0.49,14.083772999999999,100.4199383,10.42,1.158000111579895,99.78759765625,-0.020000001415610313,0.0,1.0,1668051082.298855
910179849.0,4.0,358300500.0,2235.0,23.0,0.49,14.0837726,100.4199405,10.44,1.2160000801086426,99.36587524414062,-0.08800000697374344,0.0,1.0,1668051082.49887
910379887.0,4.0,358300700.0,2235.0,23.0,0.49,14.0837723,100.4199429,10.450000000000001,1.2980000972747803,99.29741668701172,0.036000002175569534,0.0,1.0,1668051082.698908
910579975.0,4.0,358300900.0,2235.0,23.0,0.49,14.083771899999999,100.4199453,10.450000000000001,1.3040000200271606,99.7493667602539,-0.06100000441074371,0.0,1.0,1668051082.8989959
910799859.0,4.0,358301100.0,2235.0,23.0,0.49,14.083771599999999,100.4199477,10.450000000000001,1.3290001153945923,99.89087677001953,-0.026000000536441803,0.0,1.0,1668051083.11888
910979924.0,4.0,358301300.0,2235.0,23.0,0.49,14.083771299999999,100.4199501,10.47,1.2740000486373901,97.01982879638672,0.09800000488758087,0.0,1.0,1668051083.298945
911179797.0,4.0,358301500.0,2235.0,23.0,0.49,14.083771299999999,100.4199526,10.49,1.309000015258789,93.42449951171875,0.005000000353902578,0.0,1.0,1668051083.498818
911379822.0,4.0,358301700.0,2235.0,23.0,0.49,14.083771299999999,100.4199551,10.5,1.2970000505447388,92.09009552001953,-0.02800000086426735,0.0,1.0,1668051083.698843
911579863.0,4.0,358301900.0,2235.0,23.0,0.49,14.0837714,100.4199575,10.5,1.2190001010894775,90.39588928222656,0.17900000512599945,0.0,1.0,1668051083.898884
911799847.0,4.0,358302100.0,2235.0,23.0,0.49,14.0837715,100.4199599,10.48,1.2640000581741333,88.99546813964844,0.15300001204013824,0.0,1.0,1668051084.1188679
911979901.0,4.0,358302300.0,2235.0,23.0,0.49,14.0837715,100.4199622,10.47,1.1890000104904175,89.87413787841797,0.22200001776218414,0.0,1.0,1668051084.298922
912179859.0,4.0,358302500.0,2235.0,23.0,0.49,14.0837714,100.4199644,10.42,1.194000005722046,91.42601776123047,0.34200000762939453,0.0,1.0,1668051084.49888
912380001.0,4.0,358302700.0,2235.0,23.0,0.49,14.083771299999999,100.4199666,10.38,1.156000018119812,92.44950866699219,0.320000022649765,0.0,1.0,1668051084.699022
912579936.0,4.0,358302900.0,2235.0,23.0,0.49,14.0837711,100.4199687,10.34,1.0789999961853027,94.52706909179688,0.2510000169277191,0.0,1.0,1668051084.898957
912799809.0,4.0,358303100.0,2235.0,23.0,0.49,14.0837708,100.4199708,10.290000000000001,1.096000075340271,99.22728729248047,0.125,0.0,1.0,1668051085.11883
912979805.0,4.0,358303300.0,2235.0,24.0,0.47000000000000003,14.083770099999999,100.41997289999999,10.32,1.1100000143051147,104.3563461303711,-0.09100000560283661,0.0,1.0,1668051085.298826
913179777.0,4.0,358303500.0,2235.0,24.0,0.47000000000000003,14.083769199999999,100.4199751,10.36,1.156000018119812,109.28312683105469,-0.013000000268220901,0.0,1.0,1668051085.498798
913379809.0,4.0,358303700.0,2235.0,24.0,0.47000000000000003,14.0837683,100.4199773,10.39,1.1990000009536743,110.21276092529297,-0.01900000125169754,0.0,1.0,1668051085.69883
913579896.0,4.0,358303900.0,2235.0,24.0,0.47000000000000003,14.083767499999999,100.4199794,10.38,1.1890000104904175,111.4916763305664,0.08500000089406967,0.0,1.0,1668051085.898917
913799863.0,4.0,358304100.0,2235.0,24.0,0.47000000000000003,14.0837668,100.41998149999999,10.38,1.1850000619888306,110.04963684082031,0.04700000211596489,0.0,1.0,1668051086.118884
913979911.0,4.0,358304300.0,2235.0,24.0,0.47000000000000003,14.0837662,100.4199835,10.39,1.1299999952316284,107.89924621582031,-0.014000000432133675,0.0,1.0,1668051086.298932
914179861.0,4.0,358304500.0,2235.0,24.0,0.47000000000000003,14.0837659,100.41998559999999,10.39,1.1780000925064087,101.8810806274414,0.010000000707805157,0.0,1.0,1668051086.498882
914379940.0,4.0,358304700.0,2235.0,24.0,0.47000000000000003,14.0837658,100.4199877,10.41,1.0910000801086426,96.02156066894531,-0.07100000232458115,0.0,1.0,1668051086.698961
914579941.0,4.0,358304900.0,2235.0,24.0,0.47000000000000003,14.083765999999999,100.4199898,10.43,1.1370000839233398,91.62593841552734,-0.055000003427267075,0.0,1.0,1668051086.898962
914799802.0,4.0,358305100.0,2235.0,24.0,0.47000000000000003,14.0837662,100.4199919,10.450000000000001,1.1750000715255737,88.3099365234375,0.005000000353902578,0.0,1.0,1668051087.118823
914979859.0,4.0,358305300.0,2235.0,24.0,0.47000000000000003,14.0837664,100.4199941,10.43,1.124000072479248,87.21891021728516,0.09800000488758087,0.0,1.0,1668051087.29888
915179889.0,4.0,358305500.0,2235.0,24.0,0.47000000000000003,14.083766599999999,100.41999609999999,10.39,1.1220000982284546,86.73150634765625,0.32200002670288086,0.0,1.0,1668051087.49891
915379837.0,4.0,358305700.0,2235.0,24.0,0.47000000000000003,14.0837667,100.4199982,10.28,1.152999997138977,87.56571960449219,0.6860000491142273,0.0,1.0,1668051087.698858
