TimeUS,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOfsX,MOfsY,MOfsZ,Health,S,timestamp
903519730.0,-314.0,291.0,115.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,903519716.0,1668051075.838751
903619676.0,-315.0,291.0,117.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,903619665.0,1668051075.938697
903719733.0,-314.0,292.0,117.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,903719723.0,1668051076.038754
903819728.0,-312.0,291.0,116.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,903819717.0,1668051076.138749
903919789.0,-312.0,291.0,118.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,903919775.0,1668051076.23881
904019670.0,-313.0,292.0,118.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,904019657.0,1668051076.338691
904119728.0,-315.0,294.0,117.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,904119718.0,1668051076.438749
904219674.0,-312.0,292.0,116.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,904219664.0,1668051076.538695
904319688.0,-310.0,291.0,117.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,904319678.0,1668051076.638709
904419753.0,-304.0,289.0,121.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,904419743.0,1668051076.738774
904519666.0,-327.0,300.0,132.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,904519655.0,1668051076.838687
904619802.0,-299.0,286.0,132.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,904619791.0,1668051076.938823
904719658.0,-304.0,290.0,148.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,904719647.0,1668051077.038679
904819845.0,-301.0,288.0,150.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,904819835.0,1668051077.138866
904919664.0,-297.0,289.0,151.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,904919653.0,1668051077.238685
905019759.0,-303.0,289.0,152.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,905019745.0,1668051077.33878
905119817.0,-303.0,289.0,149.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,905119803.0,1668051077.438838
905219841.0,-297.0,286.0,147.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,905219831.0,1668051077.538862
905319742.0,-310.0,292.0,148.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,905319731.0,1668051077.638763
905419659.0,-312.0,291.0,142.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,905419648.0,1668051077.73868
905519810.0,-322.0,292.0,141.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,905519795.0,1668051077.838831
905619698.0,-322.0,291.0,141.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,905619687.0,1668051077.938719
905719719.0,-321.0,287.0,142.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,905719708.0,1668051078.03874
905819672.0,-322.0,281.0,145.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,905819661.0,1668051078.138693
905919768.0,-320.0,276.0,144.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,905919758.0,1668051078.238789
906019693.0,-318.0,270.0,145.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,906019682.0,1668051078.338714
906119761.0,-319.0,266.0,144.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,906119751.0,1668051078.438782
906219768.0,-324.0,262.0,142.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,906219757.0,1668051078.538789
906319701.0,-333.0,260.0,139.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,906319691.0,1668051078.638722
906419807.0,-324.0,255.0,129.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,906419797.0,1668051078.738828
906519717.0,-341.0,259.0,126.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,906519707.0,1668051078.838738
906619744.0,-334.0,256.0,114.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,906619685.0,1668051078.938765
906719703.0,-347.0,260.0,108.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,906719693.0,1668051079.038724
906819816.0,-348.0,259.0,101.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,906819806.0,1668051079.138837
906919796.0,-343.0,257.0,96.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,906919786.0,1668051079.238817
907019823.0,-348.0,259.0,97.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,907019809.0,1668051079.338844
907119759.0,-345.0,259.0,95.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,907119748.0,1668051079.43878
907219823.0,-344.0,259.0,100.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,907219813.0,1668051079.5388439
907319751.0,-347.0,260.0,101.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,907319741.0,1668051079.638772
907419734.0,-343.0,259.0,104.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,907419723.0,1668051079.738755
907519762.0,-343.0,259.0,110.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,907519747.0,1668051079.838783
907619671.0,-343.0,262.0,110.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,907619661.0,1668051079.938692
907719768.0,-338.0,260.0,113.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,907719757.0,1668051080.038789
907819711.0,-340.0,261.0,117.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,907819701.0,1668051080.138732
907919765.0,-339.0,259.0,117.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,907919755.0,1668051080.238786
908019730.0,-338.0,261.0,119.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,908019719.0,1668051080.338751
908119693.0,-339.0,261.0,122.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,908119569.0,1668051080.438714
908219739.0,-339.0,260.0,124.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,908219729.0,1668051080.53876
908319700.0,-337.0,259.0,123.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,908319690.0,1668051080.638721
908419748.0,-339.0,261.0,124.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,908419715.0,1668051080.738769
908519663.0,-334.0,259.0,119.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,908519653.0,1668051080.838684
908619735.0,-336.0,261.0,121.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,908619716.0,1668051080.938756
908719718.0,-335.0,260.0,124.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,908719708.0,1668051081.038739
908819766.0,-343.0,262.0,130.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,908819755.0,1668051081.138787
908919746.0,-327.0,258.0,130.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,908919735.0,1668051081.238767
909019772.0,-343.0,262.0,138.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,909019761.0,1668051081.338793
909119751.0,-331.0,256.0,135.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,909119741.0,1668051081.438772
909219749.0,-333.0,259.0,135.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,909219738.0,1668051081.53877
909319797.0,-334.0,259.0,135.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,909319786.0,1668051081.638818
909419726.0,-341.0,260.0,137.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,909419716.0,1668051081.738747
909519786.0,-329.0,257.0,130.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,909519772.0,1668051081.8388069
909619581.0,-341.0,261.0,132.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,909619570.0,1668051081.938602
909719790.0,-336.0,258.0,128.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,909719779.0,1668051082.038811
909819763.0,-338.0,259.0,129.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,909819753.0,1668051082.138784
909919732.0,-337.0,257.0,131.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,909919663.0,1668051082.238753
910019778.0,-337.0,257.0,131.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,910019764.0,1668051082.338799
910119708.0,-341.0,259.0,131.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,910119698.0,1668051082.438729
910219737.0,-329.0,255.0,126.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,910219726.0,1668051082.538758
910319694.0,-348.0,262.0,127.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,910319683.0,1668051082.638715
910419790.0,-335.0,257.0,118.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,910419779.0,1668051082.738811
910519751.0,-343.0,262.0,119.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,910519715.0,1668051082.838772
910619801.0,-339.0,261.0,113.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,910619791.0,1668051082.938822
910719749.0,-341.0,264.0,103.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,910719738.0,1668051083.03877
910819679.0,-345.0,266.0,103.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,910819668.0,1668051083.1387
910919702.0,-343.0,265.0,105.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,910919692.0,1668051083.238723
911019687.0,-338.0,264.0,104.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,911019677.0,1668051083.338708
911119838.0,-340.0,264.0,109.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,911119827.0,1668051083.438859
911219691.0,-336.0,261.0,112.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,911219681.0,1668051083.538712
911319761.0,-337.0,261.0,115.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,911319751.0,1668051083.638782
911419837.0,-335.0,262.0,121.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,911419826.0,1668051083.738858
911519760.0,-339.0,264.0,126.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,911519662.0,1668051083.8387809
911619793.0,-334.0,260.0,121.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,911619783.0,1668051083.938814
911719684.0,-330.0,261.0,123.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,911719673.0,1668051084.0387049
911819743.0,-331.0,259.0,126.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,911819733.0,1668051084.138764
911919698.0,-329.0,258.0,123.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,911919687.0,1668051084.238719
912019734.0,-332.0,260.0,120.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,912019723.0,1668051084.338755
912119727.0,-334.0,261.0,124.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,912119716.0,1668051084.438748
912219741.0,-339.0,265.0,135.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,912219731.0,1668051084.538762
912319679.0,-341.0,264.0,135.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,912319669.0,1668051084.6387
912419832.0,-336.0,263.0,139.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,912419821.0,1668051084.738853
912519798.0,-344.0,266.0,142.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,912519784.0,1668051084.838819
912619683.0,-336.0,261.0,141.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,912619672.0,1668051084.938704
912719739.0,-339.0,260.0,149.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,912719728.0,1668051085.03876
912819696.0,-340.0,258.0,151.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,912819686.0,1668051085.138717
912919711.0,-333.0,256.0,147.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,912919700.0,1668051085.238732
913019672.0,-335.0,255.0,146.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,913019661.0,1668051085.338693
913119750.0,-339.0,257.0,144.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,913119739.0,1668051085.438771
913219843.0,-333.0,255.0,138.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,913219788.0,1668051085.538864
913319759.0,-337.0,255.0,132.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,913319749.0,1668051085.6387799
913419734.0,-342.0,258.0,126.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,913419723.0,1668051085.738755
913519838.0,-348.0,264.0,124.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,913519827.0,1668051085.838859
913619798.0,-351.0,265.0,108.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,913619788.0,1668051085.938819
913719713.0,-348.0,263.0,100.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,913719702.0,1668051086.038734
913819715.0,-349.0,263.0,100.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,913819705.0,1668051086.138736
913919673.0,-345.0,262.0,101.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,913919653.0,1668051086.238694
914019790.0,-343.0,262.0,97.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,914019780.0,1668051086.338811
914119680.0,-345.0,261.0,101.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,914119670.0,1668051086.438701
914219754.0,-344.0,261.0,103.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,914219744.0,1668051086.538775
914319777.0,-348.0,260.0,109.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,914319766.0,1668051086.638798
914419719.0,-339.0,258.0,111.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,914419709.0,1668051086.73874
914519763.0,-343.0,259.0,117.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,914519753.0,1668051086.838784
914619683.0,-339.0,256.0,115.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,914619673.0,1668051086.938704
914719798.0,-334.0,254.0,117.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,914719739.0,1668051087.038819
914819648.0,-334.0,252.0,120.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,914819637.0,1668051087.138669
914919757.0,-334.0,252.0,119.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,914919746.0,1668051087.2387779
915019663.0,-335.0,253.0,119.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,915019653.0,1668051087.338684
915119793.0,-337.0,253.0,119.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,915119782.0,1668051087.438814
915219767.0,-334.0,253.0,121.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,915219728.0,1668051087.538788
915319766.0,-339.0,253.0,124.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,915319755.0,1668051087.638787
915419825.0,-330.0,250.0,123.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,915419811.0,1668051087.738846
915519732.0,-346.0,257.0,133.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,915519721.0,1668051087.838753
915619871.0,-337.0,252.0,129.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,915619860.0,1668051087.938892
915719706.0,-339.0,252.0,132.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,915719695.0,1668051088.038727
915819748.0,-337.0,250.0,136.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,915819731.0,1668051088.138769
915919684.0,-342.0,252.0,139.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,915919673.0,1668051088.238705
916019725.0,-340.0,250.0,141.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,916019661.0,1668051088.338746
916119747.0,-343.0,251.0,142.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,916119737.0,1668051088.438768
916219690.0,-342.0,252.0,139.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,916219680.0,1668051088.538711
916319773.0,-344.0,252.0,141.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,916319717.0,1668051088.638794
916419677.0,-341.0,252.0,139.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,916419667.0,1668051088.738698
916519802.0,-347.0,256.0,141.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,916519792.0,1668051088.838823
916619686.0,-343.0,256.0,138.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,916619675.0,1668051088.9387069
916719785.0,-349.0,259.0,139.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,916719774.0,1668051089.038806
916819640.0,-347.0,256.0,135.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,916819593.0,1668051089.138661
916919812.0,-345.0,254.0,127.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,916919801.0,1668051089.238833
917019733.0,-337.0,252.0,123.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,917019723.0,1668051089.338754
917119698.0,-348.0,260.0,122.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,917119672.0,1668051089.438719
917219769.0,-340.0,256.0,118.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,917219710.0,1668051089.53879
917319714.0,-346.0,259.0,118.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,917319704.0,1668051089.638735
917419820.0,-345.0,257.0,117.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,917419810.0,1668051089.738841
917519730.0,-335.0,254.0,118.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,917519720.0,1668051089.838751
917619770.0,-338.0,255.0,115.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,917619759.0,1668051089.938791
917719766.0,-335.0,253.0,115.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,917719756.0,1668051090.038787
917819767.0,-344.0,259.0,121.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,917819756.0,1668051090.138788
917919763.0,-339.0,256.0,118.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,917919753.0,1668051090.238784
918019758.0,-343.0,258.0,117.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,918019748.0,1668051090.338779
918119737.0,-339.0,256.0,119.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,918119727.0,1668051090.438758
918219688.0,-343.0,257.0,121.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,918219677.0,1668051090.538709
918319745.0,-340.0,256.0,122.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,918319734.0,1668051090.638766
918419714.0,-340.0,256.0,122.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,918419684.0,1668051090.738735
918519726.0,-344.0,258.0,124.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,918519716.0,1668051090.838747
918619697.0,-344.0,258.0,123.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,918619685.0,1668051090.938718
918719848.0,-343.0,257.0,125.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,918719783.0,1668051091.038869
918819786.0,-343.0,257.0,124.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,918819775.0,1668051091.138807
918919682.0,-339.0,256.0,124.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,918919672.0,1668051091.238703
919019722.0,-342.0,258.0,125.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,919019712.0,1668051091.338743
919119676.0,-345.0,259.0,125.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,919119666.0,1668051091.438697
919219749.0,-342.0,259.0,124.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,919219739.0,1668051091.53877
919319693.0,-346.0,262.0,125.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,919319682.0,1668051091.638714
919419767.0,-343.0,260.0,123.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,919419756.0,1668051091.738788
919519840.0,-345.0,261.0,123.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,919519829.0,1668051091.838861
919619808.0,-345.0,261.0,120.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,919619721.0,1668051091.938829
919719781.0,-345.0,262.0,118.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,919719770.0,1668051092.038802
919819738.0,-342.0,261.0,121.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,919819728.0,1668051092.138759
919919710.0,-345.0,263.0,121.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,919919699.0,1668051092.238731
920019679.0,-342.0,261.0,118.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,920019669.0,1668051092.3387
920119792.0,-343.0,259.0,117.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,920119781.0,1668051092.438813
920219705.0,-339.0,258.0,116.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,920219694.0,1668051092.538726
920319839.0,-340.0,257.0,117.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,920319828.0,1668051092.63886
920419712.0,-335.0,256.0,117.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,920419701.0,1668051092.738733
920519755.0,-342.0,258.0,119.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,920519745.0,1668051092.8387759
920619732.0,-338.0,256.0,115.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,920619722.0,1668051092.938753
920719626.0,-342.0,259.0,116.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,920719560.0,1668051093.038647
920819747.0,-340.0,257.0,120.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,920819737.0,1668051093.138768
920919702.0,-341.0,256.0,118.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,920919672.0,1668051093.238723
921019708.0,-339.0,255.0,118.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,921019697.0,1668051093.338729
921119675.0,-345.0,258.0,122.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,921119665.0,1668051093.438696
921219765.0,-344.0,258.0,126.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,921219755.0,1668051093.538786
921319705.0,-344.0,258.0,123.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,921319695.0,1668051093.638726
921419789.0,-345.0,257.0,121.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,921419779.0,1668051093.73881
921519774.0,-344.0,255.0,119.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,921519738.0,1668051093.838795
921619679.0,-349.0,258.0,115.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,921619668.0,1668051093.9387
921719840.0,-346.0,257.0,114.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,921719830.0,1668051094.038861
921819722.0,-346.0,257.0,116.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,921819712.0,1668051094.138743
921919827.0,-343.0,255.0,118.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,921919816.0,1668051094.238848
922019679.0,-349.0,259.0,121.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,922019668.0,1668051094.3387
922119776.0,-344.0,258.0,120.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,922119762.0,1668051094.438797
922219676.0,-344.0,259.0,124.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,922219665.0,1668051094.538697
922319782.0,-339.0,257.0,122.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,922319764.0,1668051094.638803
922419802.0,-349.0,259.0,132.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,922419743.0,1668051094.738823
922519686.0,-339.0,255.0,134.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,922519675.0,1668051094.838707
922619716.0,-340.0,255.0,139.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,922619706.0,1668051094.938737
922719657.0,-348.0,256.0,148.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,922719646.0,1668051095.038678
922819776.0,-336.0,250.0,148.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,922819764.0,1668051095.138797
922919654.0,-342.0,255.0,155.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,922919644.0,1668051095.2386749
923019743.0,-339.0,252.0,155.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,923019732.0,1668051095.338764
923119699.0,-340.0,254.0,156.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,923119688.0,1668051095.43872
923219843.0,-342.0,254.0,157.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,923219832.0,1668051095.538864
923319782.0,-346.0,254.0,154.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,923319772.0,1668051095.638803
923419671.0,-348.0,256.0,158.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,923419644.0,1668051095.738692
923519726.0,-349.0,256.0,158.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,923519716.0,1668051095.838747
923619734.0,-348.0,253.0,155.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,923619724.0,1668051095.938755
923719812.0,-350.0,253.0,153.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,923719801.0,1668051096.038833
923819640.0,-352.0,253.0,156.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,923819630.0,1668051096.138661
923919822.0,-354.0,251.0,156.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,923919811.0,1668051096.238843
924019852.0,-353.0,247.0,153.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,924019841.0,1668051096.338873
924119767.0,-356.0,246.0,156.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,924119756.0,1668051096.438788
924219718.0,-356.0,242.0,153.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,924219707.0,1668051096.538739
924319738.0,-354.0,238.0,151.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,924319654.0,1668051096.638759
924419797.0,-356.0,233.0,150.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,924419787.0,1668051096.738818
924519722.0,-360.0,230.0,150.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,924519711.0,1668051096.838743
924619744.0,-353.0,223.0,142.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,924619730.0,1668051096.938765
924719689.0,-364.0,223.0,141.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,924719678.0,1668051097.0387099
924819723.0,-364.0,220.0,137.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,924819712.0,1668051097.1387439
924919724.0,-370.0,219.0,134.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,924919637.0,1668051097.238745
925019819.0,-367.0,214.0,131.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,925019748.0,1668051097.33884
925119786.0,-371.0,212.0,129.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,925119775.0,1668051097.438807
925219685.0,-374.0,211.0,132.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,925219674.0,1668051097.538706
925319759.0,-372.0,211.0,128.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,925319749.0,1668051097.6387799
925419700.0,-375.0,209.0,131.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,925419690.0,1668051097.738721
925519757.0,-371.0,208.0,139.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,925519746.0,1668051097.838778
925619729.0,-373.0,209.0,141.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,925619718.0,1668051097.93875
925719774.0,-375.0,210.0,145.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,925719763.0,1668051098.038795
925819842.0,-364.0,205.0,149.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,925819831.0,1668051098.138863
