TimeUS,TPX,TPY,PX,PY,TVX,TVY,VX,VY,TAX,TAY,AX,AY,timestamp
432187272.0,49.00302505493164,-28.840551376342773,48.90813064575195,-28.83689308166504,-0.5671787261962891,0.2698214650154114,-0.6517884731292725,0.31009700894355774,0.4654041826725006,0.18258076906204224,0.5672104358673096,0.26884713768959045,1668050604.506293
432286802.0,48.93635559082031,-28.81319808959961,48.83323287963867,-28.80367088317871,-0.5710278153419495,0.26535770297050476,-0.6192920804023743,0.3252890706062317,0.4626908004283905,0.16877643764019012,0.5745118856430054,0.220580592751503,1668050604.605823
432386804.0,48.86838912963867,-28.785640716552734,48.75498580932617,-28.771413803100586,-0.5715956687927246,0.26198136806488037,-0.6343907117843628,0.3206367790699005,0.4979768693447113,0.17976191639900208,0.6021310091018677,0.19724760949611664,1668050604.705825
432486767.0,48.79939651489258,-28.757957458496094,48.67793273925781,-28.739782333374023,-0.5728653073310852,0.2591122090816498,-0.6646258234977722,0.2968321144580841,0.54712975025177,0.17399173974990845,0.5522817969322205,0.16658075153827667,1668050604.805788
432586865.0,48.72947311401367,-28.73017692565918,48.601375579833984,-28.709794998168945,-0.5736454725265503,0.25701555609703064,-0.6554217338562012,0.29391998052597046,0.599944531917572,0.18654929101467133,0.5014123916625977,0.0752141997218132,1668050604.905886
432686876.0,48.65909194946289,-28.702533721923828,48.52396011352539,-28.68245506286621,-0.5713151693344116,0.2554939091205597,-0.6458688974380493,0.2906971871852875,0.6512073278427124,0.17159512639045715,0.49669554829597473,0.048583023250103,1668050605.005897
432786813.0,48.58832550048828,-28.675161361694336,48.444847106933594,-28.6591739654541,-0.5649275779724121,0.2557542026042938,-0.6548653841018677,0.2624032199382782,0.6999108791351318,0.22401568293571472,0.5308672189712524,0.018614348024129868,1668050605.105834
432886865.0,48.517494201660156,-28.648277282714844,48.368186950683594,-28.635719299316406,-0.5588506460189819,0.2535838186740875,-0.6819344758987427,0.2386060208082199,0.7408979535102844,0.2511911988258362,0.5795688033103943,0.04416599124670029,1668050605.205886
432986832.0,48.44677734375,-28.62199592590332,48.29188919067383,-28.610746383666992,-0.5513884425163269,0.2484087496995926,-0.67855304479599,0.2289930135011673,0.770269513130188,0.25821009278297424,0.6424896717071533,0.08393272012472153,1668050605.305853
433086998.0,48.37617111206055,-28.596332550048828,48.21553421020508,-28.58559799194336,-0.5423906445503235,0.2419603168964386,-0.6685338616371155,0.22535602748394012,0.7686008810997009,0.24268698692321777,0.6940815448760986,0.13787631690502167,1668050605.406019
433187071.0,48.30620193481445,-28.57146644592285,48.13859176635742,-28.55992889404297,-0.53130704164505,0.2340584695339203,-0.6487592458724976,0.2184642106294632,0.7817162871360779,0.22659535706043243,0.7384397983551025,0.16582223773002625,1668050605.506092
433286827.0,48.23656463623047,-28.547292709350586,48.06528091430664,-28.534940719604492,-0.522946298122406,0.2259555459022522,-0.648327112197876,0.20602788031101227,0.7790926694869995,0.20798857510089874,0.7383036613464355,0.16772398352622986,1668050605.605848
433386834.0,48.16740036010742,-28.523841857910156,47.99518966674805,-28.510305404663086,-0.5170570015907288,0.2172412872314453,-0.6312574744224548,0.1987808793783188,0.742177426815033,0.1905180960893631,0.709060549736023,0.15077078342437744,1668050605.705855
433486908.0,48.09861755371094,-28.50111961364746,47.925350189208984,-28.488786697387695,-0.5107609629631042,0.21098147332668304,-0.6051476001739502,0.19428180158138275,0.7592298984527588,0.2215048372745514,0.6658031344413757,0.10759003460407257,1668050605.805929
433586799.0,48.03065490722656,-28.47915267944336,47.8548469543457,-28.47011947631836,-0.5017493367195129,0.20797927677631378,-0.5758703351020813,0.1955634504556656,0.7744429111480713,0.2462691068649292,0.6216773390769958,0.10953721404075623,1668050605.90582
433686744.0,47.96333312988281,-28.45774269104004,47.78549575805664,-28.451934814453125,-0.49234771728515625,0.20577165484428406,-0.5742150545120239,0.185369074344635,0.7888832688331604,0.2846052348613739,0.6051884889602661,0.1136598065495491,1668050606.005765
433786760.0,47.89669418334961,-28.436851501464844,47.71559143066406,-28.433916091918945,-0.4812611937522888,0.20338699221611023,-0.5640976428985596,0.17002446949481964,0.8415753245353699,0.29914623498916626,0.5710657238960266,0.12243683636188507,1668050606.105781
433886887.0,47.83084487915039,-28.41648292541504,47.64853286743164,-28.417377471923828,-0.47203168272972107,0.20198959112167358,-0.56447833776474,0.16033488512039185,0.8422350287437439,0.3370157480239868,0.6018807888031006,0.11283796280622482,1668050606.205908
433987022.0,47.76563262939453,-28.39658546447754,47.57910919189453,-28.401447296142578,-0.45998457074165344,0.200672447681427,-0.5662214756011963,0.14257802069187164,0.859898030757904,0.32383307814598083,0.6126033067703247,0.14604023098945618,1668050606.306043
434086896.0,47.70151138305664,-28.37735366821289,47.50934982299805,-28.387462615966797,-0.44755271077156067,0.2002064287662506,-0.5634782314300537,0.14002011716365814,0.8446307182312012,0.3297969102859497,0.6701524257659912,0.18189240992069244,1668050606.405917
434187090.0,47.637821197509766,-28.35866355895996,47.43787384033203,-28.37529945373535,-0.4343438148498535,0.20032429695129395,-0.5596075057983398,0.12733294069766998,0.8790590763092041,0.3381517827510834,0.7059921026229858,0.23730070888996124,1668050606.506111
434286774.0,47.57465362548828,-28.34065055847168,47.36993408203125,-28.362899780273438,-0.42520853877067566,0.19905894994735718,-0.5358513593673706,0.13652488589286804,0.8491618633270264,0.3263450562953949,0.7494332790374756,0.2769402265548706,1668050606.605795
434386830.0,47.51186752319336,-28.323331832885742,47.30418014526367,-28.35066032409668,-0.41851988434791565,0.19701814651489258,-0.5148385763168335,0.13956430554389954,0.8394882678985596,0.32424452900886536,0.7593692541122437,0.2749568223953247,1668050606.705851
434486781.0,47.44943618774414,-28.306739807128906,47.241146087646484,-28.33797264099121,-0.41480910778045654,0.19362574815750122,-0.4898890554904938,0.15431718528270721,0.7862107157707214,0.2711356282234192,0.7456555962562561,0.2964171767234802,1668050606.8058019
434586816.0,47.38723373413086,-28.29088020324707,47.17966079711914,-28.325641632080078,-0.41305476427078247,0.1896182745695114,-0.4861687421798706,0.15471294522285461,0.7695887684822083,0.27032211422920227,0.7524008750915527,0.29007023572921753,1668050606.905837
434686785.0,47.32532501220703,-28.275794982910156,47.12045669555664,-28.311779022216797,-0.41350993514060974,0.18331316113471985,-0.46487703919410706,0.1610291600227356,0.7372407913208008,0.23469477891921997,0.7153677940368652,0.2841554284095764,1668050607.005806
434786782.0,47.26360321044922,-28.261444091796875,47.06269836425781,-28.296581268310547,-0.4152243733406067,0.17507392168045044,-0.4454532265663147,0.17379532754421234,0.7138413786888123,0.19829654693603516,0.7141059637069702,0.2803437113761902,1668050607.105803
434887073.0,47.20185470581055,-28.24776268005371,47.0079231262207,-28.280406951904297,-0.4196378290653229,0.1655014455318451,-0.432614803314209,0.180879145860672,0.6844444274902344,0.16054175794124603,0.7004886269569397,0.27362507581710815,1668050607.206094
434986753.0,47.140926361083984,-28.234880447387695,46.951839447021484,-28.264135360717773,-0.42160001397132874,0.15543635189533234,-0.40971094369888306,0.1907220482826233,0.6669641733169556,0.12493995577096939,0.6991531252861023,0.24882563948631287,1668050607.305774
435086822.0,47.07996368408203,-28.222585678100586,46.896053314208984,-28.245269775390625,-0.4235793352127075,0.14242127537727356,-0.4117986559867859,0.1936439424753189,0.6293896436691284,0.08062373846769333,0.6824859380722046,0.2599228322505951,1668050607.405843
435187126.0,47.0193977355957,-28.2109375,46.838768005371094,-28.22466468811035,-0.4235436022281647,0.1272292286157608,-0.3888014256954193,0.203996479511261,0.6400030851364136,0.049699291586875916,0.671819806098938,0.2067166417837143,1668050607.506147
435286772.0,46.95917892456055,-28.199909210205078,46.781272888183594,-28.202606201171875,-0.42292797565460205,0.11013950407505035,-0.4158526659011841,0.19309325516223907,0.6346361637115479,0.006769351661205292,0.644169270992279,0.16921629011631012,1668050607.605793
435386852.0,46.89924240112305,-28.18946647644043,46.72176742553711,-28.179271697998047,-0.42001602053642273,0.09129288792610168,-0.3969014585018158,0.19261060655117035,0.6660564541816711,-0.033796053379774094,0.6150935888290405,0.1202738955616951,1668050607.705873
435486775.0,46.83965301513672,-28.179616928100586,46.66424560546875,-28.156566619873047,-0.4187770485877991,0.07259874790906906,-0.4003065824508667,0.1920374482870102,0.6672307252883911,-0.060816600918769836,0.6341827511787415,0.06390178203582764,1668050607.805796
435586913.0,46.78034973144531,-28.170333862304688,46.60759353637695,-28.1341552734375,-0.4181584417819977,0.05373385176062584,-0.4080919623374939,0.17991134524345398,0.6686867475509644,-0.10009925812482834,0.6688066124916077,0.05872855708003044,1668050607.905934
435686897.0,46.72147750854492,-28.161638259887695,46.55157470703125,-28.114959716796875,-0.4178069233894348,0.03761523216962814,-0.394681841135025,0.1607224941253662,0.6491219997406006,-0.08090804517269135,0.6682960987091064,0.007595491129904985,1668050608.005918
435786880.0,46.66275405883789,-28.153480529785156,46.49480056762695,-28.09905433654785,-0.41660013794898987,0.024345584213733673,-0.3826562762260437,0.14681993424892426,0.6580367684364319,-0.0581321083009243,0.6431304812431335,-0.06290850043296814,1668050608.105901
435886779.0,46.60451126098633,-28.145893096923828,46.44194412231445,-28.08538246154785,-0.41888880729675293,0.012845759280025959,-0.3749253749847412,0.1263878345489502,0.6239169836044312,-0.03968999907374382,0.6306503415107727,-0.08043678849935532,1668050608.2058
435986787.0,46.54657745361328,-28.138839721679688,46.38771438598633,-28.07482147216797,-0.41954874992370605,0.004012551158666611,-0.3853566646575928,0.09564634412527084,0.6214612126350403,0.005864887032657862,0.5997716784477234,-0.08902226388454437,1668050608.305808
436086812.0,46.488895416259766,-28.132308959960938,46.33372116088867,-28.067657470703125,-0.4203241765499115,-0.001865291502326727,-0.3833971321582794,0.06558682769536972,0.6118988394737244,0.035110171884298325,0.5644860863685608,-0.08882349729537964,1668050608.405833
436187008.0,46.43147277832031,-28.126300811767578,46.27867889404297,-28.064496994018555,-0.4200502336025238,-0.004310540854930878,-0.38486430048942566,0.0440310463309288,0.6222332715988159,0.0958927646279335,0.5523999929428101,-0.08937028795480728,1668050608.506029
436286837.0,46.37430191040039,-28.12082290649414,46.22291946411133,-28.064855575561523,-0.4190690517425537,-0.003786935703828931,-0.37771761417388916,0.019069593399763107,0.626118004322052,0.14689742028713226,0.5468268394470215,-0.045013681054115295,1668050608.605858
436386831.0,46.31737518310547,-28.115875244140625,46.16549301147461,-28.068336486816406,-0.416290283203125,-0.0006182622746564448,-0.4027743339538574,-0.009768219664692879,0.6540707945823669,0.1937984824180603,0.5882852673530579,0.04419361799955368,1668050608.705852
436486728.0,46.26071548461914,-28.111434936523438,46.11026382446289,-28.072765350341797,-0.414763480424881,0.0035379123874008656,-0.3868235647678375,-0.020726174116134644,0.6414169669151306,0.25786083936691284,0.6101144552230835,0.09232652187347412,1668050608.805749
436586835.0,46.204349517822266,-28.107372283935547,46.05583953857422,-28.077280044555664,-0.41337502002716064,0.009960474446415901,-0.39197075366973877,-0.026084264740347862,0.5897282361984253,0.4316634237766266,0.6278822422027588,0.15968535840511322,1668050608.905856
436686916.0,46.148109436035156,-28.103145599365234,46.0059700012207,-28.08194351196289,-0.4188902676105499,0.024854617193341255,-0.3719691038131714,-0.02311910316348076,0.46445342898368835,0.6152098178863525,0.589802622795105,0.24854028224945068,1668050609.005937
436786793.0,46.091957092285156,-28.09771728515625,45.95893096923828,-28.08559226989746,-0.43239912390708923,0.05223699286580086,-0.3600199520587921,0.008246294222772121,0.38254812359809875,0.7281445264816284,0.517888605594635,0.3905695676803589,1668050609.105814
436886838.0,46.03496551513672,-28.08989715576172,45.91294860839844,-28.08432388305664,-0.45220065116882324,0.08687230199575424,-0.37917235493659973,0.02200274169445038,0.3067459762096405,0.757963240146637,0.4389265775680542,0.5610505938529968,1668050609.205859
436986922.0,45.97697830200195,-28.078929901123047,45.86658477783203,-28.07767105102539,-0.4758584797382355,0.12590231001377106,-0.38088077306747437,0.07739831507205963,0.22915111482143402,0.8488500714302063,0.36259594559669495,0.6563100218772888,1668050609.305943
437086896.0,45.91758728027344,-28.064186096191406,45.81832504272461,-28.066532135009766,-0.5019719004631042,0.1696321964263916,-0.4058504104614258,0.12386476248502731,0.22592729330062866,0.7820323705673218,0.28922733664512634,0.7810319066047668,1668050609.405917
437187114.0,45.85667037963867,-28.04530143737793,45.7667236328125,-28.051010131835938,-0.527646541595459,0.2154747098684311,-0.4254758656024933,0.1698789745569229,0.2238970547914505,0.7538909912109375,0.26331061124801636,0.8195486068725586,1668050609.506135
437286839.0,45.794071197509766,-28.022172927856445,45.71209716796875,-28.02843475341797,-0.5517604351043701,0.2579086720943451,-0.4484322965145111,0.23269259929656982,0.2315881997346878,0.6888534426689148,0.25327518582344055,0.811123788356781,1668050609.60586
437386758.0,45.72991180419922,-27.99494171142578,45.65317153930664,-27.99883460998535,-0.5725065469741821,0.2957860231399536,-0.4682997465133667,0.29054078459739685,0.250257670879364,0.6280202269554138,0.27275222539901733,0.7783167958259583,1668050609.705779
437486801.0,45.66413116455078,-27.963722229003906,45.593055725097656,-27.962615966796875,-0.5938345193862915,0.3297901451587677,-0.5072736144065857,0.3409673273563385,0.23403988778591156,0.6163053512573242,0.306753933429718,0.6937747597694397,1668050609.805822
