TimeUS,Name,Value,timestamp
220967813,RC8_MIN,1100.0,1668050393.286834
220968018,RC8_TRIM,1100.0,1668050393.287039
220968194,RC8_MAX,1900.0,1668050393.287215
220968476,RC8_REVERSED,0.0,1668050393.287497
220968655,RC8_DZ,0.0,1668050393.287676
220968799,RC8_OPTION,0.0,1668050393.28782
220968888,RC9_MIN,1100.0,1668050393.287909
220969110,RC9_TRIM,1500.0,1668050393.288131
220981380,RC9_MAX,1900.0,1668050393.300401
220981583,RC9_REVERSED,0.0,1668050393.300604
220981742,RC9_DZ,0.0,1668050393.300763
220981891,RC9_OPTION,0.0,1668050393.300912
220982113,RC10_MIN,1100.0,1668050393.3011339
220982296,RC10_TRIM,1100.0,1668050393.301317
220982473,RC10_MAX,1900.0,1668050393.301494
220982644,RC10_REVERSED,0.0,1668050393.301665
220982814,RC10_DZ,0.0,1668050393.301835
220982943,RC10_OPTION,0.0,1668050393.301964
220983122,RC11_MIN,1100.0,1668050393.302143
220983307,RC11_TRIM,1100.0,1668050393.3023279
220983508,RC11_MAX,1900.0,1668050393.302529
220983698,RC11_REVERSED,0.0,1668050393.3027189
220983846,RC11_DZ,0.0,1668050393.302867
220984051,RC11_OPTION,0.0,1668050393.303072
220984238,RC12_MIN,1100.0,1668050393.303259
220984447,RC12_TRIM,1100.0,1668050393.303468
220984559,RC12_MAX,1900.0,1668050393.30358
220984781,RC12_REVERSED,0.0,1668050393.303802
220984967,RC12_DZ,0.0,1668050393.303988
220985104,RC12_OPTION,0.0,1668050393.304125
220985288,RC13_MIN,1100.0,1668050393.304309
220985492,RC13_TRIM,1500.0,1668050393.304513
220985635,RC13_MAX,1900.0,1668050393.304656
220985837,RC13_REVERSED,0.0,1668050393.304858
220986048,RC13_DZ,0.0,1668050393.305069
220986236,RC13_OPTION,0.0,1668050393.305257
220986445,RC14_MIN,1100.0,1668050393.305466
220986583,RC14_TRIM,1500.0,1668050393.305604
220986680,RC14_MAX,1900.0,1668050393.305701
220986922,RC14_REVERSED,0.0,1668050393.305943
220987097,RC14_DZ,0.0,1668050393.306118
220987283,RC14_OPTION,0.0,1668050393.306304
220987495,RC15_MIN,1100.0,1668050393.306516
220987642,RC15_TRIM,1500.0,1668050393.306663
220987813,RC15_MAX,1900.0,1668050393.306834
220988060,RC15_REVERSED,0.0,1668050393.307081
220988254,RC15_DZ,0.0,1668050393.307275
220988463,RC15_OPTION,0.0,1668050393.307484
220988650,RC16_MIN,1100.0,1668050393.307671
220988840,RC16_TRIM,1500.0,1668050393.307861
220989064,RC16_MAX,1900.0,1668050393.308085
220989290,RC16_REVERSED,0.0,1668050393.308311
220989502,RC16_DZ,0.0,1668050393.308523
220989652,RC16_OPTION,0.0,1668050393.308673
220989859,RC_OVERRIDE_TIME,3.0,1668050393.30888
220990190,RC_OPTIONS,0.0,1668050393.309211
220990576,VISO_TYPE,0.0,1668050393.309597
220990775,VISO_POS_X,0.0,1668050393.309796
220990961,VISO_POS_Y,0.0,1668050393.309982
220991205,VISO_POS_Z,0.0,1668050393.310226
220991429,VISO_ORIENT,0.0,1668050393.31045
220991700,TCAL_ENABLED,1.0,1668050393.310721
220991914,TCAL_TEMP_MIN,0.0,1668050393.310935
220992196,TCAL_TEMP_MAX,0.0,1668050393.311217
220992383,TCAL_BARO_EXP,0.0,1668050393.311404
220992539,SRTL_ACCURACY,2.0,1668050393.31156
220992687,SRTL_POINTS,300.0,1668050393.311708
220992850,PILOT_SPEED_DN,0.0,1668050393.311871
220993084,LAND_ALT_LOW,1000.0,1668050393.312105
220993284,FHLD_XY_P,0.20000000298023224,1668050393.312305
220993506,FHLD_XY_I,0.30000001192092896,1668050393.312527
220993660,FHLD_XY_IMAX,3000.0,1668050393.312681
220993825,FHLD_XY_FILT_HZ,5.0,1668050393.312846
220994065,FHLD_FLOW_MAX,0.6000000238418579,1668050393.313086
220994269,FHLD_FILT_HZ,5.0,1668050393.3132899
220994532,FHLD_QUAL_MIN,10.0,1668050393.313553
220994813,FHLD_BRAKE_RATE,8.0,1668050393.313834
220996128,FOLL_ENABLE,0.0,1668050393.315149
220996485,AUTOTUNE_AXES,0.0,1668050393.315506
220996645,AUTOTUNE_AGGR,0.10000000149011612,1668050393.315666
220996818,AUTOTUNE_MIN_D,0.0010000000474974513,1668050393.315839
220997520,SCR_ENABLE,0.0,1668050393.316541
220997680,TUNE_MIN,0.0,1668050393.316701
220997853,TUNE_MAX,0.0,1668050393.316874
220999306,OA_TYPE,0.0,1668050393.318327
221000435,SID_AXIS,0.0,1668050393.319456
221000690,FS_VIBE_ENABLE,1.0,1668050393.319711
221001057,FS_OPTIONS,0.0,1668050393.320078
221001426,ZIGZAG_AUTO_PUMP,0.0,1668050393.320447
221001544,CAM_RC_TYPE,0.0,1668050393.320565
221001641,FFT_ENABLE,0.0,1668050393.320662
221011843,MOT_THST_HOVER,0.1599999964237213,1668050393.330864
227197129,MOT_THST_HOVER,0.1599999964237213,1668050399.51615
233047799,MOT_THST_HOVER,0.1599999964237213,1668050405.36682
238314999,MOT_THST_HOVER,0.1599999964237213,1668050410.63402
243001806,STAT_RUNTIME,2672.0,1668050415.320827
246434612,MOT_THST_HOVER,0.1599999964237213,1668050418.753633
246464705,MOT_THST_HOVER,0.1599999964237213,1668050418.783726
252799189,MOT_THST_HOVER,0.1599999964237213,1668050425.11821
258402629,MOT_THST_HOVER,0.1599999964237213,1668050430.72165
273035770,STAT_RUNTIME,2703.0,1668050445.354791
289732983,MOT_THST_HOVER,0.1599999964237213,1668050462.052004
303047558,STAT_RUNTIME,2733.0,1668050475.366579
334047460,STAT_RUNTIME,2764.0,1668050506.366481
364887476,STAT_FLTTIME,18.0,1668050537.206497
364889480,STAT_RUNTIME,2794.0,1668050537.208501
382089056,COMPASS_LEARN,0.0,1668050554.408077
394889745,STAT_FLTTIME,48.0,1668050567.208766
394891471,STAT_RUNTIME,2824.0,1668050567.210492
424894301,STAT_FLTTIME,78.0,1668050597.213322
424894804,STAT_RUNTIME,2854.0,1668050597.213825
455891794,STAT_FLTTIME,109.0,1668050628.210815
455892442,STAT_RUNTIME,2885.0,1668050628.211463
486891791,STAT_FLTTIME,140.0,1668050659.210812
486892234,STAT_RUNTIME,2916.0,1668050659.211255
517727339,STAT_FLTTIME,171.0,1668050690.04636
517729687,STAT_RUNTIME,2947.0,1668050690.048708
521425599,MOT_THST_HOVER,0.15895594656467438,1668050693.74462
547743583,STAT_FLTTIME,173.0,1668050720.062604
547745735,STAT_RUNTIME,2977.0,1668050720.064756
578743367,STAT_RUNTIME,3008.0,1668050751.062388
602969736,COMPASS_LEARN,3.0,1668050775.288757
602970310,COMPASS_LEARN,3.0,1668050775.289331
609743171,STAT_RUNTIME,3039.0,1668050782.062192
640743226,STAT_RUNTIME,3070.0,1668050813.062247
671582974,STAT_RUNTIME,3101.0,1668050843.901995
702583368,STAT_RUNTIME,3132.0,1668050874.902389
733583088,STAT_RUNTIME,3163.0,1668050905.902109
763585290,STAT_FLTTIME,187.0,1668050935.904311
763585688,STAT_RUNTIME,3193.0,1668050935.904709
794585323,STAT_FLTTIME,218.0,1668050966.904344
794585697,STAT_RUNTIME,3224.0,1668050966.904718
825585470,STAT_FLTTIME,249.0,1668050997.904491
825585809,STAT_RUNTIME,3255.0,1668050997.90483
856423630,STAT_FLTTIME,280.0,1668051028.742651
856425333,STAT_RUNTIME,3286.0,1668051028.744354
869122772,COMPASS_OFS_X,67.49866485595703,1668051041.441793
869122798,COMPASS_OFS_Y,94.22216033935547,1668051041.441819
869122885,COMPASS_OFS_Z,-104.88538360595703,1668051041.441906
869123138,COMPASS_DEV_ID,658953.0,1668051041.442159
869123275,COMPASS_SCALE,0.0,1668051041.442296
869123589,COMPASS_LEARN,0.0,1668051041.44261
887428252,STAT_FLTTIME,311.0,1668051059.747273
887430175,STAT_RUNTIME,3317.0,1668051059.749196
918427939,STAT_FLTTIME,342.0,1668051090.74696
918428371,STAT_RUNTIME,3348.0,1668051090.747392
949423580,STAT_FLTTIME,372.0,1668051121.742601
949425491,STAT_RUNTIME,3379.0,1668051121.744512
949823030,MOT_THST_HOVER,0.15895594656467438,1668051122.142051
979437212,STAT_FLTTIME,375.0,1668051151.756233
979437636,STAT_RUNTIME,3409.0,1668051151.756657
1010277834,STAT_FLTTIME,406.0,1668051182.596855
1010279440,STAT_RUNTIME,3440.0,1668051182.598461
1040277770,STAT_FLTTIME,436.0,1668051212.596791
1040279408,STAT_RUNTIME,3470.0,1668051212.598429
1070279270,STAT_FLTTIME,466.0,1668051242.598291
1070279693,STAT_RUNTIME,3500.0,1668051242.5987139
1101279417,STAT_FLTTIME,497.0,1668051273.598438
1101279755,STAT_RUNTIME,3531.0,1668051273.598776
1132277929,STAT_FLTTIME,528.0,1668051304.59695
1132279717,STAT_RUNTIME,3562.0,1668051304.598738
1163117584,STAT_FLTTIME,559.0,1668051335.436605
1163117915,STAT_RUNTIME,3593.0,1668051335.436936
1174312744,MOT_THST_HOVER,0.15895594656467438,1668051346.631765
1193132515,STAT_FLTTIME,568.0,1668051365.451536
1193132800,STAT_RUNTIME,3623.0,1668051365.451821
1224132136,STAT_RUNTIME,3654.0,1668051396.451157
1255132181,STAT_RUNTIME,3685.0,1668051427.451202
1286132139,STAT_RUNTIME,3716.0,1668051458.45116
1317132176,STAT_RUNTIME,3747.0,1668051489.451197
