TimeUS,Id,Value,timestamp
1026271927.0,7.0,4203896.0,1668051198.590948
1027271776.0,7.0,4203896.0,1668051199.590797
1028271896.0,7.0,4203896.0,1668051200.5909169
1029271881.0,7.0,4203896.0,1668051201.590902
1030271708.0,7.0,4203896.0,1668051202.590729
1031272217.0,7.0,4203896.0,1668051203.591238
1032271802.0,7.0,4203896.0,1668051204.590823
1033271926.0,7.0,4203896.0,1668051205.590947
1034271809.0,7.0,4203896.0,1668051206.59083
1035271863.0,7.0,4203896.0,1668051207.590884
1036271884.0,7.0,4203896.0,1668051208.590905
1037271854.0,7.0,4203896.0,1668051209.590875
1038271734.0,7.0,4203896.0,1668051210.590755
1039272162.0,7.0,4203896.0,1668051211.591183
1040271837.0,7.0,4203896.0,1668051212.590858
1041271938.0,7.0,4203896.0,1668051213.590959
1042271816.0,7.0,4203896.0,1668051214.590837
1043271848.0,7.0,4203896.0,1668051215.590869
1044271798.0,7.0,4203896.0,1668051216.590819
1045271843.0,7.0,4203896.0,1668051217.590864
1046271888.0,7.0,4203896.0,1668051218.590909
1047271903.0,7.0,4203896.0,1668051219.590924
1048271896.0,7.0,4203896.0,1668051220.5909169
1049271836.0,7.0,4203896.0,1668051221.590857
1050271732.0,7.0,4203896.0,1668051222.590753
1051272016.0,7.0,4203896.0,1668051223.591037
1052271934.0,7.0,4203896.0,1668051224.590955
1053271933.0,7.0,4203896.0,1668051225.590954
1054271795.0,7.0,4203896.0,1668051226.590816
1055271897.0,7.0,4203896.0,1668051227.590918
1056271825.0,7.0,4203896.0,1668051228.590846
1057272056.0,7.0,4203896.0,1668051229.591077
1058271772.0,7.0,4203896.0,1668051230.590793
1059271782.0,7.0,4203896.0,1668051231.590803
1060271944.0,7.0,4203896.0,1668051232.590965
1061271832.0,7.0,4203896.0,1668051233.590853
1062271806.0,7.0,4203896.0,1668051234.590827
1063271745.0,7.0,4203896.0,1668051235.590766
1064271877.0,7.0,4203896.0,1668051236.590898
1065271872.0,7.0,4203896.0,1668051237.590893
1066271937.0,7.0,4203896.0,1668051238.5909579
1067271814.0,7.0,4203896.0,1668051239.590835
1068271804.0,7.0,4203896.0,1668051240.590825
1069271791.0,7.0,4203896.0,1668051241.590812
1070271834.0,7.0,4203896.0,1668051242.590855
1071272025.0,7.0,4203896.0,1668051243.591046
1072271764.0,7.0,4203896.0,1668051244.590785
1073272039.0,7.0,4203896.0,1668051245.59106
1074271863.0,7.0,4203896.0,1668051246.590884
1075271965.0,7.0,4203896.0,1668051247.590986
1076271815.0,7.0,4203896.0,1668051248.590836
1077271889.0,7.0,4203896.0,1668051249.59091
1078271967.0,7.0,4203896.0,1668051250.590988
1079271923.0,7.0,4203896.0,1668051251.590944
1080271806.0,7.0,4203896.0,1668051252.590827
1081272015.0,7.0,4203896.0,1668051253.591036
1082271860.0,7.0,4203896.0,1668051254.5908809
1083271770.0,7.0,4203896.0,1668051255.590791
1084272099.0,7.0,4203896.0,1668051256.59112
1085271831.0,7.0,4203896.0,1668051257.590852
1086271824.0,7.0,4203896.0,1668051258.5908449
1087271876.0,7.0,4203896.0,1668051259.590897
1088271748.0,7.0,4203896.0,1668051260.590769
1089271816.0,7.0,4203896.0,1668051261.590837
1090271766.0,7.0,4203896.0,1668051262.590787
1091271949.0,7.0,4203896.0,1668051263.59097
1092271710.0,7.0,4203896.0,1668051264.590731
1093271971.0,7.0,4203896.0,1668051265.590992
1094271816.0,7.0,4203896.0,1668051266.590837
1095271740.0,7.0,4203896.0,1668051267.590761
1096271818.0,7.0,4203896.0,1668051268.590839
1097271738.0,7.0,4203896.0,1668051269.590759
1098271943.0,7.0,4203896.0,1668051270.590964
1099271723.0,7.0,4203896.0,1668051271.590744
1100271781.0,7.0,4203896.0,1668051272.590802
1101271874.0,7.0,4203896.0,1668051273.590895
1102272005.0,7.0,4203896.0,1668051274.591026
1103271789.0,7.0,4203896.0,1668051275.59081
1104271858.0,7.0,4203896.0,1668051276.590879
1105271878.0,7.0,4203896.0,1668051277.590899
1106271963.0,7.0,4203896.0,1668051278.5909839
1107271817.0,7.0,4203896.0,1668051279.590838
1108271708.0,7.0,4203896.0,1668051280.590729
1109271882.0,7.0,4203896.0,1668051281.590903
1110271802.0,7.0,4203896.0,1668051282.590823
1111271974.0,7.0,4203896.0,1668051283.590995
1112271839.0,7.0,4203896.0,1668051284.59086
1113271730.0,7.0,4203896.0,1668051285.590751
1114271820.0,7.0,4203896.0,1668051286.590841
1115271893.0,7.0,4203896.0,1668051287.590914
1116271963.0,7.0,4203896.0,1668051288.5909839
1117271749.0,7.0,4203896.0,1668051289.59077
1118271907.0,7.0,4203896.0,1668051290.590928
1119271723.0,7.0,4203896.0,1668051291.590744
1120271874.0,7.0,4203896.0,1668051292.590895
1121271901.0,7.0,4203896.0,1668051293.5909219
1122271730.0,7.0,4203896.0,1668051294.590751
1123272092.0,7.0,4203896.0,1668051295.591113
1124271727.0,7.0,4203896.0,1668051296.590748
1125271805.0,7.0,4203896.0,1668051297.590826
1126272059.0,7.0,4203896.0,1668051298.59108
1127271767.0,7.0,4203896.0,1668051299.590788
1128271884.0,7.0,4203896.0,1668051300.590905
1129271964.0,7.0,4203896.0,1668051301.590985
1130271799.0,7.0,4203896.0,1668051302.59082
1131271979.0,7.0,4203896.0,1668051303.591
1132271791.0,7.0,4203896.0,1668051304.590812
1133271742.0,7.0,4203896.0,1668051305.590763
1134271792.0,7.0,4203896.0,1668051306.590813
1135271855.0,7.0,4203896.0,1668051307.590876
1136271938.0,7.0,4203896.0,1668051308.590959
1137271776.0,7.0,4203896.0,1668051309.590797
1138271823.0,7.0,4203896.0,1668051310.590844
1139271831.0,7.0,4203896.0,1668051311.590852
1140271870.0,7.0,4203896.0,1668051312.590891
1141271942.0,7.0,4203896.0,1668051313.590963
1142271711.0,7.0,4203896.0,1668051314.590732
1143271909.0,7.0,4203896.0,1668051315.59093
1144271977.0,7.0,4203896.0,1668051316.590998
1145271821.0,7.0,4203896.0,1668051317.590842
1146272234.0,7.0,4203896.0,1668051318.591255
1147272184.0,7.0,4203896.0,1668051319.591205
1148272192.0,7.0,4203896.0,1668051320.591213
1149271959.0,7.0,4203896.0,1668051321.59098
1150272136.0,7.0,4203896.0,1668051322.591157
1151272308.0,7.0,4203896.0,1668051323.591329
1152272080.0,7.0,4203896.0,1668051324.591101
1153272034.0,7.0,4203896.0,1668051325.591055
1154272183.0,7.0,4203896.0,1668051326.591204
1155272211.0,7.0,4203896.0,1668051327.591232
1156111875.0,7.0,4203896.0,1668051328.430896
1157112024.0,7.0,4203896.0,1668051329.431045
1158111812.0,7.0,4203896.0,1668051330.430833
1159111840.0,7.0,4203896.0,1668051331.430861
1160111849.0,7.0,4203896.0,1668051332.43087
1161111849.0,7.0,4203896.0,1668051333.43087
1162111844.0,7.0,4203896.0,1668051334.430865
1163111978.0,7.0,4203896.0,1668051335.430999
1164111875.0,7.0,4203896.0,1668051336.430896
1165111927.0,7.0,4203896.0,1668051337.430948
1166111967.0,7.0,4203896.0,1668051338.430988
1167111798.0,7.0,4203896.0,1668051339.430819
1168111876.0,7.0,4203896.0,1668051340.430897
1169111888.0,7.0,4203896.0,1668051341.430909
1170111795.0,7.0,4203896.0,1668051342.430816
1171111931.0,7.0,4203896.0,1668051343.430952
1172111960.0,7.0,4220280.0,1668051344.430981
1173111818.0,7.0,4253176.0,1668051345.430839
1174111715.0,7.0,4253176.0,1668051346.430736
1175126707.0,7.0,4253144.0,1668051347.445728
1176126740.0,7.0,4253144.0,1668051348.445761
1177126703.0,7.0,4253144.0,1668051349.445724
1178126693.0,7.0,4220376.0,1668051350.445714
1179126770.0,7.0,4220376.0,1668051351.445791
1180126833.0,7.0,4220376.0,1668051352.445854
1181126906.0,7.0,4220376.0,1668051353.445927
1182126688.0,7.0,4220376.0,1668051354.445709
1183126743.0,7.0,4220376.0,1668051355.445764
1184126741.0,7.0,4220376.0,1668051356.445762
1185126666.0,7.0,4220376.0,1668051357.445687
1186126672.0,7.0,4220376.0,1668051358.445693
1187126788.0,7.0,4220376.0,1668051359.445809
1188126737.0,7.0,4220376.0,1668051360.445758
1189126838.0,7.0,4220376.0,1668051361.445859
