TimeUS,Instance,Dist,Stat,Orient,timestamp
898769676.0,0.0,3.56,1.0,0.0,1668051071.088697
898769684.0,1.0,11.5,4.0,25.0,1668051071.088705
898819919.0,0.0,3.56,1.0,0.0,1668051071.13894
898819926.0,1.0,11.5,4.0,25.0,1668051071.138947
898869603.0,0.0,3.56,1.0,0.0,1668051071.188624
898869611.0,1.0,11.47,4.0,25.0,1668051071.188632
898919954.0,0.0,3.56,1.0,0.0,1668051071.238975
898919961.0,1.0,11.47,4.0,25.0,1668051071.238982
898969741.0,0.0,3.56,1.0,0.0,1668051071.288762
898969750.0,1.0,11.5,4.0,25.0,1668051071.288771
899019850.0,0.0,3.56,1.0,0.0,1668051071.338871
899019859.0,1.0,11.47,4.0,25.0,1668051071.33888
899069724.0,0.0,3.56,1.0,0.0,1668051071.388745
899069732.0,1.0,11.47,4.0,25.0,1668051071.388753
899119800.0,0.0,3.56,1.0,0.0,1668051071.438821
899119807.0,1.0,11.55,4.0,25.0,1668051071.438828
899169729.0,0.0,3.56,1.0,0.0,1668051071.48875
899169780.0,1.0,11.52,4.0,25.0,1668051071.488801
899219856.0,0.0,3.56,1.0,0.0,1668051071.538877
899219863.0,1.0,11.52,4.0,25.0,1668051071.538884
899269654.0,0.0,3.56,1.0,0.0,1668051071.588675
899269662.0,1.0,11.5,4.0,25.0,1668051071.588683
899319808.0,0.0,3.56,1.0,0.0,1668051071.638829
899319815.0,1.0,11.5,4.0,25.0,1668051071.638836
899369676.0,0.0,3.56,1.0,0.0,1668051071.688697
899369703.0,1.0,11.5,4.0,25.0,1668051071.688724
899419957.0,0.0,3.56,1.0,0.0,1668051071.738978
899419964.0,1.0,11.5,4.0,25.0,1668051071.738985
899469709.0,0.0,3.56,1.0,0.0,1668051071.78873
899469717.0,1.0,11.47,4.0,25.0,1668051071.788738
899519798.0,0.0,3.56,1.0,0.0,1668051071.838819
899519805.0,1.0,11.5,4.0,25.0,1668051071.838826
899569762.0,0.0,3.56,1.0,0.0,1668051071.888783
899569770.0,1.0,11.47,4.0,25.0,1668051071.888791
899619947.0,0.0,3.56,1.0,0.0,1668051071.938968
899619954.0,1.0,11.450000000000001,4.0,25.0,1668051071.938975
899669720.0,0.0,3.56,1.0,0.0,1668051071.988741
899669728.0,1.0,11.450000000000001,4.0,25.0,1668051071.988749
899719868.0,0.0,3.56,1.0,0.0,1668051072.038889
899719875.0,1.0,11.450000000000001,4.0,25.0,1668051072.038896
899769696.0,0.0,3.56,1.0,0.0,1668051072.088717
899769704.0,1.0,11.450000000000001,4.0,25.0,1668051072.088725
899819890.0,0.0,3.56,1.0,0.0,1668051072.138911
899819896.0,1.0,11.47,4.0,25.0,1668051072.138917
899869822.0,0.0,3.56,1.0,0.0,1668051072.188843
899869830.0,1.0,11.47,4.0,25.0,1668051072.1888509
899919879.0,0.0,3.56,1.0,0.0,1668051072.2389
899919886.0,1.0,11.47,4.0,25.0,1668051072.238907
899969750.0,0.0,3.56,1.0,0.0,1668051072.288771
899969758.0,1.0,11.450000000000001,4.0,25.0,1668051072.288779
900019872.0,0.0,3.56,1.0,0.0,1668051072.338893
900019880.0,1.0,11.450000000000001,4.0,25.0,1668051072.338901
900069708.0,0.0,3.56,1.0,0.0,1668051072.388729
900069716.0,1.0,11.450000000000001,4.0,25.0,1668051072.388737
900119873.0,0.0,3.56,1.0,0.0,1668051072.438894
900119880.0,1.0,11.47,4.0,25.0,1668051072.438901
900169802.0,0.0,3.56,1.0,0.0,1668051072.488823
900169811.0,1.0,11.450000000000001,4.0,25.0,1668051072.488832
900219867.0,0.0,3.56,1.0,0.0,1668051072.538888
900219874.0,1.0,11.450000000000001,4.0,25.0,1668051072.538895
900269735.0,0.0,3.56,1.0,0.0,1668051072.588756
900269743.0,1.0,11.47,4.0,25.0,1668051072.588764
900319885.0,0.0,3.56,1.0,0.0,1668051072.638906
900319892.0,1.0,11.47,4.0,25.0,1668051072.638913
900369710.0,0.0,3.56,1.0,0.0,1668051072.688731
900369721.0,1.0,11.450000000000001,4.0,25.0,1668051072.688742
900419816.0,0.0,3.56,1.0,0.0,1668051072.738837
900419823.0,1.0,11.450000000000001,4.0,25.0,1668051072.738844
900469663.0,0.0,3.56,1.0,0.0,1668051072.788684
900469671.0,1.0,11.450000000000001,4.0,25.0,1668051072.788692
900519874.0,0.0,3.56,1.0,0.0,1668051072.838895
900519881.0,1.0,11.450000000000001,4.0,25.0,1668051072.838902
900569759.0,0.0,3.56,1.0,0.0,1668051072.8887799
900569767.0,1.0,11.450000000000001,4.0,25.0,1668051072.888788
900619872.0,0.0,3.56,1.0,0.0,1668051072.938893
900619879.0,1.0,11.47,4.0,25.0,1668051072.9389
900669560.0,0.0,3.56,1.0,0.0,1668051072.988581
900669568.0,1.0,11.47,4.0,25.0,1668051072.988589
900719906.0,0.0,3.56,1.0,0.0,1668051073.038927
900719912.0,1.0,11.47,4.0,25.0,1668051073.038933
900769680.0,0.0,3.56,1.0,0.0,1668051073.088701
900769689.0,1.0,11.5,4.0,25.0,1668051073.08871
900819881.0,0.0,3.56,1.0,0.0,1668051073.138902
900819887.0,1.0,11.5,4.0,25.0,1668051073.138908
900869506.0,0.0,3.56,1.0,0.0,1668051073.1885269
900869515.0,1.0,11.5,4.0,25.0,1668051073.188536
900919940.0,0.0,3.56,1.0,0.0,1668051073.238961
900919947.0,1.0,11.5,4.0,25.0,1668051073.238968
900969725.0,0.0,3.56,1.0,0.0,1668051073.2887459
900969733.0,1.0,11.52,4.0,25.0,1668051073.288754
901019900.0,0.0,3.56,1.0,0.0,1668051073.338921
901019907.0,1.0,11.52,4.0,25.0,1668051073.338928
901069611.0,0.0,3.56,1.0,0.0,1668051073.388632
901069660.0,1.0,11.52,4.0,25.0,1668051073.388681
901119881.0,0.0,3.56,1.0,0.0,1668051073.438902
901119896.0,1.0,11.55,4.0,25.0,1668051073.438917
901169816.0,0.0,3.56,1.0,0.0,1668051073.488837
901169824.0,1.0,11.55,4.0,25.0,1668051073.4888449
901219918.0,0.0,3.56,1.0,0.0,1668051073.538939
901219925.0,1.0,11.55,4.0,25.0,1668051073.538946
901269719.0,0.0,3.56,1.0,0.0,1668051073.5887399
901269728.0,1.0,11.55,4.0,25.0,1668051073.588749
901319814.0,0.0,3.56,1.0,0.0,1668051073.638835
901319823.0,1.0,11.55,4.0,25.0,1668051073.638844
901369670.0,0.0,3.56,1.0,0.0,1668051073.688691
901369688.0,1.0,11.55,4.0,25.0,1668051073.688709
901419886.0,0.0,3.56,1.0,0.0,1668051073.738907
901419893.0,1.0,11.55,4.0,25.0,1668051073.738914
901469732.0,0.0,3.56,1.0,0.0,1668051073.788753
901469740.0,1.0,11.55,4.0,25.0,1668051073.788761
901519850.0,0.0,3.56,1.0,0.0,1668051073.838871
901519857.0,1.0,11.55,4.0,25.0,1668051073.838878
901569701.0,0.0,3.56,1.0,0.0,1668051073.888722
901569713.0,1.0,11.55,4.0,25.0,1668051073.888734
901620000.0,0.0,3.56,1.0,0.0,1668051073.9390209
901620007.0,1.0,11.55,4.0,25.0,1668051073.939028
901669795.0,0.0,3.56,1.0,0.0,1668051073.988816
901669804.0,1.0,11.57,4.0,25.0,1668051073.988825
901719900.0,0.0,3.56,1.0,0.0,1668051074.0389209
901719907.0,1.0,11.57,4.0,25.0,1668051074.038928
901769654.0,0.0,3.56,1.0,0.0,1668051074.088675
901769670.0,1.0,11.57,4.0,25.0,1668051074.088691
901819833.0,0.0,3.56,1.0,0.0,1668051074.138854
901819840.0,1.0,11.55,4.0,25.0,1668051074.138861
901869747.0,0.0,3.56,1.0,0.0,1668051074.188768
901869756.0,1.0,11.55,4.0,25.0,1668051074.188777
901919911.0,0.0,3.56,1.0,0.0,1668051074.238932
901919919.0,1.0,11.55,4.0,25.0,1668051074.23894
901969811.0,0.0,3.56,1.0,0.0,1668051074.288832
901969819.0,1.0,11.55,4.0,25.0,1668051074.28884
902019812.0,0.0,3.56,1.0,0.0,1668051074.338833
902019819.0,1.0,11.55,4.0,25.0,1668051074.33884
902069745.0,0.0,3.56,1.0,0.0,1668051074.388766
902069753.0,1.0,11.57,4.0,25.0,1668051074.388774
902119935.0,0.0,3.56,1.0,0.0,1668051074.438956
902119942.0,1.0,11.57,4.0,25.0,1668051074.438963
902169790.0,0.0,3.56,1.0,0.0,1668051074.488811
902169798.0,1.0,11.57,4.0,25.0,1668051074.488819
902219837.0,0.0,3.56,1.0,0.0,1668051074.538858
902219844.0,1.0,11.57,4.0,25.0,1668051074.538865
902269623.0,0.0,3.56,1.0,0.0,1668051074.588644
902269632.0,1.0,11.6,4.0,25.0,1668051074.588653
902319943.0,0.0,3.56,1.0,0.0,1668051074.638964
902319950.0,1.0,11.57,4.0,25.0,1668051074.638971
902369710.0,0.0,3.56,1.0,0.0,1668051074.688731
902369719.0,1.0,11.6,4.0,25.0,1668051074.68874
902419791.0,0.0,3.56,1.0,0.0,1668051074.738812
902419798.0,1.0,11.6,4.0,25.0,1668051074.738819
902469636.0,0.0,3.56,1.0,0.0,1668051074.788657
902469644.0,1.0,11.6,4.0,25.0,1668051074.788665
902519944.0,0.0,3.56,1.0,0.0,1668051074.838965
902519950.0,1.0,11.6,4.0,25.0,1668051074.838971
902569762.0,0.0,3.56,1.0,0.0,1668051074.888783
902569771.0,1.0,11.6,4.0,25.0,1668051074.888792
902619938.0,0.0,3.56,1.0,0.0,1668051074.938959
902619946.0,1.0,11.6,4.0,25.0,1668051074.938967
902669669.0,0.0,3.56,1.0,0.0,1668051074.98869
902669677.0,1.0,11.6,4.0,25.0,1668051074.988698
902719861.0,0.0,3.56,1.0,0.0,1668051075.038882
902719867.0,1.0,11.620000000000001,4.0,25.0,1668051075.038888
902769713.0,0.0,3.56,1.0,0.0,1668051075.088734
902769721.0,1.0,11.620000000000001,4.0,25.0,1668051075.088742
902819887.0,0.0,3.56,1.0,0.0,1668051075.138908
902819897.0,1.0,11.67,4.0,25.0,1668051075.138918
902869655.0,0.0,3.56,1.0,0.0,1668051075.1886759
902869664.0,1.0,11.65,4.0,25.0,1668051075.188685
902919830.0,0.0,3.56,1.0,0.0,1668051075.238851
902919837.0,1.0,11.65,4.0,25.0,1668051075.238858
902969797.0,0.0,3.56,1.0,0.0,1668051075.288818
902969805.0,1.0,11.67,4.0,25.0,1668051075.288826
903020052.0,0.0,3.56,1.0,0.0,1668051075.339073
903020059.0,1.0,11.700000000000001,4.0,25.0,1668051075.33908
903069722.0,0.0,3.56,1.0,0.0,1668051075.388743
903069730.0,1.0,11.67,4.0,25.0,1668051075.388751
903119803.0,0.0,3.56,1.0,0.0,1668051075.438824
903119810.0,1.0,11.700000000000001,4.0,25.0,1668051075.438831
903169640.0,0.0,3.56,1.0,0.0,1668051075.488661
903169649.0,1.0,11.67,4.0,25.0,1668051075.4886699
903219893.0,0.0,3.56,1.0,0.0,1668051075.538914
903219900.0,1.0,11.700000000000001,4.0,25.0,1668051075.5389209
903269685.0,0.0,3.56,1.0,0.0,1668051075.588706
903269693.0,1.0,11.700000000000001,4.0,25.0,1668051075.588714
903319857.0,0.0,3.56,1.0,0.0,1668051075.6388779
903319864.0,1.0,11.700000000000001,4.0,25.0,1668051075.638885
903369642.0,0.0,3.56,1.0,0.0,1668051075.688663
903369650.0,1.0,11.700000000000001,4.0,25.0,1668051075.6886709
903419946.0,0.0,3.56,1.0,0.0,1668051075.738967
903419956.0,1.0,11.700000000000001,4.0,25.0,1668051075.738977
903469692.0,0.0,3.56,1.0,0.0,1668051075.788713
903469719.0,1.0,11.700000000000001,4.0,25.0,1668051075.78874
903519858.0,0.0,3.56,1.0,0.0,1668051075.8388789
903519864.0,1.0,11.700000000000001,4.0,25.0,1668051075.838885
903569719.0,0.0,3.56,1.0,0.0,1668051075.88874
903569727.0,1.0,11.67,4.0,25.0,1668051075.888748
903619759.0,0.0,3.56,1.0,0.0,1668051075.93878
903619765.0,1.0,11.72,4.0,25.0,1668051075.938786
903669746.0,0.0,3.56,1.0,0.0,1668051075.988767
903669757.0,1.0,11.72,4.0,25.0,1668051075.9887779
903719874.0,0.0,3.56,1.0,0.0,1668051076.038895
903719881.0,1.0,11.72,4.0,25.0,1668051076.038902
903769691.0,0.0,3.56,1.0,0.0,1668051076.088712
903769699.0,1.0,11.700000000000001,4.0,25.0,1668051076.08872
903819897.0,0.0,3.56,1.0,0.0,1668051076.138918
903819904.0,1.0,11.700000000000001,4.0,25.0,1668051076.138925
903869746.0,0.0,3.56,1.0,0.0,1668051076.188767
903869754.0,1.0,11.67,4.0,25.0,1668051076.188775
903919947.0,0.0,3.56,1.0,0.0,1668051076.238968
903919954.0,1.0,11.65,4.0,25.0,1668051076.238975
903969748.0,0.0,3.56,1.0,0.0,1668051076.288769
903969756.0,1.0,11.67,4.0,25.0,1668051076.2887769
904019825.0,0.0,3.56,1.0,0.0,1668051076.338846
904019832.0,1.0,11.65,4.0,25.0,1668051076.338853
904069770.0,0.0,3.56,1.0,0.0,1668051076.388791
904069778.0,1.0,11.65,4.0,25.0,1668051076.388799
904119873.0,0.0,3.56,1.0,0.0,1668051076.438894
904119880.0,1.0,11.65,4.0,25.0,1668051076.438901
904169788.0,0.0,3.56,1.0,0.0,1668051076.4888089
904169799.0,1.0,11.65,4.0,25.0,1668051076.48882
904219814.0,0.0,3.56,1.0,0.0,1668051076.538835
904219820.0,1.0,11.65,4.0,25.0,1668051076.538841
904269660.0,0.0,3.56,1.0,0.0,1668051076.588681
904269668.0,1.0,11.620000000000001,4.0,25.0,1668051076.588689
904319858.0,0.0,3.56,1.0,0.0,1668051076.638879
904319865.0,1.0,11.620000000000001,4.0,25.0,1668051076.638886
904369721.0,0.0,3.56,1.0,0.0,1668051076.688742
904369729.0,1.0,11.65,4.0,25.0,1668051076.68875
904419900.0,0.0,3.56,1.0,0.0,1668051076.738921
904419907.0,1.0,11.65,4.0,25.0,1668051076.738928
904469613.0,0.0,3.56,1.0,0.0,1668051076.788634
904469621.0,1.0,11.620000000000001,4.0,25.0,1668051076.788642
904519829.0,0.0,3.56,1.0,0.0,1668051076.83885
904519836.0,1.0,11.620000000000001,4.0,25.0,1668051076.838857
904569757.0,0.0,3.56,1.0,0.0,1668051076.888778
904569769.0,1.0,11.6,4.0,25.0,1668051076.88879
904619966.0,0.0,3.56,1.0,0.0,1668051076.938987
904619973.0,1.0,11.6,4.0,25.0,1668051076.938994
904669654.0,0.0,3.56,1.0,0.0,1668051076.9886749
904669662.0,1.0,11.6,4.0,25.0,1668051076.988683
904719844.0,0.0,3.56,1.0,0.0,1668051077.038865
904719851.0,1.0,11.6,4.0,25.0,1668051077.038872
904769715.0,0.0,3.56,1.0,0.0,1668051077.088736
904769772.0,1.0,11.6,4.0,25.0,1668051077.088793
904819995.0,0.0,3.56,1.0,0.0,1668051077.139016
904820005.0,1.0,11.6,4.0,25.0,1668051077.139026
904869675.0,0.0,3.56,1.0,0.0,1668051077.188696
904869699.0,1.0,11.6,4.0,25.0,1668051077.18872
904919808.0,0.0,3.56,1.0,0.0,1668051077.238829
904919816.0,1.0,11.6,4.0,25.0,1668051077.238837
904969668.0,0.0,3.56,1.0,0.0,1668051077.288689
904969676.0,1.0,11.6,4.0,25.0,1668051077.288697
905019898.0,0.0,3.56,1.0,0.0,1668051077.338919
905019905.0,1.0,11.620000000000001,4.0,25.0,1668051077.338926
905069719.0,0.0,3.56,1.0,0.0,1668051077.38874
905069770.0,1.0,11.620000000000001,4.0,25.0,1668051077.388791
905119899.0,0.0,3.56,1.0,0.0,1668051077.43892
905119905.0,1.0,11.620000000000001,4.0,25.0,1668051077.438926
905169716.0,0.0,3.56,1.0,0.0,1668051077.4887369
905169724.0,1.0,11.6,4.0,25.0,1668051077.488745
905219946.0,0.0,3.56,1.0,0.0,1668051077.538967
905219953.0,1.0,11.6,4.0,25.0,1668051077.538974
905269685.0,0.0,3.56,1.0,0.0,1668051077.588706
905269694.0,1.0,11.6,4.0,25.0,1668051077.588715
905319911.0,0.0,3.56,1.0,0.0,1668051077.638932
905319955.0,1.0,11.6,4.0,25.0,1668051077.638976
905369659.0,0.0,3.56,1.0,0.0,1668051077.68868
905369670.0,1.0,11.6,4.0,25.0,1668051077.688691
905419807.0,0.0,3.56,1.0,0.0,1668051077.738828
905419813.0,1.0,11.57,4.0,25.0,1668051077.738834
905469695.0,0.0,3.56,1.0,0.0,1668051077.788716
905469703.0,1.0,11.57,4.0,25.0,1668051077.788724
905519898.0,0.0,3.56,1.0,0.0,1668051077.838919
905519905.0,1.0,11.57,4.0,25.0,1668051077.838926
905569752.0,0.0,3.56,1.0,0.0,1668051077.888773
905569761.0,1.0,11.57,4.0,25.0,1668051077.888782
905619840.0,0.0,3.56,1.0,0.0,1668051077.938861
905619847.0,1.0,11.55,4.0,25.0,1668051077.938868
905669752.0,0.0,3.56,1.0,0.0,1668051077.9887729
905669760.0,1.0,11.55,4.0,25.0,1668051077.988781
905719829.0,0.0,3.56,1.0,0.0,1668051078.03885
905719835.0,1.0,11.55,4.0,25.0,1668051078.038856
905769701.0,0.0,3.56,1.0,0.0,1668051078.088722
905769709.0,1.0,11.57,4.0,25.0,1668051078.08873
905819820.0,0.0,3.56,1.0,0.0,1668051078.138841
905819826.0,1.0,11.57,4.0,25.0,1668051078.1388469
905869752.0,0.0,3.56,1.0,0.0,1668051078.188773
905869760.0,1.0,11.55,4.0,25.0,1668051078.188781
905919929.0,0.0,3.56,1.0,0.0,1668051078.23895
905919936.0,1.0,11.55,4.0,25.0,1668051078.238957
905969766.0,0.0,3.56,1.0,0.0,1668051078.288787
905969774.0,1.0,11.57,4.0,25.0,1668051078.288795
906019863.0,0.0,3.56,1.0,0.0,1668051078.3388839
906019871.0,1.0,11.55,4.0,25.0,1668051078.338892
906069655.0,0.0,3.56,1.0,0.0,1668051078.388676
906069663.0,1.0,11.57,4.0,25.0,1668051078.388684
906119870.0,0.0,3.56,1.0,0.0,1668051078.438891
906119877.0,1.0,11.57,4.0,25.0,1668051078.438898
906169785.0,0.0,3.56,1.0,0.0,1668051078.488806
906169793.0,1.0,11.57,4.0,25.0,1668051078.4888139
906219931.0,0.0,3.56,1.0,0.0,1668051078.5389519
906219938.0,1.0,11.6,4.0,25.0,1668051078.538959
906269651.0,0.0,3.56,1.0,0.0,1668051078.588672
906269659.0,1.0,11.57,4.0,25.0,1668051078.58868
906319842.0,0.0,3.56,1.0,0.0,1668051078.638863
906319849.0,1.0,11.57,4.0,25.0,1668051078.63887
906369820.0,0.0,3.56,1.0,0.0,1668051078.688841
906369829.0,1.0,11.55,4.0,25.0,1668051078.68885
906419918.0,0.0,3.56,1.0,0.0,1668051078.738939
906419925.0,1.0,11.6,4.0,25.0,1668051078.738946
906469659.0,0.0,3.56,1.0,0.0,1668051078.78868
906469667.0,1.0,11.6,4.0,25.0,1668051078.788688
906519800.0,0.0,3.56,1.0,0.0,1668051078.838821
906519806.0,1.0,11.620000000000001,4.0,25.0,1668051078.838827
906569821.0,0.0,3.56,1.0,0.0,1668051078.8888419
906569829.0,1.0,11.620000000000001,4.0,25.0,1668051078.88885
906619831.0,0.0,3.56,1.0,0.0,1668051078.938852
906619837.0,1.0,11.620000000000001,4.0,25.0,1668051078.938858
906669674.0,0.0,3.56,1.0,0.0,1668051078.988695
906669682.0,1.0,11.6,4.0,25.0,1668051078.988703
906719874.0,0.0,3.56,1.0,0.0,1668051079.038895
906719881.0,1.0,11.57,4.0,25.0,1668051079.038902
906769677.0,0.0,3.56,1.0,0.0,1668051079.088698
906769685.0,1.0,11.57,4.0,25.0,1668051079.088706
906819973.0,0.0,3.56,1.0,0.0,1668051079.138994
906819980.0,1.0,11.6,4.0,25.0,1668051079.139001
906869701.0,0.0,3.56,1.0,0.0,1668051079.188722
906869710.0,1.0,11.6,4.0,25.0,1668051079.188731
906919960.0,0.0,3.56,1.0,0.0,1668051079.238981
906919967.0,1.0,11.6,4.0,25.0,1668051079.238988
906969679.0,0.0,3.56,1.0,0.0,1668051079.2887
906969687.0,1.0,11.620000000000001,4.0,25.0,1668051079.288708
907019975.0,0.0,3.56,1.0,0.0,1668051079.338996
907019982.0,1.0,11.620000000000001,4.0,25.0,1668051079.339003
907069774.0,0.0,3.56,1.0,0.0,1668051079.388795
907069782.0,1.0,11.6,4.0,25.0,1668051079.388803
907119902.0,0.0,3.56,1.0,0.0,1668051079.438923
907119909.0,1.0,11.620000000000001,4.0,25.0,1668051079.43893
907169663.0,0.0,3.56,1.0,0.0,1668051079.488684
907169671.0,1.0,11.6,4.0,25.0,1668051079.488692
907219972.0,0.0,3.56,1.0,0.0,1668051079.538993
907219979.0,1.0,11.6,4.0,25.0,1668051079.539
907269699.0,0.0,3.56,1.0,0.0,1668051079.58872
907269708.0,1.0,11.6,4.0,25.0,1668051079.588729
907319893.0,0.0,3.56,1.0,0.0,1668051079.6389139
907319903.0,1.0,11.6,4.0,25.0,1668051079.638924
907369718.0,0.0,3.56,1.0,0.0,1668051079.688739
907369726.0,1.0,11.6,4.0,25.0,1668051079.688747
907419835.0,0.0,3.56,1.0,0.0,1668051079.738856
907419841.0,1.0,11.620000000000001,4.0,25.0,1668051079.738862
907469732.0,0.0,3.56,1.0,0.0,1668051079.788753
907469741.0,1.0,11.6,4.0,25.0,1668051079.788762
907519863.0,0.0,3.56,1.0,0.0,1668051079.8388839
907519872.0,1.0,11.6,4.0,25.0,1668051079.838893
907569764.0,0.0,3.56,1.0,0.0,1668051079.888785
907569772.0,1.0,11.6,4.0,25.0,1668051079.888793
907619836.0,0.0,3.56,1.0,0.0,1668051079.938857
907619843.0,1.0,11.6,4.0,25.0,1668051079.938864
907669668.0,0.0,3.56,1.0,0.0,1668051079.988689
907669677.0,1.0,11.6,4.0,25.0,1668051079.988698
907719927.0,0.0,3.56,1.0,0.0,1668051080.038948
907719934.0,1.0,11.6,4.0,25.0,1668051080.038955
907769705.0,0.0,3.56,1.0,0.0,1668051080.088726
907769716.0,1.0,11.6,4.0,25.0,1668051080.088737
907819863.0,0.0,3.56,1.0,0.0,1668051080.138884
907819870.0,1.0,11.620000000000001,4.0,25.0,1668051080.138891
907869607.0,0.0,3.56,1.0,0.0,1668051080.188628
907869615.0,1.0,11.620000000000001,4.0,25.0,1668051080.188636
907919848.0,0.0,3.56,1.0,0.0,1668051080.238869
907919854.0,1.0,11.65,4.0,25.0,1668051080.238875
907969871.0,0.0,3.56,1.0,0.0,1668051080.288892
907969879.0,1.0,11.620000000000001,4.0,25.0,1668051080.2889
908019876.0,0.0,3.56,1.0,0.0,1668051080.338897
908019883.0,1.0,11.620000000000001,4.0,25.0,1668051080.338904
908069672.0,0.0,3.56,1.0,0.0,1668051080.388693
908069683.0,1.0,11.6,4.0,25.0,1668051080.388704
908119792.0,0.0,3.56,1.0,0.0,1668051080.438813
908119798.0,1.0,11.620000000000001,4.0,25.0,1668051080.438819
908169724.0,0.0,3.56,1.0,0.0,1668051080.488745
908169732.0,1.0,11.65,4.0,25.0,1668051080.488753
908219908.0,0.0,3.56,1.0,0.0,1668051080.538929
908219915.0,1.0,11.620000000000001,4.0,25.0,1668051080.538936
908269673.0,0.0,3.56,1.0,0.0,1668051080.588694
908269681.0,1.0,11.65,4.0,25.0,1668051080.588702
908319904.0,0.0,3.56,1.0,0.0,1668051080.638925
908319911.0,1.0,11.65,4.0,25.0,1668051080.638932
908369785.0,0.0,3.56,1.0,0.0,1668051080.688806
908369796.0,1.0,11.65,4.0,25.0,1668051080.688817
908419875.0,0.0,3.56,1.0,0.0,1668051080.738896
908419881.0,1.0,11.6,4.0,25.0,1668051080.738902
908469719.0,0.0,3.56,1.0,0.0,1668051080.78874
908469727.0,1.0,11.6,4.0,25.0,1668051080.788748
908519794.0,0.0,3.56,1.0,0.0,1668051080.838815
908519800.0,1.0,11.620000000000001,4.0,25.0,1668051080.838821
908569707.0,0.0,3.56,1.0,0.0,1668051080.888728
908569720.0,1.0,11.65,4.0,25.0,1668051080.888741
908619887.0,0.0,3.56,1.0,0.0,1668051080.938908
908619895.0,1.0,11.65,4.0,25.0,1668051080.938916
908669733.0,0.0,3.56,1.0,0.0,1668051080.988754
908669741.0,1.0,11.620000000000001,4.0,25.0,1668051080.988762
908719832.0,0.0,3.56,1.0,0.0,1668051081.038853
908719838.0,1.0,11.620000000000001,4.0,25.0,1668051081.038859
908769700.0,0.0,3.56,1.0,0.0,1668051081.088721
908769709.0,1.0,11.620000000000001,4.0,25.0,1668051081.08873
908819854.0,0.0,3.56,1.0,0.0,1668051081.138875
908819934.0,1.0,11.620000000000001,4.0,25.0,1668051081.1389549
908869690.0,0.0,3.56,1.0,0.0,1668051081.188711
908869699.0,1.0,11.620000000000001,4.0,25.0,1668051081.18872
908919907.0,0.0,3.56,1.0,0.0,1668051081.238928
908919915.0,1.0,11.620000000000001,4.0,25.0,1668051081.238936
908969659.0,0.0,3.56,1.0,0.0,1668051081.28868
908969667.0,1.0,11.65,4.0,25.0,1668051081.288688
909019873.0,0.0,3.56,1.0,0.0,1668051081.338894
909019941.0,1.0,11.67,4.0,25.0,1668051081.338962
909069707.0,0.0,3.56,1.0,0.0,1668051081.388728
909069715.0,1.0,11.67,4.0,25.0,1668051081.388736
909119914.0,0.0,3.56,1.0,0.0,1668051081.438935
909119921.0,1.0,11.700000000000001,4.0,25.0,1668051081.438942
909169649.0,0.0,3.56,1.0,0.0,1668051081.4886699
909169657.0,1.0,11.700000000000001,4.0,25.0,1668051081.488678
909219839.0,0.0,3.56,1.0,0.0,1668051081.53886
909219845.0,1.0,11.72,4.0,25.0,1668051081.538866
909269734.0,0.0,3.56,1.0,0.0,1668051081.588755
909269742.0,1.0,11.700000000000001,4.0,25.0,1668051081.588763
909319955.0,0.0,3.56,1.0,0.0,1668051081.638976
909319961.0,1.0,11.700000000000001,4.0,25.0,1668051081.638982
909369762.0,0.0,3.56,1.0,0.0,1668051081.688783
909369770.0,1.0,11.67,4.0,25.0,1668051081.688791
909419810.0,0.0,3.56,1.0,0.0,1668051081.738831
909419816.0,1.0,11.67,4.0,25.0,1668051081.738837
909469708.0,0.0,3.56,1.0,0.0,1668051081.788729
909469716.0,1.0,11.65,4.0,25.0,1668051081.788737
909519933.0,0.0,3.56,1.0,0.0,1668051081.838954
909519940.0,1.0,11.65,4.0,25.0,1668051081.838961
909569828.0,0.0,3.56,1.0,0.0,1668051081.888849
909569836.0,1.0,11.67,4.0,25.0,1668051081.888857
909619850.0,0.0,3.56,1.0,0.0,1668051081.938871
909619857.0,1.0,11.620000000000001,4.0,25.0,1668051081.938878
909669648.0,0.0,3.56,1.0,0.0,1668051081.988669
909669657.0,1.0,11.620000000000001,4.0,25.0,1668051081.988678
909720002.0,0.0,3.56,1.0,0.0,1668051082.039023
909720009.0,1.0,11.6,4.0,25.0,1668051082.03903
909769701.0,0.0,3.56,1.0,0.0,1668051082.088722
909769709.0,1.0,11.620000000000001,4.0,25.0,1668051082.08873
909819930.0,0.0,3.56,1.0,0.0,1668051082.138951
909819937.0,1.0,11.620000000000001,4.0,25.0,1668051082.138958
909869617.0,0.0,3.56,1.0,0.0,1668051082.188638
909869625.0,1.0,11.620000000000001,4.0,25.0,1668051082.188646
909919880.0,0.0,3.56,1.0,0.0,1668051082.238901
909919886.0,1.0,11.6,4.0,25.0,1668051082.238907
909969772.0,0.0,3.56,1.0,0.0,1668051082.288793
909969780.0,1.0,11.57,4.0,25.0,1668051082.288801
910019921.0,0.0,3.56,1.0,0.0,1668051082.338942
910019927.0,1.0,11.6,4.0,25.0,1668051082.338948
910069779.0,0.0,3.56,1.0,0.0,1668051082.3888
910069790.0,1.0,11.620000000000001,4.0,25.0,1668051082.3888109
910119850.0,0.0,3.56,1.0,0.0,1668051082.438871
910119857.0,1.0,11.6,4.0,25.0,1668051082.438878
