TimeUS,AThrs,WThrs,MaxP,MotM,IsA,IsW,Cnt,timestamp
845822696.0,1908.0,1867.0,1446.7198486328125,5.0,0.0,0.0,0.0,1668051018.141717
845922601.0,1908.0,1867.0,1447.1923828125,5.0,0.0,0.0,0.0,1668051018.241622
846022672.0,1908.0,1867.0,1447.58837890625,5.0,0.0,0.0,0.0,1668051018.341693
846122753.0,1908.0,1867.0,1447.941162109375,5.0,0.0,0.0,0.0,1668051018.441774
846222615.0,1908.0,1867.0,1448.3758544921875,5.0,0.0,0.0,0.0,1668051018.541636
846322582.0,1908.0,1867.0,1448.8280029296875,5.0,0.0,0.0,0.0,1668051018.641603
846422586.0,1908.0,1867.0,1449.3590087890625,5.0,0.0,0.0,0.0,1668051018.741607
846522609.0,1908.0,1867.0,1449.96630859375,5.0,0.0,0.0,0.0,1668051018.84163
846622666.0,1908.0,1867.0,1450.5703125,5.0,0.0,0.0,0.0,1668051018.9416869
846722783.0,1908.0,1867.0,1451.2020263671875,5.0,0.0,0.0,0.0,1668051019.041804
846822707.0,1908.0,1867.0,1451.7059326171875,5.0,0.0,0.0,0.0,1668051019.141728
846922605.0,1908.0,1867.0,1452.256103515625,5.0,0.0,0.0,0.0,1668051019.241626
847022662.0,1908.0,1867.0,1452.9903564453125,5.0,0.0,0.0,0.0,1668051019.341683
847122749.0,1908.0,1867.0,1452.7430419921875,5.0,0.0,0.0,0.0,1668051019.44177
847222651.0,1908.0,1867.0,1451.2662353515625,5.0,0.0,0.0,100.0,1668051019.541672
847322626.0,1908.0,1867.0,1448.7679443359375,5.0,0.0,0.0,200.0,1668051019.641647
847422784.0,1908.0,1867.0,1445.09423828125,5.0,0.0,0.0,0.0,1668051019.741805
847522639.0,1908.0,1867.0,1440.8228759765625,5.0,0.0,0.0,0.0,1668051019.84166
847622792.0,1908.0,1867.0,1436.54443359375,5.0,0.0,0.0,0.0,1668051019.941813
847722636.0,1908.0,1867.0,1432.6148681640625,5.0,0.0,0.0,0.0,1668051020.041657
847822544.0,1908.0,1867.0,1429.1314697265625,5.0,0.0,0.0,0.0,1668051020.141565
847922638.0,1908.0,1867.0,1431.958740234375,3.0,0.0,0.0,0.0,1668051020.241659
848022571.0,1908.0,1867.0,1434.372314453125,3.0,0.0,0.0,0.0,1668051020.341592
848122650.0,1908.0,1867.0,1436.015380859375,3.0,0.0,0.0,0.0,1668051020.441671
848222619.0,1908.0,1867.0,1437.220947265625,3.0,0.0,0.0,0.0,1668051020.54164
848322589.0,1908.0,1867.0,1438.188232421875,3.0,0.0,0.0,0.0,1668051020.64161
848422641.0,1908.0,1867.0,1438.986328125,3.0,0.0,0.0,0.0,1668051020.741662
848522714.0,1908.0,1867.0,1439.7135009765625,3.0,0.0,0.0,0.0,1668051020.841735
848622537.0,1908.0,1867.0,1440.3408203125,3.0,0.0,0.0,100.0,1668051020.941558
848722576.0,1908.0,1867.0,1440.778564453125,3.0,0.0,0.0,200.0,1668051021.041597
848822701.0,1908.0,1867.0,1441.0635986328125,3.0,0.0,0.0,300.0,1668051021.141722
848922633.0,1908.0,1867.0,1441.2625732421875,3.0,0.0,0.0,400.0,1668051021.241654
849022626.0,1908.0,1867.0,1441.362548828125,3.0,0.0,0.0,500.0,1668051021.341647
849122601.0,1828.0,1787.0,1441.36669921875,3.0,0.0,0.0,0.0,1668051021.441622
849222736.0,1828.0,1787.0,1441.308837890625,3.0,0.0,0.0,0.0,1668051021.5417569
849322689.0,1828.0,1787.0,1441.19091796875,3.0,0.0,0.0,0.0,1668051021.64171
849422741.0,1828.0,1787.0,1441.138427734375,3.0,0.0,0.0,0.0,1668051021.741762
849522700.0,1828.0,1787.0,1441.2113037109375,3.0,0.0,0.0,0.0,1668051021.841721
849622609.0,1828.0,1787.0,1441.4830322265625,3.0,0.0,0.0,0.0,1668051021.94163
849722712.0,1828.0,1787.0,1441.746337890625,3.0,0.0,0.0,0.0,1668051022.041733
849822654.0,1828.0,1787.0,1441.8623046875,3.0,0.0,0.0,0.0,1668051022.141675
849922604.0,1828.0,1787.0,1441.990234375,3.0,0.0,0.0,0.0,1668051022.241625
850022617.0,1828.0,1787.0,1442.176025390625,3.0,0.0,0.0,0.0,1668051022.341638
850122631.0,1828.0,1787.0,1442.3868408203125,3.0,0.0,0.0,0.0,1668051022.441652
850222686.0,1828.0,1787.0,1442.606689453125,3.0,0.0,0.0,0.0,1668051022.541707
850322669.0,1828.0,1787.0,1442.8197021484375,3.0,0.0,0.0,0.0,1668051022.64169
850422684.0,1828.0,1787.0,1442.840576171875,3.0,0.0,0.0,0.0,1668051022.741705
850522713.0,1828.0,1787.0,1442.7835693359375,3.0,0.0,0.0,0.0,1668051022.841734
850622658.0,1828.0,1787.0,1442.774658203125,3.0,0.0,0.0,0.0,1668051022.941679
850722634.0,1828.0,1787.0,1442.7659912109375,3.0,0.0,0.0,0.0,1668051023.041655
850822627.0,1828.0,1787.0,1442.78857421875,3.0,0.0,0.0,0.0,1668051023.141648
850922656.0,1828.0,1787.0,1442.794921875,3.0,0.0,0.0,0.0,1668051023.241677
851022655.0,1828.0,1787.0,1442.7701416015625,3.0,0.0,0.0,0.0,1668051023.341676
851122572.0,1828.0,1787.0,1442.6998291015625,3.0,0.0,0.0,0.0,1668051023.441593
851222793.0,1828.0,1787.0,1442.6317138671875,3.0,0.0,0.0,0.0,1668051023.541814
851322808.0,1828.0,1787.0,1442.612060546875,3.0,0.0,0.0,0.0,1668051023.641829
851422658.0,1828.0,1787.0,1442.593017578125,3.0,0.0,0.0,0.0,1668051023.741679
851522576.0,1828.0,1787.0,1442.5899658203125,3.0,0.0,0.0,0.0,1668051023.841597
851622689.0,1828.0,1787.0,1442.55615234375,3.0,0.0,0.0,0.0,1668051023.94171
851722632.0,1828.0,1787.0,1442.4615478515625,3.0,0.0,0.0,0.0,1668051024.041653
851822605.0,1828.0,1787.0,1442.3388671875,3.0,0.0,0.0,0.0,1668051024.141626
851922584.0,1828.0,1787.0,1442.35888671875,2.0,0.0,0.0,0.0,1668051024.241605
852022626.0,1828.0,1787.0,1442.935302734375,2.0,0.0,0.0,0.0,1668051024.341647
852122728.0,1828.0,1787.0,1443.540283203125,2.0,0.0,0.0,0.0,1668051024.441749
852222641.0,1828.0,1787.0,1444.2193603515625,2.0,0.0,0.0,0.0,1668051024.541662
852322659.0,1828.0,1787.0,1444.97021484375,2.0,0.0,0.0,0.0,1668051024.64168
852422680.0,1828.0,1787.0,1445.728759765625,2.0,0.0,0.0,0.0,1668051024.741701
852522689.0,1828.0,1787.0,1446.541259765625,2.0,0.0,0.0,0.0,1668051024.84171
852622666.0,1828.0,1787.0,1447.4058837890625,2.0,0.0,0.0,0.0,1668051024.9416869
852722699.0,1828.0,1787.0,1448.2127685546875,2.0,0.0,0.0,0.0,1668051025.04172
852822644.0,1828.0,1787.0,1449.0101318359375,2.0,0.0,0.0,0.0,1668051025.141665
852922640.0,1828.0,1787.0,1449.922119140625,2.0,0.0,0.0,0.0,1668051025.241661
853022739.0,1828.0,1787.0,1450.9141845703125,2.0,0.0,0.0,0.0,1668051025.34176
853122621.0,1828.0,1787.0,1451.9219970703125,2.0,0.0,0.0,0.0,1668051025.441642
853222602.0,1828.0,1787.0,1452.8985595703125,2.0,0.0,0.0,0.0,1668051025.5416229
853322643.0,1828.0,1787.0,1453.8294677734375,2.0,0.0,0.0,0.0,1668051025.641664
853422789.0,1828.0,1787.0,1454.762451171875,2.0,0.0,0.0,0.0,1668051025.74181
853522584.0,1828.0,1787.0,1455.7130126953125,2.0,0.0,0.0,0.0,1668051025.841605
853622661.0,1828.0,1787.0,1456.7115478515625,2.0,0.0,0.0,0.0,1668051025.941682
853722778.0,1828.0,1787.0,1457.7100830078125,2.0,0.0,0.0,0.0,1668051026.041799
853822641.0,1828.0,1787.0,1458.63134765625,2.0,0.0,0.0,0.0,1668051026.141662
853922736.0,1828.0,1787.0,1459.5240478515625,2.0,0.0,0.0,0.0,1668051026.241757
854022608.0,1828.0,1787.0,1460.4200439453125,2.0,0.0,0.0,0.0,1668051026.341629
854122578.0,1828.0,1787.0,1461.257568359375,2.0,0.0,0.0,0.0,1668051026.441599
854222647.0,1828.0,1787.0,1462.161865234375,2.0,0.0,0.0,0.0,1668051026.541668
854322624.0,1828.0,1787.0,1463.10009765625,2.0,0.0,0.0,0.0,1668051026.641645
854422636.0,1828.0,1787.0,1464.133056640625,2.0,0.0,0.0,0.0,1668051026.741657
854522681.0,1828.0,1787.0,1465.226806640625,2.0,0.0,0.0,0.0,1668051026.841702
854622642.0,1828.0,1787.0,1466.1630859375,2.0,0.0,0.0,0.0,1668051026.941663
854722645.0,1828.0,1787.0,1466.962158203125,2.0,0.0,0.0,0.0,1668051027.041666
854822742.0,1828.0,1787.0,1467.6436767578125,2.0,0.0,0.0,0.0,1668051027.141763
854922723.0,1828.0,1787.0,1468.3350830078125,2.0,0.0,0.0,0.0,1668051027.241744
855022667.0,1828.0,1787.0,1468.9739990234375,2.0,0.0,0.0,0.0,1668051027.341688
855122649.0,1828.0,1787.0,1469.546875,2.0,0.0,0.0,0.0,1668051027.44167
855222692.0,1828.0,1787.0,1470.1019287109375,2.0,0.0,0.0,0.0,1668051027.541713
855322654.0,1828.0,1787.0,1470.593505859375,2.0,0.0,0.0,0.0,1668051027.641675
855422675.0,1828.0,1787.0,1471.208984375,2.0,0.0,0.0,0.0,1668051027.741696
855522779.0,1828.0,1787.0,1472.0064697265625,2.0,0.0,0.0,0.0,1668051027.8418
855622618.0,1828.0,1787.0,1472.8411865234375,2.0,0.0,0.0,0.0,1668051027.941639
855722746.0,1828.0,1787.0,1473.66552734375,2.0,0.0,0.0,0.0,1668051028.041767
855822765.0,1828.0,1787.0,1474.356201171875,2.0,0.0,0.0,0.0,1668051028.141786
855922680.0,1828.0,1787.0,1474.83984375,2.0,0.0,0.0,0.0,1668051028.241701
856022635.0,1828.0,1787.0,1475.478759765625,2.0,0.0,0.0,0.0,1668051028.341656
856122669.0,1908.0,1867.0,1476.2525634765625,2.0,0.0,0.0,0.0,1668051028.44169
856222711.0,1908.0,1867.0,1476.8013916015625,2.0,0.0,0.0,0.0,1668051028.541732
856322684.0,1908.0,1867.0,1477.11669921875,2.0,0.0,0.0,100.0,1668051028.641705
856422689.0,1908.0,1867.0,1477.2366943359375,2.0,0.0,0.0,200.0,1668051028.74171
856522628.0,1908.0,1867.0,1477.35302734375,2.0,0.0,0.0,300.0,1668051028.841649
856622630.0,1908.0,1867.0,1477.4501953125,2.0,0.0,0.0,400.0,1668051028.9416509
856722597.0,1908.0,1867.0,1477.4979248046875,2.0,0.0,0.0,500.0,1668051029.0416179
856822676.0,1828.0,1787.0,1477.6524658203125,2.0,0.0,0.0,0.0,1668051029.141697
856922633.0,1828.0,1787.0,1477.8641357421875,2.0,0.0,0.0,0.0,1668051029.241654
857022592.0,1828.0,1787.0,1477.9764404296875,2.0,0.0,0.0,0.0,1668051029.341613
857122733.0,1828.0,1787.0,1478.147216796875,2.0,0.0,0.0,0.0,1668051029.441754
857222597.0,1828.0,1787.0,1478.297119140625,2.0,0.0,0.0,0.0,1668051029.5416179
857322642.0,1828.0,1787.0,1478.1640625,2.0,0.0,0.0,0.0,1668051029.641663
857422609.0,1828.0,1787.0,1477.911376953125,2.0,0.0,0.0,0.0,1668051029.74163
857522645.0,1828.0,1787.0,1477.419189453125,2.0,0.0,0.0,0.0,1668051029.841666
857622767.0,1828.0,1787.0,1476.67919921875,2.0,0.0,0.0,0.0,1668051029.941788
857722798.0,1908.0,1867.0,1475.8538818359375,2.0,0.0,0.0,0.0,1668051030.041819
857822706.0,1908.0,1867.0,1474.8839111328125,2.0,0.0,0.0,0.0,1668051030.141727
857922665.0,1908.0,1867.0,1473.66552734375,2.0,0.0,0.0,0.0,1668051030.241686
858022615.0,1908.0,1867.0,1472.3612060546875,2.0,0.0,0.0,0.0,1668051030.341636
858122663.0,1908.0,1867.0,1471.1900634765625,2.0,0.0,0.0,0.0,1668051030.441684
858222626.0,1908.0,1867.0,1470.14794921875,2.0,0.0,0.0,0.0,1668051030.541647
858322594.0,1908.0,1867.0,1469.2772216796875,2.0,0.0,0.0,0.0,1668051030.641615
858422595.0,1908.0,1867.0,1468.603515625,2.0,0.0,0.0,0.0,1668051030.741616
858522657.0,1908.0,1867.0,1468.1671142578125,2.0,0.0,0.0,0.0,1668051030.841678
858622808.0,1908.0,1867.0,1468.069091796875,2.0,0.0,0.0,0.0,1668051030.941829
858722663.0,1908.0,1867.0,1468.267822265625,2.0,0.0,0.0,100.0,1668051031.041684
858822604.0,1908.0,1867.0,1468.9708251953125,2.0,0.0,0.0,200.0,1668051031.141625
858922567.0,1908.0,1867.0,1470.23974609375,2.0,0.0,0.0,300.0,1668051031.2415879
859022656.0,1908.0,1867.0,1471.5621337890625,2.0,0.0,0.0,400.0,1668051031.341677
859122720.0,1908.0,1867.0,1472.9674072265625,2.0,0.0,0.0,500.0,1668051031.441741
859222580.0,1828.0,1787.0,1474.5146484375,2.0,0.0,0.0,0.0,1668051031.541601
859322616.0,1828.0,1787.0,1475.890380859375,2.0,0.0,0.0,0.0,1668051031.641637
859422621.0,1828.0,1787.0,1477.099853515625,2.0,0.0,0.0,0.0,1668051031.741642
859522720.0,1828.0,1787.0,1478.1328125,2.0,0.0,0.0,0.0,1668051031.841741
859622646.0,1828.0,1787.0,1478.7935791015625,2.0,0.0,0.0,0.0,1668051031.941667
859722715.0,1828.0,1787.0,1478.93896484375,2.0,0.0,0.0,0.0,1668051032.041736
859822620.0,1828.0,1787.0,1478.6778564453125,2.0,0.0,0.0,0.0,1668051032.141641
859922630.0,1828.0,1787.0,1478.1617431640625,2.0,0.0,0.0,0.0,1668051032.241651
860022798.0,1828.0,1787.0,1477.553466796875,2.0,0.0,0.0,0.0,1668051032.341819
860122602.0,1828.0,1787.0,1477.103271484375,2.0,0.0,0.0,0.0,1668051032.441623
860222689.0,1828.0,1787.0,1476.9453125,2.0,0.0,0.0,0.0,1668051032.54171
860322669.0,1828.0,1787.0,1476.900390625,2.0,0.0,0.0,0.0,1668051032.64169
860423047.0,1828.0,1787.0,1476.779541015625,2.0,0.0,0.0,0.0,1668051032.742068
860522614.0,1828.0,1787.0,1476.3841552734375,2.0,0.0,0.0,0.0,1668051032.841635
860622756.0,1908.0,1867.0,1475.645263671875,2.0,0.0,0.0,0.0,1668051032.941777
860722637.0,1908.0,1867.0,1474.774658203125,2.0,0.0,0.0,0.0,1668051033.041658
860822659.0,1908.0,1867.0,1473.9464111328125,2.0,0.0,0.0,0.0,1668051033.14168
860922533.0,1908.0,1867.0,1473.220947265625,2.0,0.0,0.0,0.0,1668051033.241554
861022718.0,1908.0,1867.0,1472.4561767578125,2.0,0.0,0.0,0.0,1668051033.341739
861122703.0,1908.0,1867.0,1471.6378173828125,2.0,0.0,0.0,0.0,1668051033.441724
861222675.0,1908.0,1867.0,1470.8447265625,2.0,0.0,0.0,0.0,1668051033.541696
861322634.0,1908.0,1867.0,1470.3236083984375,2.0,0.0,0.0,100.0,1668051033.641655
861422821.0,1908.0,1867.0,1470.2979736328125,2.0,0.0,0.0,200.0,1668051033.741842
861522679.0,1908.0,1867.0,1470.690673828125,2.0,0.0,0.0,300.0,1668051033.8417
861622659.0,1908.0,1867.0,1471.2877197265625,2.0,0.0,0.0,400.0,1668051033.94168
861722555.0,1908.0,1867.0,1471.8973388671875,2.0,0.0,0.0,500.0,1668051034.041576
861822675.0,1828.0,1787.0,1472.348876953125,2.0,0.0,0.0,0.0,1668051034.141696
861922627.0,1828.0,1787.0,1472.49267578125,2.0,0.0,0.0,0.0,1668051034.241648
862022574.0,1828.0,1787.0,1472.3536376953125,2.0,0.0,0.0,0.0,1668051034.341595
862122748.0,1828.0,1787.0,1472.2342529296875,2.0,0.0,0.0,0.0,1668051034.441769
862222716.0,1828.0,1787.0,1472.412353515625,2.0,0.0,0.0,0.0,1668051034.541737
862322672.0,1828.0,1787.0,1472.677734375,2.0,0.0,0.0,0.0,1668051034.6416929
862422881.0,1828.0,1787.0,1472.8885498046875,2.0,0.0,0.0,0.0,1668051034.7419019
862522604.0,1828.0,1787.0,1473.0465087890625,2.0,0.0,0.0,0.0,1668051034.841625
862622701.0,1828.0,1787.0,1473.1376953125,2.0,0.0,0.0,0.0,1668051034.941722
862722706.0,1828.0,1787.0,1473.22607421875,2.0,0.0,0.0,0.0,1668051035.041727
862822642.0,1828.0,1787.0,1473.2652587890625,2.0,0.0,0.0,0.0,1668051035.141663
862922605.0,1828.0,1787.0,1473.21044921875,2.0,0.0,0.0,0.0,1668051035.241626
863022743.0,1828.0,1787.0,1473.080078125,2.0,0.0,0.0,0.0,1668051035.341764
863122781.0,1828.0,1787.0,1472.87646484375,2.0,0.0,0.0,0.0,1668051035.441802
863222655.0,1828.0,1787.0,1472.555419921875,2.0,0.0,0.0,0.0,1668051035.541676
863322577.0,1828.0,1787.0,1472.1668701171875,2.0,0.0,0.0,0.0,1668051035.641598
863422801.0,1828.0,1787.0,1471.728515625,2.0,0.0,0.0,0.0,1668051035.741822
863522658.0,1828.0,1787.0,1471.241943359375,2.0,0.0,0.0,0.0,1668051035.841679
863622673.0,1828.0,1787.0,1470.6776123046875,2.0,0.0,0.0,0.0,1668051035.941694
863722681.0,1828.0,1787.0,1470.0223388671875,2.0,0.0,0.0,0.0,1668051036.041702
863822677.0,1828.0,1787.0,1469.526611328125,2.0,0.0,0.0,0.0,1668051036.141698
863922731.0,1828.0,1787.0,1469.1700439453125,2.0,0.0,0.0,0.0,1668051036.241752
864022691.0,1828.0,1787.0,1468.79345703125,2.0,0.0,0.0,0.0,1668051036.341712
864122648.0,1828.0,1787.0,1468.521240234375,2.0,0.0,0.0,0.0,1668051036.441669
864222789.0,1828.0,1787.0,1468.36572265625,2.0,0.0,0.0,0.0,1668051036.54181
864322574.0,1828.0,1787.0,1468.307861328125,2.0,0.0,0.0,0.0,1668051036.641595
864422744.0,1828.0,1787.0,1468.313720703125,2.0,0.0,0.0,0.0,1668051036.741765
864522615.0,1828.0,1787.0,1468.5203857421875,2.0,0.0,0.0,0.0,1668051036.841636
864622618.0,1828.0,1787.0,1468.844482421875,2.0,0.0,0.0,0.0,1668051036.941639
864722658.0,1828.0,1787.0,1469.03466796875,2.0,0.0,0.0,0.0,1668051037.041679
864822664.0,1828.0,1787.0,1469.1107177734375,2.0,0.0,0.0,0.0,1668051037.141685
864922706.0,1828.0,1787.0,1469.060791015625,2.0,0.0,0.0,0.0,1668051037.2417269
865022645.0,1828.0,1787.0,1468.9195556640625,2.0,0.0,0.0,0.0,1668051037.341666
865122647.0,1828.0,1787.0,1468.6280517578125,2.0,0.0,0.0,0.0,1668051037.441668
865222754.0,1828.0,1787.0,1468.19091796875,2.0,0.0,0.0,0.0,1668051037.541775
865322542.0,1828.0,1787.0,1467.628173828125,2.0,0.0,0.0,0.0,1668051037.641563
865422824.0,1828.0,1787.0,1466.989990234375,2.0,0.0,0.0,0.0,1668051037.741845
865522698.0,1828.0,1787.0,1466.3714599609375,2.0,0.0,0.0,0.0,1668051037.841719
865622695.0,1828.0,1787.0,1465.710205078125,2.0,0.0,0.0,0.0,1668051037.941716
865722626.0,1828.0,1787.0,1464.9302978515625,2.0,0.0,0.0,0.0,1668051038.041647
865822751.0,1828.0,1787.0,1464.00439453125,2.0,0.0,0.0,0.0,1668051038.141772
865922651.0,1828.0,1787.0,1462.9061279296875,2.0,0.0,0.0,0.0,1668051038.241672
866022787.0,1828.0,1787.0,1461.764404296875,2.0,0.0,0.0,0.0,1668051038.341808
866122658.0,1828.0,1787.0,1460.7354736328125,2.0,0.0,0.0,0.0,1668051038.441679
866222575.0,1828.0,1787.0,1459.8929443359375,2.0,0.0,0.0,0.0,1668051038.541596
866322667.0,1828.0,1787.0,1459.2774658203125,2.0,0.0,0.0,0.0,1668051038.6416879
866422899.0,1828.0,1787.0,1458.8975830078125,2.0,0.0,0.0,0.0,1668051038.74192
866522666.0,1828.0,1787.0,1458.77685546875,2.0,0.0,0.0,0.0,1668051038.841687
866622604.0,1828.0,1787.0,1458.830078125,2.0,0.0,0.0,0.0,1668051038.9416249
866722810.0,1828.0,1787.0,1458.927978515625,2.0,0.0,0.0,0.0,1668051039.041831
866822587.0,1828.0,1787.0,1458.9610595703125,2.0,0.0,0.0,0.0,1668051039.141608
866922599.0,1828.0,1787.0,1458.529052734375,2.0,0.0,0.0,0.0,1668051039.24162
867022583.0,1828.0,1787.0,1457.4609375,2.0,0.0,0.0,0.0,1668051039.341604
867122671.0,1828.0,1787.0,1456.364013671875,2.0,0.0,0.0,0.0,1668051039.4416919
867222597.0,1828.0,1787.0,1456.4132080078125,5.0,0.0,0.0,0.0,1668051039.5416179
867322668.0,1828.0,1787.0,1456.5037841796875,2.0,0.0,0.0,0.0,1668051039.641689
867422686.0,1828.0,1787.0,1457.0137939453125,2.0,0.0,0.0,0.0,1668051039.741707
867522682.0,1828.0,1787.0,1457.322509765625,2.0,0.0,0.0,0.0,1668051039.841703
867622778.0,1828.0,1787.0,1457.296875,2.0,0.0,0.0,0.0,1668051039.941799
867722592.0,1828.0,1787.0,1457.623291015625,5.0,0.0,0.0,0.0,1668051040.041613
867822579.0,1828.0,1787.0,1457.944091796875,5.0,0.0,0.0,0.0,1668051040.1416
867922658.0,1828.0,1787.0,1457.9766845703125,5.0,0.0,0.0,0.0,1668051040.241679
868022716.0,1828.0,1787.0,1457.838134765625,5.0,0.0,0.0,0.0,1668051040.341737
868122784.0,1828.0,1787.0,1457.81201171875,5.0,0.0,0.0,0.0,1668051040.441805
868222601.0,1828.0,1787.0,1457.6629638671875,5.0,0.0,0.0,0.0,1668051040.541622
868322671.0,1828.0,1787.0,1457.0701904296875,5.0,0.0,0.0,0.0,1668051040.641692
868422707.0,1828.0,1787.0,1455.8924560546875,5.0,0.0,0.0,0.0,1668051040.741728
868522742.0,1908.0,1867.0,1454.472900390625,5.0,0.0,0.0,0.0,1668051040.841763
868622638.0,1908.0,1867.0,1453.2828369140625,5.0,0.0,0.0,0.0,1668051040.941659
868722660.0,1908.0,1867.0,1452.23779296875,5.0,0.0,0.0,0.0,1668051041.041681
868822613.0,1908.0,1867.0,1451.3333740234375,5.0,0.0,0.0,0.0,1668051041.141634
868922701.0,1908.0,1867.0,1451.303466796875,3.0,0.0,0.0,0.0,1668051041.2417219
869022586.0,1908.0,1867.0,1452.28369140625,3.0,0.0,0.0,0.0,1668051041.341607
869122591.0,1908.0,1867.0,1453.1407470703125,3.0,0.0,0.0,0.0,1668051041.441612
869222652.0,1908.0,1867.0,1454.0023193359375,3.0,0.0,0.0,0.0,1668051041.541673
869322685.0,1908.0,1867.0,1454.7598876953125,3.0,0.0,0.0,0.0,1668051041.641706
869422786.0,1908.0,1867.0,1455.927001953125,3.0,0.0,0.0,0.0,1668051041.741807
869522716.0,1908.0,1867.0,1458.1251220703125,3.0,0.0,0.0,0.0,1668051041.841737
869622876.0,1908.0,1867.0,1461.028564453125,3.0,0.0,0.0,0.0,1668051041.941897
869722778.0,1908.0,1867.0,1464.135986328125,3.0,0.0,0.0,0.0,1668051042.041799
869822756.0,1908.0,1867.0,1467.1163330078125,3.0,0.0,0.0,0.0,1668051042.141777
869922702.0,1908.0,1867.0,1469.8189697265625,3.0,0.0,0.0,0.0,1668051042.241723
870022756.0,1908.0,1867.0,1472.2369384765625,3.0,0.0,0.0,0.0,1668051042.341777
870122772.0,1908.0,1867.0,1474.3172607421875,3.0,0.0,0.0,0.0,1668051042.441793
870222786.0,1908.0,1867.0,1476.02392578125,3.0,0.0,0.0,0.0,1668051042.541807
870322841.0,1908.0,1867.0,1477.507568359375,3.0,0.0,0.0,0.0,1668051042.641862
870422960.0,1908.0,1867.0,1478.9608154296875,3.0,0.0,0.0,0.0,1668051042.741981
870522853.0,1908.0,1867.0,1480.32275390625,3.0,0.0,0.0,0.0,1668051042.841874
870622767.0,1908.0,1867.0,1481.4879150390625,3.0,0.0,0.0,0.0,1668051042.941788
870722802.0,1908.0,1867.0,1482.4315185546875,3.0,0.0,0.0,0.0,1668051043.041823
870822717.0,1908.0,1867.0,1483.1138916015625,3.0,0.0,0.0,0.0,1668051043.141738
870922805.0,1908.0,1867.0,1483.6051025390625,3.0,0.0,0.0,0.0,1668051043.241826
871022775.0,1908.0,1867.0,1484.019287109375,3.0,0.0,0.0,0.0,1668051043.341796
871122813.0,1908.0,1867.0,1484.3587646484375,3.0,0.0,0.0,0.0,1668051043.441834
871222902.0,1908.0,1867.0,1484.6104736328125,3.0,0.0,0.0,0.0,1668051043.541923
871322757.0,1908.0,1867.0,1484.79248046875,3.0,0.0,0.0,0.0,1668051043.641778
871422831.0,1908.0,1867.0,1484.8914794921875,3.0,0.0,0.0,0.0,1668051043.741852
871522771.0,1908.0,1867.0,1484.8482666015625,3.0,0.0,0.0,0.0,1668051043.8417919
871622748.0,1908.0,1867.0,1484.435302734375,3.0,0.0,0.0,0.0,1668051043.941769
871722786.0,1908.0,1867.0,1483.8031005859375,3.0,0.0,0.0,0.0,1668051044.041807
871822795.0,1908.0,1867.0,1483.60791015625,3.0,0.0,0.0,0.0,1668051044.141816
871922729.0,1908.0,1867.0,1483.8209228515625,3.0,0.0,0.0,0.0,1668051044.24175
872022787.0,1908.0,1867.0,1483.9190673828125,3.0,0.0,0.0,0.0,1668051044.341808
872122803.0,1908.0,1867.0,1483.7977294921875,3.0,0.0,0.0,0.0,1668051044.441824
872222736.0,1908.0,1867.0,1483.417236328125,3.0,0.0,0.0,0.0,1668051044.5417569
872322821.0,1908.0,1867.0,1482.78564453125,3.0,0.0,0.0,0.0,1668051044.641842
872423094.0,1908.0,1867.0,1482.0806884765625,3.0,0.0,0.0,0.0,1668051044.742115
872522788.0,1908.0,1867.0,1481.3203125,3.0,0.0,0.0,0.0,1668051044.841809
872622832.0,1908.0,1867.0,1480.459716796875,3.0,0.0,0.0,0.0,1668051044.941853
872722756.0,1908.0,1867.0,1479.4864501953125,3.0,0.0,0.0,0.0,1668051045.041777
872822781.0,1908.0,1867.0,1478.52783203125,3.0,0.0,0.0,0.0,1668051045.141802
872922776.0,1908.0,1867.0,1477.598876953125,3.0,0.0,0.0,0.0,1668051045.241797
873022802.0,1908.0,1867.0,1476.6832275390625,3.0,0.0,0.0,0.0,1668051045.341823
873122793.0,1908.0,1867.0,1475.826904296875,3.0,0.0,0.0,0.0,1668051045.441814
873222786.0,1908.0,1867.0,1475.04345703125,3.0,0.0,0.0,0.0,1668051045.541807
873322832.0,1908.0,1867.0,1474.42333984375,3.0,0.0,0.0,0.0,1668051045.641853
873422794.0,1908.0,1867.0,1473.97705078125,3.0,0.0,0.0,0.0,1668051045.741815
873522780.0,1908.0,1867.0,1473.65283203125,3.0,0.0,0.0,0.0,1668051045.841801
873622809.0,1908.0,1867.0,1473.3851318359375,3.0,0.0,0.0,0.0,1668051045.94183
873722786.0,1908.0,1867.0,1473.0792236328125,3.0,0.0,0.0,0.0,1668051046.041807
873822782.0,1908.0,1867.0,1472.7364501953125,3.0,0.0,0.0,0.0,1668051046.141803
873922873.0,1908.0,1867.0,1472.9658203125,1.0,0.0,0.0,0.0,1668051046.241894
874022878.0,1908.0,1867.0,1473.4461669921875,1.0,0.0,0.0,0.0,1668051046.341899
874122791.0,1908.0,1867.0,1473.9271240234375,1.0,0.0,0.0,0.0,1668051046.441812
874222786.0,1908.0,1867.0,1474.31591796875,1.0,0.0,0.0,0.0,1668051046.541807
874322760.0,1908.0,1867.0,1474.5689697265625,1.0,0.0,0.0,0.0,1668051046.641781
874422856.0,1908.0,1867.0,1474.64404296875,1.0,0.0,0.0,0.0,1668051046.741877
874522802.0,1908.0,1867.0,1474.732177734375,1.0,0.0,0.0,0.0,1668051046.841823
